CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
45.456.117/0001-12;2024-12-31;6;144845;ÁGUAS DO SERTÃO S.A.;Cláudio Roberto de Leoni Ramos;Diretor de Relações com Investidores
45.736.131/0001-70;2024-12-31;7;148087;UNIDAS LOCADORA S.A.;Cláudio José Zattar;Diretor Presidente
45.736.131/0001-70;2024-12-31;7;148087;UNIDAS LOCADORA S.A.;Carlos Augusto Moreira;Diretor de Relações com Investidores
45.736.131/0001-70;2024-12-31;7;148087;UNIDAS LOCADORA S.A.;Felipe Melo Franco Abud;Diretor de Relações com Investidores
45.736.131/0001-70;2024-12-31;7;148087;UNIDAS LOCADORA S.A.;Carlos Augusto Moreira;Diretor Presidente
45.987.245/0001-92;2024-12-31;3;147396;BIOMA EDUCAÇÃO S.A.;Gabriel Ralston Correa Ribeiro;Diretor Presidente
45.987.245/0001-92;2024-12-31;3;147396;BIOMA EDUCAÇÃO S.A.;Paula Cristina Balleroni Morari;Diretor de Relações com Investidores
46.119.855/0001-37;2024-12-31;5;144552;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Manuelito Pereira Magalhães Junior;Diretor Presidente
46.119.855/0001-37;2024-12-31;5;144552;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Pedro Cláudio da Silva;Diretor de Relações com Investidores
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Sami Foguel;Diretor Presidente
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Sami Foguel;Diretor Presidente
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Sami Foguel;Diretor Presidente
47.508.411/0001-56;2024-12-31;29;148149;CIA BRASILEIRA DE DISTRIBUICAO;Marcelo Ribeiro Pimentel;Diretor Presidente
47.508.411/0001-56;2024-12-31;29;148149;CIA BRASILEIRA DE DISTRIBUICAO;Rafael Sirotsky Russowsky;Diretor de Relações com Investidores
47.509.120/0001-82;2024-12-31;7;147475;BRADESCO LEASING S.A. ARREND MERCANTIL;Marcelo de Araújo Noronha;Diretor Presidente
47.509.120/0001-82;2024-12-31;7;147475;BRADESCO LEASING S.A. ARREND MERCANTIL;Cassiano Ricardo Scarpelli;Diretor de Relações com Investidores
47.509.120/0001-82;2024-12-31;7;147475;BRADESCO LEASING S.A. ARREND MERCANTIL;André Costa Carvalho;Diretor de Relações com Investidores
47.586.663/0001-01;2024-12-31;2;138982;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;Antonio Frias Oliva Neto;Diretor Presidente/Relações com Investidores
47.960.950/0001-21;2024-12-31;6;146869;MAGAZINE LUIZA S.A.;Frederico Trajano Inácio Rodrigues;Diretor Presidente
47.960.950/0001-21;2024-12-31;6;146869;MAGAZINE LUIZA S.A.;Roberto Bellissimo Rodrigues;Diretor de Relações com Investidores
48.127.008/0001-40;2024-12-31;2;143986;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;Diogo Wanderley Costa Santiago;Diretor Presidente
48.127.008/0001-40;2024-12-31;2;143986;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
48.127.012/0001-08;2024-12-31;4;146554;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
48.127.012/0001-08;2024-12-31;4;146554;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;Diogo Wanderley Costa Santiago;Diretor Presidente
48.710.127/0001-20;2024-12-31;1;142232;SPE NOVO NORTE AEROPORTOS S.A;Marco Antônio Migliorini;Diretor Presidente
48.710.127/0001-20;2024-12-31;1;142232;SPE NOVO NORTE AEROPORTOS S.A;Jerônimo Timóteo de Lima;Diretor de Relações com Investidores
48.710.127/0001-20;2024-12-31;1;142232;SPE NOVO NORTE AEROPORTOS S.A;Marco Antônio Migliorini;Diretor Presidente
48.710.127/0001-20;2024-12-31;1;142232;SPE NOVO NORTE AEROPORTOS S.A;Jerônimo Timóteo de Lima;Diretor de Relações com Investidores
48.851.242/0001-15;2024-12-31;1;142400;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;PAULO VINÍCIUS MACHADO GOMES;Diretor de Relações com Investidores
48.851.242/0001-15;2024-12-31;1;142400;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;PAULO NUNES LOPES;Diretor Presidente
48.851.242/0001-15;2024-12-31;1;142400;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;PAULO VINÍCIUS MACHADO GOMES;Diretor de Relações com Investidores
48.851.242/0001-15;2024-12-31;1;142400;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;PAULO NUNES LOPES;Diretor Presidente
48.851.242/0001-15;2024-12-31;1;142400;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;PAULO VINÍCIUS MACHADO GOMES;Diretor de Relações com Investidores
48.851.242/0001-15;2024-12-31;1;142400;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;PAULO NUNES LOPES;Diretor Presidente
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Guilherme Perboyre Cavalcanti;Diretor de Relações com Investidores
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Aguinaldo Gomes Ramos Filho e Andre Alcantara Ocampos;Diretor Presidente
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Guilherme Perboyre Cavalcanti;Diretor de Relações com Investidores
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Aguinaldo Gomes Ramos Filho e Andre Alcantara Ocampos;Diretor Presidente
49.263.189/0001-02;2024-12-31;5;148306;HELBOR EMPREENDIMENTOS S.A.;Henry Borenstein;Diretor Presidente
49.263.189/0001-02;2024-12-31;5;148306;HELBOR EMPREENDIMENTOS S.A.;Leonardo Fuchs Piloto;Diretor de Relações com Investidores
49.314.049/0001-08;2024-12-31;6;146604;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;Rui Juarez Klein;Diretor Presidente
49.314.049/0001-08;2024-12-31;6;146604;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;Luciano Louzane;Diretor de Relações com Investidores
49.314.049/0001-08;2024-12-31;6;146604;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;Danyel Machado Nunes;Diretor de Relações com Investidores
49.669.856/0001-43;2024-12-31;6;147307;VESTE S.A. ESTILO;Elisa Bastos de Lima;Diretor de Relações com Investidores
49.669.856/0001-43;2024-12-31;6;147307;VESTE S.A. ESTILO;Alexandre Calixto Afrange;Diretor Presidente
50.399.553/0001-37;2024-12-31;1;142801;CONCESSIONÁRIA RODOANEL NORTE SPE S.A.;Brendon Azevedo Ramos;Diretor Presidente
50.399.553/0001-37;2024-12-31;1;142801;CONCESSIONÁRIA RODOANEL NORTE SPE S.A.;Bernardo Monteiro Lobato Zerkowski Figueiredo;Diretor de Relações com Investidores
50.564.053/0001-03;2024-12-31;13;147464;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Wagner Brilhante de Albuquerque;Diretor Presidente/Relações com Investidores
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Nelson Roseira Gomes Neto;Diretor Presidente
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Rodrigo Araujo Alves;Diretor de Relações com Investidores
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Marcelo Eduardo Martins;Diretor Presidente
50.926.955/0001-42;2024-12-31;5;147035;VULCABRAS S.A.;PEDRO BARTELLE;Diretor Presidente
50.926.955/0001-42;2024-12-31;5;147035;VULCABRAS S.A.;WAGNER DANTAS DA SILVA;Diretor de Relações com Investidores
51.128.999/0001-90;2024-12-31;5;146341;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;RICARDO LESSA PANSA;Diretor Presidente/Relações com Investidores
51.136.974/0001-38;2024-12-31;3;146556;EPR INFRAESTRUTURA PR S.A.;José Carlos Cassaniga;Diretor Presidente
51.136.974/0001-38;2024-12-31;3;146556;EPR INFRAESTRUTURA PR S.A.;Enio Stein Junior;Diretor de Relações com Investidores
51.137.031/0001-20;2024-12-31;3;144450;EPR LITORAL PIONEIRO S.A.;José Carlos Cassaniga;Diretor Presidente
51.137.031/0001-20;2024-12-31;3;144450;EPR LITORAL PIONEIRO S.A.;Enio Stein Junior;Diretor de Relações com Investidores
51.218.147/0001-93;2024-12-31;5;146705;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Cristina Anne Betts;Diretor Presidente
51.218.147/0001-93;2024-12-31;5;146705;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Guido Barbosa de Oliveira;Diretor de Relações com Investidores
51.218.147/0001-93;2024-12-31;5;146705;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;CIRO ZICA NETO;Diretor Presidente
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Lene Araújo de Lima;Diretor Presidente
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Lene Araújo de Lima;Diretor Presidente
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Lene Araújo de Lima;Diretor Presidente
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Domingos de Toledo Piza Falavina;Diretor de Relações com Investidores
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;Fabio Venturelli;Diretor Presidente
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;Felipe Vicchiato;Diretor de Relações com Investidores
51.742.485/0001-20;2024-12-31;4;146555;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;Diogo Wanderley Costa Santiago;Diretor Presidente
51.742.485/0001-20;2024-12-31;4;146555;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;Enio Stein Júnior;Diretor de Relações com Investidores
51.928.174/0001-50;2024-12-31;5;146838;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Paulo Silvestri;Diretor Presidente
51.928.174/0001-50;2024-12-31;5;146838;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Rodrigo Cartagena do Amaral;Diretor de Relações com Investidores
52.017.473/0001-03;2024-12-31;6;145130;AZEVEDO & TRAVASSOS ENERGIA S.A.;GABRIEL ANTÔNIO SOARES FREIRE JÚNIOR;Diretor de Relações com Investidores
52.017.473/0001-03;2024-12-31;6;145130;AZEVEDO & TRAVASSOS ENERGIA S.A.;IVAN DE CARVALHO JÚNIOR;Diretor Presidente
52.270.350/0001-71;2024-12-31;24;148145;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;SILVANO GERSZTEL;Diretor de Relações com Investidores
52.270.350/0001-71;2024-12-31;24;148145;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;SILVANO GERSZTEL;Diretor Presidente
52.270.350/0001-71;2024-12-31;24;148145;COMPANHIA BRASILEIRA DE SERVIÇOS FINANCEIROS;Thiago Souza Gramari;Diretor de Relações com Investidores
52.475.549/0001-36;2024-12-31;2;143427;R/HOLDINGS S.A.;Leonardo Falbo Donato;Diretor de Relações com Investidores
52.475.549/0001-36;2024-12-31;2;143427;R/HOLDINGS S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.475.549/0001-36;2024-12-31;2;143427;R/HOLDINGS S.A.;Leonardo Falbo Donato;Diretor de Relações com Investidores
52.475.549/0001-36;2024-12-31;2;143427;R/HOLDINGS S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.548.435/0001-79;2024-12-31;12;143746;JSL S.A.;Ramon Peres Martinez Garcia de Alcaraz;Diretor Presidente
52.548.435/0001-79;2024-12-31;12;143746;JSL S.A.;Guilherme de Andrade Fonseca Samapio;Diretor de Relações com Investidores
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor de Relações com Investidores
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Andre Dayrell Gontijo;Diretor Presidente/Relações com Investidores
52.810.883/0001-07;2024-12-31;4;144614;REVEE MCO S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.810.883/0001-07;2024-12-31;4;144614;REVEE MCO S.A.;LEONARDO FALBO DONATO;Diretor de Relações com Investidores
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;LEONARDO FALBO DONATO,;Diretor de Relações com Investidores
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;ANDRÉ LUIS DE OLIVEIRA AGOSTINHO;Diretor Presidente
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;LUIS FERNANDO CASARI DAVANTEL;Diretor Presidente/Relações com Investidores
53.113.791/0001-22;2024-12-31;11;147376;TOTVS S.A.;DENNIS HERSZKOWICZ;Diretor Presidente
53.113.791/0001-22;2024-12-31;11;147376;TOTVS S.A.;GILSOMAR MAIA SEBASTIÃO;Diretor de Relações com Investidores
53.153.938/0001-08;2024-12-31;2;145016;UNIÃO PET PARTICIPAÇÕES S.A.;Paulo Urbano Nassar;Diretor Presidente
53.153.938/0001-08;2024-12-31;2;145016;UNIÃO PET PARTICIPAÇÕES S.A.;Rafael Siqueira Rodrigues;Diretor de Relações com Investidores
56.444.250/0001-75;2024-12-31;1;137919;HAUSCENTER SA;ANDRÉ PIRES NUNES;Diretor Presidente/Relações com Investidores
56.643.018/0001-66;2024-12-31;10;147453;EUCATEX S.A. INDUSTRIA E COMERCIO;Flavio Maluf;Diretor Presidente
56.643.018/0001-66;2024-12-31;10;147453;EUCATEX S.A. INDUSTRIA E COMERCIO;José Antônio Goulart de Carvalho;Diretor de Relações com Investidores
56.720.428/0001-63;2024-12-31;7;145691;ROMI S.A.;Fabio Barbanti Taiar;Diretor de Relações com Investidores
56.720.428/0001-63;2024-12-31;7;145691;ROMI S.A.;Luiz Cassiano Rando Rosolen;Diretor Presidente
56.992.423/0001-90;2024-12-31;2;146835;BICICLETAS MONARK S.A.;SYLVIO MARZAGÃO;Diretor Presidente/Relações com Investidores
58.119.199/0001-51;2024-12-31;5;146314;ODONTOPREV S.A.;RODRIGO BACELLAR WUERKERT;Diretor Presidente
58.119.199/0001-51;2024-12-31;5;146314;ODONTOPREV S.A.;JOSÉ ROBERTO BORGES PACHECO;Diretor de Relações com Investidores
58.119.199/0001-51;2024-12-31;5;146314;ODONTOPREV S.A.;Elsen Carvalho;Diretor Presidente
58.430.828/0001-60;2024-12-31;6;147194;BLAU FARMACÊUTICA S.A.;Marcelo Rodolfo Hahn;Diretor Presidente
58.430.828/0001-60;2024-12-31;6;147194;BLAU FARMACÊUTICA S.A.;Douglas Rodrigues;Diretor de Relações com Investidores
59.105.999/0001-86;2024-12-31;6;146814;WHIRLPOOL S.A.;Pedro Pimentel Collier;Diretor Presidente/Relações com Investidores
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;CARLOS EDUARDO PEREIRA GUIMARÃES;Diretor Presidente
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;LEONARDO RICCI SCUTTI;Diretor de Relações com Investidores
59.418.806/0001-47;2024-12-31;12;147975;TRACK & FIELD CO S.A.;Fernando Queiroz Tracanella;Diretor Presidente
59.418.806/0001-47;2024-12-31;12;147975;TRACK & FIELD CO S.A.;Patricia Abibe;Diretor de Relações com Investidores
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Pedro de Souza Zemel;Diretor Presidente
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;José Luís Magalhães Salazar;Diretor de Relações com Investidores
59.546.515/0001-34;2024-12-31;8;148104;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;Gustavo de Lima Furtado;Diretor Presidente
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Alexandre Ostrowiecki;Diretor Presidente
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Flavio Bongiovanni Ferreira Lima;Diretor de Relações com Investidores
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;André Poroger;Diretor Presidente
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Richard Pao Kang Ku;Diretor de Relações com Investidores
59.789.545/0001-71;2024-12-31;3;148010;POLPAR S.A.;David Feffer;Diretor Presidente
59.789.545/0001-71;2024-12-31;3;148010;POLPAR S.A.;Marcel Paes de Almeida Piccinno;Diretor de Relações com Investidores
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Flávio Lopes Ferraz;Diretor Presidente
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Fernando Marcelo Calado de Andrade;Diretor de Relações com Investidores
60.398.369/0004-79;2024-12-31;14;146526;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Marcelo Milliet;Diretor Presidente/Relações com Investidores
60.398.369/0004-79;2024-12-31;14;146526;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;João Pinheiro Nogueira Batista;Diretor Presidente/Relações com Investidores
60.444.437/0001-46;2024-12-31;9;147360;LIGHT SERVICOS DE ELETRICIDADE S.A.;Rodrigo Ribeiro Pereira Brandão;Diretor Presidente
60.444.437/0001-46;2024-12-31;9;147360;LIGHT SERVICOS DE ELETRICIDADE S.A.;Rodrigo Tostes de Solon Pontes;Diretor de Relações com Investidores
60.476.884/0001-87;2024-12-31;6;146741;MAHLE METAL LEVE S.A.;Sergio Pancini de Sá;Diretor Presidente/Relações com Investidores
60.476.884/0001-87;2024-12-31;6;146741;MAHLE METAL LEVE S.A.;CLAUDIO CESAR BRAGA;Diretor de Relações com Investidores
60.537.263/0001-66;2024-12-31;6;146734;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Emilio Sanches Salgado Júnior;Diretor Presidente
60.537.263/0001-66;2024-12-31;6;146734;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Daniel Henrique Nogueira Soraggi e Castro;Diretor de Relações com Investidores
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Cristina Anne Betts;Diretor Presidente
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Guido Barbosa de Oliveira;Diretor de Relações com Investidores
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;CIRO ZICA NETO;Diretor Presidente
60.651.809/0001-05;2024-12-31;3;148014;SUZANO HOLDING S.A.;David Feffer;Diretor Presidente
60.651.809/0001-05;2024-12-31;3;148014;SUZANO HOLDING S.A.;Marcel Paes de Almeida Piccinno;Diretor de Relações com Investidores
60.665.981/0001-18;2024-12-31;4;148020;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;FERNANDO DE CASTRO MARQUES;Diretor Presidente
60.665.981/0001-18;2024-12-31;4;148020;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;DAYANE DE SOUZA DUARTE;Diretor de Relações com Investidores
60.730.348/0001-66;2024-12-31;7;147377;CIA MELHORAMENTOS DE SAO PAULO;Rafael Gibini;Diretor Presidente/Relações com Investidores
60.746.948/0001-12;2024-12-31;34;148003;BCO BRADESCO S.A.;Marcelo de Araújo Noronha;Diretor Presidente
60.746.948/0001-12;2024-12-31;34;148003;BCO BRADESCO S.A.;André Costa Carvalho;Diretor de Relações com Investidores
60.840.055/0001-31;2024-12-31;8;147374;FLEURY S.A.;JEANE MIKE TSUTSUI;Diretor Presidente
60.840.055/0001-31;2024-12-31;8;147374;FLEURY S.A.;JOSÉ ANTONIO DE ALMEIDA FILIPPO;Diretor de Relações com Investidores
60.851.615/0001-53;2024-12-31;5;148073;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;EDUARDO FANTIN;Diretor Presidente/Relações com Investidores
60.872.504/0001-23;2024-12-31;18;146853;ITAU UNIBANCO HOLDING S.A.;Milton Maluhy Filho;Diretor Presidente
60.872.504/0001-23;2024-12-31;18;146853;ITAU UNIBANCO HOLDING S.A.;Gustavo Lopes Rodrigues;Diretor de Relações com Investidores
60.872.504/0001-23;2024-12-31;18;146853;ITAU UNIBANCO HOLDING S.A.;Gustavo Lopes Rodrigues;Diretor de Relações com Investidores
60.884.319/0001-59;2024-12-31;1;137162;NORDON INDUSTRIAS METALURGICAS S.A.;ELIZABETH DO ROCIO DE FREITAS;Diretor Presidente/Relações com Investidores
60.894.730/0001-05;2024-12-31;17;146837;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Marcelo Chara;Diretor Presidente
60.894.730/0001-05;2024-12-31;17;146837;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Thiago da Fonseca Rodrigues;Diretor de Relações com Investidores
60.933.603/0001-78;2024-12-31;1;138261;CESP - CIA ENERGETICA DE SAO PAULO;Mario Antonio Bertoncini;Diretor Presidente/Relações com Investidores
61.022.042/0001-18;2024-12-31;10;148000;CONSTRUTORA ADOLPHO LINDENBERG S.A.;Adolpho Lindenberg Filho;Diretor Presidente/Relações com Investidores
61.065.298/0001-02;2024-12-31;7;147969;MANGELS INDUSTRIAL S.A.;Ivan Zanovello Ciruelos;Diretor Presidente
61.065.298/0001-02;2024-12-31;7;147969;MANGELS INDUSTRIAL S.A.;Pedro Galvao Filho;Diretor de Relações com Investidores
61.065.751/0001-80;2024-12-31;22;154413;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Maria Pia de Orleans e Bragança;Diretor Presidente
61.065.751/0001-80;2024-12-31;22;154413;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Cesar Henrique Gallo do Prado;Diretor de Relações com Investidores
61.065.751/0001-80;2024-12-31;22;154413;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Cesar Henrique Gallo do Prado;Diretor de Relações com Investidores
61.065.751/0001-80;2024-12-31;22;154413;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Maria Pia de Orleans e Bragança;Diretor Presidente
61.079.117/0001-05;2024-12-31;11;148081;ALPARGATAS S.A.;Liel Marcio Cintra Miranda;Diretor Presidente
61.079.117/0001-05;2024-12-31;11;148081;ALPARGATAS S.A.;Andre Correa Natal;Diretor de Relações com Investidores
61.080.313/0001-91;2024-12-31;1;135983;COBRASMA S.A.;LUIS EULALIO DE BUENO VIDIGAL FILHO;Diretor Presidente/Relações com Investidores
61.082.004/0001-50;2024-12-31;3;146667;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;Carlos Antonio Tilkian;Diretor Presidente/Relações com Investidores
61.088.894/0001-08;2024-12-31;5;146933;CAMBUCI S.A.;Roberto Estefano;Diretor de Relações com Investidores
61.088.894/0001-08;2024-12-31;5;146933;CAMBUCI S.A.;Alexandre Schuler;Diretor Presidente
61.092.037/0001-81;2024-12-31;12;148100;ETERNIT S.A.;Paulo Roberto de Oliveira Andrade;Diretor Presidente
61.092.037/0001-81;2024-12-31;12;148100;ETERNIT S.A.;Vítor Manuel Cavalcanti Mallmann;Diretor de Relações com Investidores
61.092.037/0001-81;2024-12-31;12;148100;ETERNIT S.A.;Carisa Santos Portela Cristal;Diretor de Relações com Investidores
61.092.037/0001-81;2024-12-31;12;148100;ETERNIT S.A.;Rodrigo Angelo Inácio;Diretor Presidente
61.156.113/0001-75;2024-12-31;8;146524;IOCHPE MAXION S.A.;Marcos Sergio de Oliveira;Diretor Presidente
61.156.113/0001-75;2024-12-31;8;146524;IOCHPE MAXION S.A.;Renato Jorge Salum Junior;Diretor de Relações com Investidores
61.156.931/0001-78;2024-12-31;2;147493;ALIPERTI S.A.;Valério Dalla Valle;Diretor de Relações com Investidores
61.156.931/0001-78;2024-12-31;2;147493;ALIPERTI S.A.;Valério Dalla Valle;Diretor Presidente
61.186.680/0001-74;2024-12-31;16;146870;BANCO BMG S/A;Luis Felix Cardamone Neto;Diretor Presidente
61.186.680/0001-74;2024-12-31;16;146870;BANCO BMG S/A;Flávio Pentagna Guimarães Neto;Diretor de Relações com Investidores
61.189.288/0001-89;2024-12-31;6;146805;MARISA LOJAS S.A.;Roberta Ribeiro Leal;Diretor de Relações com Investidores
61.189.288/0001-89;2024-12-31;6;146805;MARISA LOJAS S.A.;Edson Salles Abuchaim Garcia;Diretor Presidente
61.189.288/0001-89;2024-12-31;6;146805;MARISA LOJAS S.A.;Edson Salles Abuchaim Garcia;Diretor Presidente/Relações com Investidores
61.190.096/0001-92;2024-12-31;11;146646;EUROFARMA LABORATÓRIOS S.A.;MARCO BILLI;Diretor Presidente/Relações com Investidores
61.351.532/0001-68;2024-12-31;19;148888;AZEVEDO E TRAVASSOS S.A.;Ivan de Carvalho Júnior;Diretor Presidente
61.351.532/0001-68;2024-12-31;19;148888;AZEVEDO E TRAVASSOS S.A.;Bernardo Negredo Mendonça de Araújo;Diretor de Relações com Investidores
61.374.161/0001-30;2024-12-31;1;138436;BAUMER S.A.;RUY SALVARI BAUMER;Diretor Presidente
61.374.161/0001-30;2024-12-31;1;138436;BAUMER S.A.;MONICA SALVARI BAUMER;Diretor de Relações com Investidores
61.409.892/0001-73;2024-12-31;11;147032;COMPANHIA BRASILEIRA DE ALUMÍNIO;Luciano Francisco Alves;Diretor Presidente
61.409.892/0001-73;2024-12-31;11;147032;COMPANHIA BRASILEIRA DE ALUMÍNIO;Camila Abel Correia da Silva;Diretor de Relações com Investidores
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;André Covre;Diretor de Relações com Investidores
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Lício Tavares Ângelo Cintra;Diretor Presidente
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Rafael Bossolani;Diretor de Relações com Investidores
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Alfredo Egydio Setubal;Diretor Presidente/Relações com Investidores
61.584.140/0001-49;2024-12-31;2;147281;REDE ENERGIA PARTICIPAÇÕES S.A.;Ricardo Perez Botelho;Diretor Presidente
61.584.140/0001-49;2024-12-31;2;147281;REDE ENERGIA PARTICIPAÇÕES S.A.;Maurício Perez Botelho;Diretor de Relações com Investidores
