CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Ordinária;;Outros;6410694.11;2017-10-06
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Ordinária;;Outros;4360056.45;2017-08-10
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Ordinária;;Outros;615686.97;2017-05-19
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Ordinária;;Outros;4205947.81;2017-05-19
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Outros;1697255.02;2017-11-10
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Outros;5446448.77;2017-10-06
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Outros;2331113.89;2018-05-04
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Outros;3704251.63;2017-08-10
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Outros;523080.26;2017-05-19
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Outros;3573322.78;2017-05-19
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2018-01-01;2018-12-31;Ordinária;;Outros;4852865.27;2019-12-10
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2018-01-01;2018-12-31;Ordinária;;Outros;4866293.62;2018-11-22
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2018-01-01;2018-12-31;Ordinária;;Outros;4162868.33;2018-08-22
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2018-01-01;2018-12-31;Ordinária;;Outros;5184137.81;2018-05-22
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Outros;4122936.08;2019-12-10
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Outros;4134344.65;2018-11-22
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Outros;3536722.96;2018-08-22
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Outros;4404381.26;2018-05-22
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;3005089.34;2020-04-17
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;3205347.06;2019-12-10
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;6155261.37;2019-11-19
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;5355166.46;2019-08-20
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;5651243.37;2019-05-22
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Outros;2553087.83;2020-04-17
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Outros;2723224.39;2019-12-10
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Outros;5229436.17;2019-11-19
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Outros;4549685.15;2019-08-20
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Outros;4801228.53;2019-05-22
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;318200000.00;2018-03-29
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;325300000.00;2017-09-29
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;1058785000.00;2018-03-29
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;1002052000.00;2017-09-29
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;165500000.00;2019-03-11
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;152500000.00;2018-12-26
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;312500000.00;2018-09-28
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;709500000.00;2019-03-11
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1437500000.00;2018-09-28
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;722500000.00;2018-12-26
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;24177000.00;2020-02-13
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;57100000.00;2020-02-13
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;42000000.00;2019-11-18
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;78100000.00;2019-11-18
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;2000000.00;2019-09-27
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;134100000.00;2019-09-27
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;147800000.00;2019-06-27
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;7194000.00;2019-09-27
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;216973000.00;2019-06-27
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2017-12-01;2017-12-31;Ordinária;;Dividendo Obrigatório;99444068.61;2018-12-18
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2017-12-01;2017-12-31;Ordinária;;Outros;200555931.39;2018-12-18
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2018-12-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;363146000.00;2019-02-27
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2018-12-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;159216000.00;2018-08-01
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2018-12-01;2018-12-31;Ordinária;;Outros;66000000.00;2018-11-14
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2019-12-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;217695000.00;2020-03-26
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2019-12-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;338000000.00;2019-08-07
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2017-01-01;2017-12-31;Ordinária;;Outros;3295000.00;2018-05-02
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;9315000.00;2018-05-02
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2017-01-01;2017-12-31;Ordinária;;Outros;27944000.00;2018-05-02
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2018-01-01;2018-12-31;Ordinária;;Outros;12343000.00;2019-05-02
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2018-01-01;2018-12-31;Ordinária;;Outros;9388000.00;2019-05-02
01.104.937/0001-70;2020-01-01;4;103315;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;3129000.00;2019-05-02
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2017-01-01;2017-12-31;Ordinária;;;0.00;
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
01.107.327/0001-20;2020-01-01;8;103436;BBM LOGÍSTICA S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;0.00;
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;116177758.47;2018-12-28
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;55693829.24;2018-12-28
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;47221950.34;2018-12-28
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;65691298.64;2019-12-30
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;31491397.47;2019-12-30
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;26701076.72;2019-12-30
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;63391545.26;2020-12-31
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;30388931.10;2020-12-31
01.417.222/0001-77;2020-01-01;9;103383;MRS LOGISTICA S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;25766312.26;2020-12-31
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;0.00;
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;0.00;
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;36000.00;
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;72000.00;
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;2017-01-01;2017-12-31;Preferencial;;Dividendo Prioritário Mínimo;7000.00;
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;31000.00;2019-04-30
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;63000.00;2019-04-30
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;6000.00;2019-04-30
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;23000.00;2020-04-30
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;46000.00;2020-04-30
01.548.981/0001-79;2020-01-01;5;103780;INVESTIMENTOS BEMGE S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;5000.00;2020-04-30
01.599.101/0001-93;2020-01-01;7;99476;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2017-01-01;2017-12-31;Ordinária;;;0.00;
01.599.101/0001-93;2020-01-01;7;99476;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
01.599.101/0001-93;2020-01-01;7;99476;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
01.616.929/0001-02;2020-01-01;11;103558;SANEAMENTO DE GOIAS SA;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;2032681.81;2019-12-16
01.616.929/0001-02;2020-01-01;11;103558;SANEAMENTO DE GOIAS SA;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;518295.91;2019-12-16
01.616.929/0001-02;2020-01-01;11;103558;SANEAMENTO DE GOIAS SA;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;20941361.36;2019-12-16
01.616.929/0001-02;2020-01-01;11;103558;SANEAMENTO DE GOIAS SA;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;5339656.17;2019-12-16
01.616.929/0001-02;2020-01-01;11;103558;SANEAMENTO DE GOIAS SA;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;53721445.47;2020-10-01
01.616.929/0001-02;2020-01-01;11;103558;SANEAMENTO DE GOIAS SA;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;21270568.52;2020-10-01
01.838.723/0001-27;2020-01-01;11;104527;BRF S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
01.851.771/0001-55;2020-01-01;3;103345;524 PARTICIPACOES S.A.;2017-01-01;2017-12-31;Ordinária;;;0.00;
01.851.771/0001-55;2020-01-01;3;103345;524 PARTICIPACOES S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
01.851.771/0001-55;2020-01-01;3;103345;524 PARTICIPACOES S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;13781000.00;2018-02-28
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;4298493.98;2018-06-06
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;10117000.00;2019-02-15
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;10550000.00;2020-01-06
01.917.818/0001-36;2020-01-01;11;103700;LIGHT ENERGIA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;41896589.72;2019-12-02
01.917.818/0001-36;2020-01-01;11;103700;LIGHT ENERGIA S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;58103410.28;2019-12-02
01.938.783/0001-11;2020-01-01;6;104796;CIA PARTICIPACOES ALIANCA DA BAHIA;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;5034974.31;2018-05-25
01.938.783/0001-11;2020-01-01;6;104796;CIA PARTICIPACOES ALIANCA DA BAHIA;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;5538471.76;2018-05-25
01.938.783/0001-11;2020-01-01;6;104796;CIA PARTICIPACOES ALIANCA DA BAHIA;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;4390555.55;2019-05-24
01.938.783/0001-11;2020-01-01;6;104796;CIA PARTICIPACOES ALIANCA DA BAHIA;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;4829611.10;2019-05-24
01.938.783/0001-11;2020-01-01;6;104796;CIA PARTICIPACOES ALIANCA DA BAHIA;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;5824862.95;2019-09-24
01.938.783/0001-11;2020-01-01;6;104796;CIA PARTICIPACOES ALIANCA DA BAHIA;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;6407349.24;2019-09-24
01.957.772/0001-89;2020-01-01;1;94527;SUL 116 PARTICIPACOES S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;0.00;
01.971.614/0001-83;2020-01-01;3;103430;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;10622635.00;2018-07-16
01.971.614/0001-83;2020-01-01;3;103430;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;9949365.00;2018-07-16
01.971.614/0001-83;2020-01-01;3;103430;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2065421.00;2019-06-28
01.971.614/0001-83;2020-01-01;3;103430;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;1934548.00;2019-06-28
02.062.747/0001-08;2020-01-01;3;103348;SUDESTE S.A.;2017-01-01;2017-12-31;Ordinária;;;0.00;
02.062.747/0001-08;2020-01-01;3;103348;SUDESTE S.A.;2018-01-01;2018-12-31;Ordinária;;;0.00;
02.062.747/0001-08;2020-01-01;3;103348;SUDESTE S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;3038306.37;2018-05-31
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;1734354.53;2018-05-31
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;1805239.63;2018-05-31
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;1030483.82;2018-05-31
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;802930.78;2019-05-31
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;547061.52;2019-05-31
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;477069.22;2019-05-31
02.105.040/0001-23;2020-01-01;4;97590;VIRGO II COMPANHIA DE SECURITIZACAO;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;325041.98;2019-05-31
02.149.205/0001-69;2020-01-01;7;102827;PORTO SEGURO S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;412821202.87;2018-04-11
02.149.205/0001-69;2020-01-01;7;102827;PORTO SEGURO S.A.;2017-01-01;2017-12-31;Ordinária;;Outros;27525504.14;2018-04-11
02.149.205/0001-69;2020-01-01;7;102827;PORTO SEGURO S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;406586547.16;2019-04-09
02.149.205/0001-69;2020-01-01;7;102827;PORTO SEGURO S.A.;2018-01-01;2018-12-31;Ordinária;;Outros;248723614.24;2019-04-09
02.149.205/0001-69;2020-01-01;7;102827;PORTO SEGURO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;371796107.52;2020-04-09
02.149.205/0001-69;2020-01-01;7;102827;PORTO SEGURO S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;317745327.86;2020-12-20
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2017-01-01;2017-12-31;Ordinária;;Outros;0.10;2018-05-10
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;0.10;2018-05-10
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Outros;0.10;2018-05-10
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;0.10;2018-05-10
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Outros;0.10;2018-05-10
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;0.10;2018-05-10
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;2900600.60;2019-05-10
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;1981000.00;2019-05-10
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2019-01-01;2019-12-31;Ordinária;;Outros;2457666.32;2020-05-15
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2019-01-01;2019-12-31;Ordinária;;Outros;1424497.61;2020-05-15
02.162.616/0001-94;2020-01-01;3;103473;UPTICK PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;2300000.00;2020-05-15
02.193.750/0001-52;2020-01-01;10;103382;DEXXOS PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;3937041.09;2018-01-31
02.193.750/0001-52;2020-01-01;10;103382;DEXXOS PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1144273.42;
02.193.750/0001-52;2020-01-01;10;103382;DEXXOS PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;;515.95;
02.193.750/0001-52;2020-01-01;10;103382;DEXXOS PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;549957.72;
02.193.750/0001-52;2020-01-01;10;103382;DEXXOS PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;38873.61;
02.193.750/0001-52;2020-01-01;10;103382;DEXXOS PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Preferencial;;;8.22;
02.193.750/0001-52;2020-01-01;10;103382;DEXXOS PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1804366.90;
02.193.750/0001-52;2020-01-01;10;103382;DEXXOS PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;550072.55;
