CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
33.102.476/0001-92;2020-01-01;5;103734;MONTEIRO ARANHA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;0.00;0.00;31000.00;0.00;31000.00;a) Inferior a um ano: (i) trata-se de venda do ETF (Exchange Traded Fund) do Ibovespa - BOVA - 11 (R$ 84,9 milhões) negociado na B3 - Brasil, Bolsa, Balcão em que ações foram dadas como garantia, (ii) operações a termo de ações (R$ 8,0 milhões), (iii) Instrumento Particular de Abertura de Crédito com Garantia Hipotecária e Outras Avenças contratado pela controlada indireta Novo Rio Empreendimento Imobiliário S.A. (R$ 4,8 milhões), (iv) contrato de empréstimo internacional no valor de ? 22.131 a uma taxa efetiva de 1,1320% ao ano, com prestação de garantia por meio da alienação fiduciária de ações. O valor do empréstimo foi convertido para Reais (R$ 100 milhões), e os juros fixos em Euros convertido para uma taxa variável em Reais, através de instrumento de swap, ficando a Companhia com uma posição passiva apenas em Reais a uma taxa de CDI + 0,60% ao ano. Em 31/12/2019 o saldo devedor era de R$ 100,3 milhões, e (v) juros sobre debêntures (R$ 0,5 milhões) não conversíveis em ações e em série única, emitidas em 2019 e com vencimento em 5 anos, amortizações semestrais em 4 parcelas de 2023 a 2024, e com remuneração correspondente a taxa de CDI e acréscimo de taxa fixa de 0,36% ao ano, com pagamentos semestrais entre 2020 e 2025, com prestação de garantia por meio da alienação fiduciária de ações. Em 31/12/2019 o saldo devedor total era de R$ 200,5 milhões.b) Superiores a um ano: trata-se (i) das debêntures não conversíveis em ações e em série única (R$ 200,0 milhões) e (ii) das parcelas a vencer do Instrumento Particular de Abertura de Crédito com Garantia Hipotecária e Outras Avenças (R$ 49 milhões), já mencionados.As obrigações Quirográficas compreendem:a) Superiores a um ano: contrato de mútuo com a coligada Telecel Telecomunicações Ltda conforme descrito no tem 16.2 - Partes Relacionadas (R$ 31 mil).
33.113.309/0001-47;2020-01-01;12;104615;VALID SOLUÇÕES S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;164930000.00;309172000.00;0.00;0.00;474102000.00;
33.113.309/0001-47;2020-01-01;12;104615;VALID SOLUÇÕES S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;90696000.00;178990000.00;89494000.00;0.00;359180000.00;
33.200.049/0001-47;2020-01-01;1;95038;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;2043325.81;0.00;0.00;0.00;2043325.81;
33.200.049/0001-47;2020-01-01;1;95038;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;0.00;0.00;0.00;20326159.11;20326159.11;
33.200.049/0001-47;2020-01-01;1;95038;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;6083865.92;12167731.84;12167731.84;-1464160.52;28955169.08;
33.200.049/0001-47;2020-01-01;1;95038;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;540482318.58;155293016.32;4121469.38;110273168.96;810169973.24;
33.228.024/0001-51;2020-01-01;3;103599;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;0.00;3000000.00;0.00;0.00;3000000.00;
33.228.024/0001-51;2020-01-01;3;103599;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2019-01-01;2019-12-31;Empréstimo;Outras garantias ou privilégios;Empréstimos em controladas com aval da controladora.;0.00;411420.00;0.00;0.00;411420.00;
33.228.024/0001-51;2020-01-01;3;103599;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;3100860.37;2953348.00;457848.00;0.00;6512056.37;
33.228.024/0001-51;2020-01-01;3;103599;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2019-01-01;2019-12-31;Financiamento;Outras garantias ou privilégios;Clean (nenhuma garantia é dada);1227000.00;0.00;0.00;0.00;1227000.00;
33.256.439/0001-39;2020-01-01;8;103055;ULTRAPAR PARTICIPACOES S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;483448.00;80548683.00;0.00;0.00;81032131.00;
33.256.439/0001-39;2020-01-01;8;103055;ULTRAPAR PARTICIPACOES S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;542918471.00;970800491.00;1123484030.00;0.00;2637202992.00;
33.256.439/0001-39;2020-01-01;8;103055;ULTRAPAR PARTICIPACOES S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;27959.00;30048.00;0.00;0.00;58007.00;
33.256.439/0001-39;2020-01-01;8;103055;ULTRAPAR PARTICIPACOES S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;297269470.00;467428772.00;7835711.00;0.00;772533953.00;
33.256.439/0001-39;2020-01-01;8;103055;ULTRAPAR PARTICIPACOES S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;276738715.00;3021461546.00;3085931150.00;4517759935.00;10901891346.00;
33.352.394/0001-04;2020-01-01;14;103300;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2019-01-01;2019-12-31;Títulos de dívida;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;
33.352.394/0001-04;2020-01-01;14;103300;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;173840852.10;447189189.42;18995405.90;3148635280.07;3788660727.49;
33.352.394/0001-04;2020-01-01;14;103300;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;715244387.58;159067693.07;95660897.86;2612263313.21;3582236291.72;
33.467.572/0001-34;2020-01-01;4;103540;TEKNO S.A. - INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;Financiamento;Quirografárias;;1305187.12;1992782.49;14743.65;0.00;3312713.26;
33.467.572/0001-34;2020-01-01;4;103540;TEKNO S.A. - INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;35747061.37;7891301.11;0.00;0.00;43638362.48;
33.541.368/0001-16;2020-01-01;4;102698;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;112544723.70;146735555.44;69351640.00;0.00;328631919.14;
33.541.368/0001-16;2020-01-01;4;102698;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2019-01-01;2019-12-31;Financiamento;Garantia Real;;115176752.21;195061802.46;166786283.69;377161984.46;854186822.82;
33.541.368/0001-16;2020-01-01;4;102698;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;11042990.25;35070673.39;43760731.45;60447862.95;150322258.04;
33.592.510/0001-54;2020-01-01;26;104585;VALE S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;71101975.08;816192068.90;0.00;0.00;887294043.98;As informações constantes deste item se referem às demonstrações financeiras consolidadas da Companhia. O campo de título de dívidas compreende títulos de dívidas e operações no mercado de capitais.
33.592.510/0001-54;2020-01-01;26;104585;VALE S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;2805424143.71;5348776048.20;9508877554.06;3014768975.92;20677846721.89;As informações constantes deste item se referem às demonstrações financeiras consolidadas da Companhia. O campo de título de dívidas compreende títulos de dívidas e operações no mercado de capitais.
33.592.510/0001-54;2020-01-01;26;104585;VALE S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;2056037119.67;1148390838.13;3615512549.95;24239988143.83;31059928651.58;As informações constantes deste item se referem às demonstrações financeiras consolidadas da Companhia. O campo de título de dívidas compreende títulos de dívidas e operações no mercado de capitais.
33.611.500/0001-19;2020-01-01;11;104022;GERDAU S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;2229084.00;2843168.00;3373467.00;9738882.00;18184601.00;
33.679.797/0001-54;2020-01-01;1;93947;PJBANK SECURITIZADORA S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;89187.02;0.00;0.00;0.00;89187.02;
33.839.910/0001-11;2020-01-01;11;104784;VIVARA PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;188730563.60;79419832.00;0.00;0.00;268150395.60;As informações acima referem-se às demonstrações financeiras combinadas da Tellerina e da Conipa. O total demonstrado na tabela acima considera o saldo de financiamentos, empréstimos e outros títulos dedívida.
33.839.910/0001-11;2020-01-01;11;104784;VIVARA PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Títulos de dívida;Outras garantias ou privilégios;Carta Fiança;2203471.40;0.00;0.00;0.00;2203471.40;As informações acima referem-se às demonstrações financeiras combinadas da Tellerina e da Conipa. O total demonstrado na tabela acima considera o saldo de financiamentos, empréstimos e outros títulos dedívida.
33.938.119/0001-69;2020-01-01;6;104823;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;2019-01-01;2019-12-31;Empréstimo;Outras garantias ou privilégios;As operações de empréstimo da Companhia são clean (sem garantias).;101395249.02;688223000.00;210000000.00;0.00;999618249.02;
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;73368869.23;135114033.62;12424221.98;3300908.65;224208033.48;As informações prestadas neste item se referem às demonstrações financeiras consolidadas da Companhia.Os critérios utilizados para a segregação de suas dívidas foram os seguintes: A tabela informa o montante de obrigações (empréstimos, financiamentos e debêntures). Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. Dívidas garantidas com bens de terceiros, por não onerarem bens do emissor, foram consideradas também como dívidas quirografárias. As dívidas quirografárias são compostas por emissões de debêntures, empréstimos com o BNDES, entre outros.
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;5046336.62;3771981.55;0.00;0.00;8818318.17;As informações prestadas neste item se referem às demonstrações financeiras consolidadas da Companhia.Os critérios utilizados para a segregação de suas dívidas foram os seguintes: A tabela informa o montante de obrigações (empréstimos, financiamentos e debêntures). Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. Dívidas garantidas com bens de terceiros, por não onerarem bens do emissor, foram consideradas também como dívidas quirografárias. As dívidas quirografárias são compostas por emissões de debêntures, empréstimos com o BNDES, entre outros.
33.958.695/0001-78;2020-01-01;24;104656;UNIPAR CARBOCLORO S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;99151290.20;209562927.50;136232959.17;0.00;444947176.87;As informações prestadas neste item se referem às demonstrações financeiras consolidadas da Companhia.Os critérios utilizados para a segregação de suas dívidas foram os seguintes: A tabela informa o montante de obrigações (empréstimos, financiamentos e debêntures). Dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. Dívidas garantidas com bens de terceiros, por não onerarem bens do emissor, foram consideradas também como dívidas quirografárias. As dívidas quirografárias são compostas por emissões de debêntures, empréstimos com o BNDES, entre outros.
34.169.557/0001-72;2020-01-01;16;104697;BCO MERCANTIL DE INVESTIMENTOS S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;6681226.47;41231961.43;5947303.80;0.00;53860491.70;
34.274.233/0001-02;2020-01-01;7;103075;VIBRA ENERGIA S/A;2019-01-01;2019-12-31;Financiamento;Quirografárias;;758000000.00;430000000.00;319000000.00;724000000.00;2231000000.00;As informações constantes deste item se referem às informações contábeis intermediárias consolidadas da Companhia, apresentadas de acordo com o IFRS. O montante com garantia real tem ativos reais como garantia. O restante da dívida não possui qualquer tipo de garantia. Dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, devem ser consideradas como dívidas quirografárias e classificadas como tal.
34.274.233/0001-02;2020-01-01;7;103075;VIBRA ENERGIA S/A;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;3583000000.00;474000000.00;201000000.00;286000000.00;4544000000.00;As informações constantes deste item se referem às informações contábeis intermediárias consolidadas da Companhia, apresentadas de acordo com o IFRS. O montante com garantia real tem ativos reais como garantia. O restante da dívida não possui qualquer tipo de garantia. Dívidas sem garantia real ou flutuante, independente do fato de possuírem garantia fidejussória, foram classificadas como dívidas quirografárias. As dívidas garantidas com bens de terceiros, por não onerarem bens da Companhia, devem ser consideradas como dívidas quirografárias e classificadas como tal.
35.082.277/0001-95;2020-01-01;2;93398;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;0.00;0.00;0.00;0.00;0.00;
35.502.310/0001-99;2020-01-01;3;104728;CS BRASIL PARTICIPAÇÕES E LOCAÇÕES S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;7583.00;245179.00;0.00;0.00;252762.00;As informações referem-se às demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019.
35.502.310/0001-99;2020-01-01;3;104728;CS BRASIL PARTICIPAÇÕES E LOCAÇÕES S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;91823.00;185786.00;20785.00;0.00;298394.00;As informações referem-se às demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019.
35.791.391/0001-94;2020-01-01;3;102186;QUALITY SOFTWARE S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;14127893.00;18151473.00;0.00;0.00;32279366.00;
35.791.391/0001-94;2020-01-01;3;102186;QUALITY SOFTWARE S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;21269.00;9249111.00;0.00;0.00;9270380.00;
36.542.025/0001-64;2020-01-01;5;102856;BRQ SOLUCOES EM INFORMATICA S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;13671883.42;4637645.08;0.00;0.00;18309528.50;
36.542.025/0001-64;2020-01-01;5;102856;BRQ SOLUCOES EM INFORMATICA S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;1881084.14;1568325.66;611709.71;0.00;4061119.51;
