CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Aumento;Data_Deliberacao;Orgao_Deliberacao_Aumento;Data_Emissao;Valor_Total_Emissao;Tipo_Subscricao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Subscricao_Capital_Anterior;Fator_Cotacao;Preco_Emissao;Criterio_Determinacao_Preco_Emissao;Forma_Integralizacao
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310146;2018-10-10;Conselho de Administração;2018-10-10;9695646.70;Subscrição particular;427121;0;427121;0.09340799;R$ por Unidade;22.70000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 9.695.646,70 com a consequente emissão de 427121 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310147;2018-11-30;Conselho de Administração;2018-11-30;384628.80;Subscrição particular;16944;0;16944;0.00370538;R$ por Unidade;22.70000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 384.628,80 com a consequente emissão de 16.944 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310148;2019-08-09;Conselho de Administração;2019-08-09;9639806.16;Subscrição particular;285878;0;285878;0.06247789;R$ por Unidade;33.72000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 9.639.806,16 com a consequente emissão de 285.878 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310149;2019-09-30;Conselho de Administração;2019-09-30;27141361.83;Subscrição particular;1191979;0;1191979;0.25982703;R$ por Unidade;22.77000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 27.141.361,83 com a consequente emissão de 1.191.979 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310150;2019-10-23;Conselho de Administração;2019-10-23;2500000035.00;Subscrição particular;64102565;0;64102565;12.25995767;R$ por Unidade;39.00000000;O preço de emissão foi fixado nos termos do Art. 170, §1º, III da Lei nº 6.404/76 ("LSA"), com base na média das cotações das ações da Companhia nos 7 pregões da B3 S.A. - Brasil, Bolsa, Balão ("B3") anteriores à data da proposta da administração, ponderada por volume de negociação, no período de 09 de agosto de 2019 a 19 de agosto de 2019, inclusive, com desconto de 9,43% sobre o valor apurado, desconto este aplicado com o objetivo de estimular a adesão dos acionistas da Companhia ao Aumento de Capital.;As ações emitidas no âmbito do Aumento de Capital deverão ser integralizadas à vista, em moeda corrente nacional, no ato da subscrição.
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310151;2019-12-10;Conselho de Administração;2019-12-10;8211059.50;Subscrição particular;269847;0;269847;0.05158306;R$ por Unidade;30.43000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 8.211.059,50 com a consequente emissão de 269.847 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310152;2020-01-10;Conselho de Administração;2020-01-10;2235757.32;Subscrição particular;98189;0;98189;0.01876596;R$ por Unidade;22.77000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 2.235.757,32 com a consequente emissão de 98.189 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310153;2020-07-03;Conselho de Administração;2020-07-03;37070655.71;Subscrição particular;1476199;0;1476199;0.28213235;R$ por Unidade;25.11000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 37.070.655,71 com a consequente emissão de 1.476.199 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310154;2020-09-21;Conselho de Administração;2020-09-21;6336357.63;Subscrição particular;144458;0;144458;0.02753126;R$ por Unidade;43.86000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 6.336.357,63 com a consequente emissão de 144.458 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310155;2020-09-21;Conselho de Administração;2020-09-21;4000000035.00;Subscrição particular;34782609;0;34782609;6.62715335;R$ por Unidade;115.00000000;O preço de emissão foi fixado com base na média das cotações das ações da Companhia nos 7 pregões da B3 S.A. -Brasil, Bolsa, Balcão ("B3"), anteriores à data do anúncio do aumento de capital, ponderada por volume de negociação, no período de 13 de julho de 2020 a 21 de julho de 2020, inclusive, com desconto de 1,29% sobre o valor apurado, desconto este aplicado com o objetivo de estimular a adesão dos acionistas da Companhia ao Aumento de Capital. Tal deságio é compatível com as práticas de mercado.;As ações emitidas no âmbito do Aumento de Capital foram integralizadas à vista, em moeda corrente nacional, no ato da subscrição.
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310156;2020-12-10;Conselho de Administração;2020-12-10;7685921.15;Subscrição particular;225565;0;225565;0.04030591;R$ por Unidade;34.07408574;Aprovado por unanimidade o aumento de capital da Companhia em R$ 7.685.921,15 com a consequente emissão de 225.565 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310157;2021-02-12;Conselho de Administração;2021-02-12;4519559.94;Subscrição particular;227669;0;227669;0.04066548;R$ por Unidade;19.85000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 7.685.921,15 com a consequente emissão de 225.565 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;310158;2021-02-12;Conselho de Administração;2021-02-12;4519559.94;Subscrição particular;227669;0;227669;0.04066548;R$ por Lote de Mil;19.85000000;Aprovado por unanimidade o aumento de capital da Companhia em R$ 7.685.921,15 com a consequente emissão de 225.565 ações ordinárias da Companhia, em razão do exercício de opções outorgadas no âmbito do Programa de Opção de Compra de Ações da Companhia aprovado em 31 de agosto de 2011 e nos termos do disposto no art. 166, III da Lei nº 6404/76.;Dinheiro
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;308966;2015-09-30;Conselho de Administração;2015-11-23;250000000.25;Subscrição particular;43705122;47203969;90909091;7.29790000;R$ por Unidade;2.75000000;O preço de emissão foi de R$ 2,75 por ação, independentemente da espécie, tendo referido preço de emissão sido fixado, sem diluição injustificada para os atuais acionistas da Companhia, com base na utilização dos critérios constantes no artigo 170, §1º, incisos I e III, da Lei Federal nº 6.404/1976 ("Lei das S.A."), refletindo um ágio de 0,4% em relação ao preço médio negociado do mais líquido Valor Mobiliário da Companhia nos 90 (noventa) últimos pregões da BM&FBOVESPA compreendidos entre junho e agosto de 2015 equivalente a uma média ponderada de R$ 13,70 (treze reais e setenta centavos) por Unit representativa das ações de emissão da Companhia, responsável por 65% dos valores negociados no período. A sugestão de preço de emissão também encontra amparo em comparativos de múltiplos de empresas similares, conforme recomendações de instituições financeiras especializadas. O preço de emissão é equivalente a 167% do valor patrimonial da ação tendo como base o balanço de 30 de junho de 2015.;Moeda corrente, à vista.
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;308967;2016-07-26;Conselho de Administração;2016-07-26;1365300000.00;Subscrição pública;73800000;295200000;369000000;28.07000000;R$ por Unidade;3.70000000;O preço de emissão foi definido com base no resultado do procedimento de coleta de intenções de investimento ("Procedimento de Bookbuilding").;À vista.
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;308968;2016-08-01;Conselho de Administração;2016-08-01;170662500.00;Subscrição pública;9225000;36900000;46125000;2.74000000;R$ por Unidade;3.70000000;O preço de emissão foi definido com base no resultado do procedimento de coleta de intenções de investimento ("Procedimento de Bookbuilding").;À vista.
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;308969;2018-11-08;Conselho de Administração;2018-12-17;567721853.50;Subscrição particular;35611655;49122950;84734605;5.00000000;R$ por Unidade;6.70000000;O preço de emissão foi fixado em R$ 6,70 por ação ou R$ 33,50 por Unit, independentemente de sua espécie, tendo referido preço de emissão sido fixado sem diluição injustificada para os atuais acionistas da Companhia, com base na utilização dos critérios constantes no artigo 170, §1º, inciso III da Lei Federal nº 6.404/1976 ("Lei das S.A."), refletindo um deságio de 4,1214% em relação ao preço médio negociado do mais líquido Valor Mobiliário da Companhia nos 03 (três) últimos pregões da B3 - Brasil, Bolsa, Balcão realizados nos dias 5, 6 e 7 de novembro de 2018, equivalente a uma média ponderada de R$ 34,94 (trinta e quatro reais e noventa e quatro centavos) por Unit representativa das ações de emissão da Companhia, responsável por 99,9% dos valores negociados no período.;Moeda corrente, à vista.
00.924.429/0001-75;2020-01-01;5;102526;FERROVIA CENTRO-ATLANTICA S.A.;304957;2018-05-02;CA e Assembleia;2018-05-02;79978008.97;Subscrição particular;112303527;19;112303546;4558.85854193;R$ por Unidade;39.79261888;A definição do novo valor de emissão das ações foi realizada com base na posição patrimonial da Companhia em 31/12/2017. Adicionalmente, foi realizado Laudo de Avaliação do Valor Econômico da Companhia emitido em 23 de março de 2018, considerando o fluxo de caixa descontado a partir de 2018, elaborado pelo Ernst & Young Assessoria Empresarial S.A. e arquivado na sede da Companhia, que apresentou um valor inferior ao Patrimônio Líquido de 31/12/2017. Os administradores da Companhia entenderam que a utilização do valor patrimonial está alinhada aos interesses dos acionistas minoritários, preservando a sua participação acionária na Companhia.;O aumento de capital aprovado na referida Assembleia foi totalmente subscrito e integralizado pela acionista VLI Multimodal S.A., na própria Assembleia, mediante a capitalização de créditos oriundos de Adiantamentos para Futuro Aumento de Capital - AFACs, realizados por essa acionista até dezembro de 2016.
00.924.429/0001-75;2020-01-01;5;102526;FERROVIA CENTRO-ATLANTICA S.A.;304958;2019-06-21;Assembleia;2019-06-21;550000000.00;Subscrição particular;125445701;19;125445720;4638.83655090;R$ por Unidade;41.85000000;A definição do novo valor de emissão das ações foi realizada com base no Laudo de Avaliação do Valor Econômico daCompanhia emitido em 11 de março de 2019, elaborado pela Ernst & Young Assessoria Empresarial S.A. e arquivado nasede da Companhia, que apresentou um valor superior ao do Patrimônio Líquido de 31/12/2018. Os administradores daCompanhia entenderam que a utilização do Laudo de Avaliação está alinhada aos interesses dos acionistas minoritários,preservando a sua participação acionária na Companhia.;As ações foram totalmente integralizadas pela VLI Multimodal S.A. no ato de sua emissão, mediante a capitalização doscréditos por elas detidos contra a Companhia em razão dos AFACs. Considerando que a totalidade das novasações emitidas foram subscritas e integralizadas imediatamente pela VLI Multimodal S.A., mediante a capitalização doscréditos por elas possuídos em face da Companhia.
00.924.429/0001-75;2020-01-01;5;102526;FERROVIA CENTRO-ATLANTICA S.A.;304959;2020-10-23;Assembleia;2020-10-23;420000000.00;Subscrição particular;136242616;19;136242635;4663.14957280;R$ por Unidade;38.90000000;A definição do novo valor de emissão das ações foi realizada com base no Laudo de Avaliação do Valor Econômico da Companhia emitido em 03 de setembro de 2020, elaborado pela Ernst & Young Assessoria Empresarial LTDA..e arquivado na sede da Companhia, que apresentou um valor superior ao do Patrimônio Líquido da Companhia em 31 de dezembro de 2019 (data). Os administradores da Companhia entenderam que a utilização do Laudo de Avaliação está alinhada aos direitos dos acionistas minoritários, preservando a sua participação acionária na Companhia.;O aumento de capital aprovado na referida Assembleia foi totalmente subscrito e integralizado pela acionista VLI Multimodal S.A., na própria Assembleia, mediante a capitalização de créditos oriundos de Adiantamentos para Futuro Aumento de Capital - AFACs, realizados por essa acionista até agosto de 2020.
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;309091;2018-04-27;Conselho de Administração;2018-04-27;4000000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;309092;2019-04-26;Conselho de Administração;2019-04-26;2000000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;309093;2020-04-17;Conselho de Administração;2020-04-17;4400000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
00.979.969/0001-56;2020-01-01;2;100081;CAIXA ADM DIV PUB ESTADUAL SA;300869;2017-07-14;Conselho de Administração;;200000000.00;Subscrição particular;62350262;0;62350262;0.00000000;R$ por Unidade;3.20768499;Valor Patrimonial da ação;Em moeda corrente nacional
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;312010;2017-04-12;AGO/E;2017-04-12;1200000000.00;Subscrição particular;452802510;0;452802510;34.28571429;R$ por Unidade;2.65000000;O custo atribuído às ações bonificadas, independentemente da espécie, atende ao disposto no parágrafo primeiro do artigo 25 da Instrução Normativa da SRF, de 6.3.2011.;Não aplicável, tendo em vista que trata-se de uma bonificação de 20% em ações, atribuindo-se aos acionistas da Companhia, gratuitamente, 1 (uma) ação nova para cada 5 (cinco) ação da mesma espécie de que eram titulares.
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;312011;2018-04-20;AGO/E;2018-04-20;1000000000.00;Sem emissão de ações;0;0;0;0.00000000;R$ por Unidade;0.00000000;;
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;311145;2017-12-27;Assembleia Geral Extraordinária;2017-12-27;2585379885.66;Subscrição particular;154166958;0;154166958;27.69673310;R$ por Unidade;16.77000000;Conforme divulgado pela ata da Assembleia Geral Ordinária de 27 de dezembro de 2017, o preço de emissão definido é de R$ 16,77 (dezesseis reais e setenta e sete centavos) por ação. O preço foi fixado com base no valor econômico da Companhia e é de comum acordo dos acionistas aos quais é facultado o direito de participar desta integralização, a saber: Iberdrola Energia S.A.U., Caixa de Previdência dos Funcionários do Banco do Brasil - Previ e BB Banco de Investimento S.A.;A integralização das ações foi realizada da seguinte forma: (i) R$ 1.100.000.002,79 (um bilhão, cem milhões, dois reais e setenta e nove centavos) em moeda corrente nacional(ii) R$ 885.379.882,87 (oitocentos e oitenta e cinco milhões, trezentos e setenta e nove mil, oitocentos e oitenta e dois reais e oitenta e sete centavos) mediante a capitalização pela acionista Iberdrola Energia S.A.U. de créditos decorrentes de contratos de compra e venda de participação societária celebrados com a Companhia, e(iii) R$ 600.000.000,00 (seiscentos milhões de reais) mediante a capitalização pelos acionistas de créditos de dividendos referentes aos exercícios de 2015 e 2016, declarados e não pagos.
