CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
00.924.429/0001-75;2020-01-01;5;102526;FERROVIA CENTRO-ATLANTICA S.A.;92560;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000626;003859;Nacional;2019-01-22;;;1) Relatório de auditoria sobre as demonstrações contábeis em 31/12/2019 elaboradas de acordo com as práticas contábeis adotadas no Brasil2) Relatórios de revisão das informações contábeis intermediárias em 31/03/2019, 30/06/2019 e 30/09/2019, elaboradas de acordo com o CPC 21 (RI) e com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo Internacional Accounting Standards Board - IASB3) Relatórios de recomendações sobre os controles internos, compreendendo nossas constatações.;No exercício social encerrado em 31 de dezembro de 2019, os auditores independentes receberão honorários no valor total de R$ 180 mil, pelos serviços de auditoria contratados conf. detalhado anteriormente.;Rotação do prestador de serviços de auditoria externa independente, conforme roga a instrução 308/199.;Não aplicável.
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;93676;PricewaterhouseCoopers Auditores Independentes;;61562112000201;002879;Nacional;2014-12-09;2019-01-10;;Serviço de Auditoria externa, com a finalidade de emitir parecer sobre as Demonstrações Financeiras do período de julho 2014 a dezembro 2019.;Serviço de Auditoria, com a finalidade de emitir parecer sobre as Demonstrações Financeiras, R$ 238.000,00.;O auditor independente Pricewaterhousecoopers Auditores Independentes substituiu em 09/12/2014 ao Auditor Independente Deloite Touche Tohmatsu Auditores Independentes em virtude de os auditores contratados para este exercício discordarem de tratamento contábil já adotado pela companhia desde exercícios anteriores na classificação e contabilização das debentures conversíveis em ações emitidas pela Companhia em 2002. O Auditor substituído não se opôs à substituição.;Não houve discordância.
00.938.574/0001-05;2020-01-01;7;103474;CONC RIO-TERESOPOLIS S.A.;93677;BKR - LOPES, MACHADO AUDITORES;;40262602000131;005363;Nacional;2019-01-11;;;Serviço de auditora externa, com finalidade de emitir parecer sobre as Demonstrações Financeiras do período de janeiro 2019 a março 2021.;Serviço de auditoria, com finalidade de emitir parecer sobre as Demonstrações Financeiras - R$ 327.600,00.;O auditor independente BKR - Lopes, Machado Auditores substituiu em 11/01/2019 ao Auditor Independente Pricewaterhousecoopers Auditores Independentes em virtude de substituição em cumprimento a regra de rodízio conforme Instrução CVM 308/1999.;Não houve discordância.
00.974.211/0001-25;2020-01-01;11;103518;LINHA AMARELA S.A. - LAMSA;93716;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2016-07-13;;;(i) Auditoria anual de balanço individual e consolidado referente aos exercícios sociais de 2016 a 2020 (ii) Revisão de Informações Trimestrais individuais dos exercícios sociais de 2016 a 2020 da Companhia e suas investidas (iii) serviços relacionados à emissão de carta conforto para emissão de dívidas da Companhia e de suas investidas e (iv) Relatório Carta - Comentário referente aos exercícios sociais de 2016 a 2020 da Companhia e suas investidas.líquido, dos fluxos de caixa e dos valores adicionados para o exercício por ser encerrado nessas datas, de acordo com as práticas contábeis adotadas no Brasil e com as normas internacionais de relatório financeiro (IFRS), incluindo as respectivas notas explicativas, preparadas por sua administração (em conjunto, serviços de "Auditoria das Demonstrações Financeiras Anuais") e2. Revisão das informações contábeis intermediárias (Informações Trimestrais - ITR) da Companhia, referentes aos trimestres encerrados em 30/06 e 30/09 do exercício de 2016 e 31/03, 30/06 e 30/09 dos exercícios de 2017 e 2018, preparadas de acordo com as práticas contábeis adotadas no Brasil (BRGAAP) e com as normas internacionais de relatório financeiro (IFRS) (em conjunto, serviços de "Revisão das Informações Trimestrais"). ;(i) honorários e reembolso de despesas relativos a serviços de auditoria externa Pelos serviços prestados acima relacionados, a Companhia desembolsou o valor total de R$ 59.124,39.(ii) honorários relativos a quaisquer outros serviços prestados, independente desses serviços terem representado menos de 5% da remuneração pelos serviços de auditoria externa: Não houve pagamentos relacionados a outros serviços que não sejam de auditoria externa.;Não aplicável, considerando que não houve substituição do auditor independente.;Não aplicável, considerando que não houve substituição do auditor independente.
00.974.211/0001-25;2020-01-01;11;103518;LINHA AMARELA S.A. - LAMSA;93717;MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;07326840000198;010723;Nacional;2021-04-01;;;(ii)Auditoria anual de balanço individual e consolidado referente aos exercícios sociais de 2021 a 20223 (ii) Revisão de Informações Trimestrais individuais e consolidadas dos exercícios sociais de 2021 (a partir do 2T21) a 2023 da Companhia e suas investidas e (iii) Relatório anual contendo as recomendações e ou comentários sobre os controles internos referente aos exercícios sociais de 2021 a 2023 da Companhia e suas investidas.;(iii)honorários e reembolso de despesas relativos a serviços de auditoria externa Pelos serviços acima relacionados, os honorários estipulados em contrato para o ano de 2021 foi de R$ 82.786,00 (Oitenta e dois mil, setecentos e oitenta e seis reais).(iv)honorários relativos a quaisquer outros serviços prestados, independente desses serviços terem representado menos de 5% da remuneração pelos serviços de auditoria externa: Não houve prestação de serviços relacionados a outros serviços que não sejam de auditoria externa.;A contratação Mazars Auditores Independentes - Sociedade Simples ocorreu em atendimento ao artigo 31 da ICVM 308/99, em função da rotatividade de auditores independentes a cada período de cinco anos;
00.979.969/0001-56;2020-01-01;2;100081;CAIXA ADM DIV PUB ESTADUAL SA;91387;EXACTO AUDITORIA S/S;;87924072000103;003565;Nacional;2016-02-05;;;a) Exame das demonstrações contábeis, com a emissão de pareceres exigidos pela Comissão de Valores Mobiliários - CVMpara as companhias abertas b) Exame das informações periódicas e eventuais a serem fornecidas à Comissão de Valores Mobiliários, Receita Federal edemais órgãos oficiais, bem como aos acionistas, com a emissão de respectivos relatórios/pareceres c)Revisão dos controles internos, das demonstrações contábeis, exame e avaliação de todos os métodos e procedimentos denatureza tributária, impostas à CONTRATANTE, aferindo a fidedignidade dos procedimentos adotados d)Emissão de relatórios circunstanciados e os pareceres sobre os trabalhos realizados, entregando-os à CONTRATANTE atécinco dias úteis após a disponibilização da documentação pertinente e)Cópia de todo e qualquer relatório ou parecer produzido pela CONTRATADA, pertinentes aos serviços ora contratados,deverá ser remetida diretamente à Contadoria e Auditoria Geral do Estado - CAGE.;Pela execução dos serviços contratados, a CADIP pagará à EXACTO AUDITORIA S/S o valor de R$ 31.906,08 (trinta e um milnovecentos e seis reais e oito centavos), em 24 parcelas mensais de igual valor, valor este atualizado a cada 12 meses peloIGP-M.;1º Termo de Aditamento ao Contrato, este assinado em 06/02/2014 pelo prazo de 2 anos.;
00.979.969/0001-56;2020-01-01;2;100081;CAIXA ADM DIV PUB ESTADUAL SA;91388;EXACTO AUDITORIA S/S;;87924072000103;003565;Nacional;2018-03-14;;;a) Exame das demonstrações contábeis, com a emissão de pareceres exigidos pela Comissão de Valores Mobiliários - CVMpara as companhias abertas b) Exame das informações periódicas e eventuais a serem fornecidas à Comissão de Valores Mobiliários, Receita Federal edemais órgãos oficiais, bem como aos acionistas, com a emissão de respectivos relatórios/pareceres c)Revisão dos controles internos, das demonstrações contábeis, exame e avaliação de todos os métodos e procedimentos denatureza tributária, impostas à CONTRATANTE, aferindo a fidedignidade dos procedimentos adotados d)Emissão de relatórios circunstanciados e os pareceres sobre os trabalhos realizados, entregando-os à CONTRATANTE atécinco dias úteis após a disponibilização da documentação pertinente e)Cópia de todo e qualquer relatório ou parecer produzido pela CONTRATADA, pertinentes aos serviços ora contratados,deverá ser remetida diretamente à Contadoria e Auditoria Geral do Estado - CAGE.;Pela execução dos serviços contratados, a CADIP pagará à EXACTO AUDITORIA S/S o valor de R$ 18.823,80 (derzoito mil oitocentos e vinte e três reais e oitenta centavos) em 12 (doze) parcelas mensais de igual valor.;2ª Termo Aditivo.;
00.979.969/0001-56;2020-01-01;2;100081;CAIXA ADM DIV PUB ESTADUAL SA;91389;MACIEL AUDITORES S/S;;13098174000180;011592;Nacional;2019-02-18;;;a) Exame das demonstrações financeiras e fiscais, com a emissão de pareceres e relatórios exigidos pela Comissão de Valores Mobiliários - CVM para as companhias abertas b) Exame das informações periódicas e eventuais a serem fornecidas à Comissão de Valores Mobiliários, Receita Federal e demais órgãos oficiais, bem como aos acionistas, com a emissão de respectivos relatórios/pareceres, inclusive sobre a escrituração Contábil e Fiscal, e demais peças ao Sistema Público de Escrituração Digital - SPED, correspondente ao ano de 2019 c) Revisão dos controles internos, das demonstrações financeiras, exame e avaliação de todod os métodos e procedimentos de natureza tributária, imputados à CONTRATANTE, aferindo a fidedignidade dos procedimentos adotados, bem como a emissão de parecer/relatório com periodicidade trimestral, anual ou eventual. d) Emissão de relatórios circunstanciados e os pareceres/relatórios sobre os trabalhos realizados, entregando-os à CONTRATANTE até cinco dias úteis após a disponibilização da documentação pertinente e) Cópia de todo e qualquer relatório ou parecer produzido pela CONTRATADA, pertinentes aos serviços ora contratados, deverá ser remetida diretamente à Contadoria e Auditoria Geral do Estado - CAGE f) Os padrões de auditoria a serem seguidos pela CONTRATADA serão aqueles usualmente recomendados, incluindo, portanto, consistência nos registros contábeis e outros procedimentos de auditoria que forem julgados necessários nas circunstâncias, atendidas as normas de sigilo profissional a que está subordinada a CONTRATANTE g) Observa as condições especificadas no Termo de Referência (ANEXO VII), que fará parte do contrato como anexo.;Pela execução dos serviços contratados, a CADIP pagará a MACIEL AUDITORES S/S o valor de R$ 29.000,00 ( vinte e nove mil reais) ,em 12 parcelas mensais de igual valor.;Término do contrato com a EXACTO AUDITORES S/S;
00.979.969/0001-56;2020-01-01;2;100081;CAIXA ADM DIV PUB ESTADUAL SA;91390;MACIEL AUDITORES S/S;;13098174000180;011592;Nacional;2020-01-21;;;a) Exame das demonstrações financeiras e fiscais, com a emissão de pareceres e relatórios exigidos pela Comissão de Valores Mobiliários - CVM para as companhias abertas b) Exame das informações periódicas e eventuais a serem fornecidas à Comissão de Valores Mobiliários, Receita Federal e demais órgãos oficiais, bem como aos acionistas, com a emissão de respectivos relatórios/pareceres, inclusive sobre a escrituração Contábil e Fiscal, e demais peças ao Sistema Público de Escrituração Digital - SPED, correspondente ao ano de 2019 c) Revisão dos controles internos, das demonstrações financeiras, exame e avaliação de todod os métodos e procedimentos de natureza tributária, imputados à CONTRATANTE, aferindo a fidedignidade dos procedimentos adotados, bem como a emissão de parecer/relatório com periodicidade trimestral, anual ou eventual. d) Emissão de relatórios circunstanciados e os pareceres/relatórios sobre os trabalhos realizados, entregando-os à CONTRATANTE até cinco dias úteis após a disponibilização da documentação pertinente e) Cópia de todo e qualquer relatório ou parecer produzido pela CONTRATADA, pertinentes aos serviços ora contratados, deverá ser remetida diretamente à Contadoria e Auditoria Geral do Estado - CAGE f) Os padrões de auditoria a serem seguidos pela CONTRATADA serão aqueles usualmente recomendados, incluindo, portanto, consistência nos registros contábeis e outros procedimentos de auditoria que forem julgados necessários nas circunstâncias, atendidas as normas de sigilo profissional a que está subordinada a CONTRATANTE g) Observa as condições especificadas no Termo de Referência (ANEXO VII), que fará parte do contrato como anexo.;Pela execução dos serviços contratados, a CADIP pagará a MACIEL AUDITORES S/S o valor de R$ 29.000,00 ( vinte e nove mil reais) ,em 12 parcelas mensais de igual valor.;Primeiro Aditivo ao Contrato celebrado em 19/2/2019.;
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;94671;Cristiane do Amaral Mendonça;08872714729;;004189;Nacional;2013-03-04;;;Os auditores independentes prestaram os seguintes serviços: (i) exame das demonstrações financeiras de acordo com as práticas contábeis adotadas no Brasil, e com o padrão contábil internacional emitido pelo IASB - International Accounting Standards Boards para os exercícios sociais findos em 31 de dezembro de 2019, 2018 e 2017 (ii) a revisão do "Relatório de Sustentabilidade e do Inventário de Gases de Efeito Estufa", relativos aos anos calendário de 2019, 2018 e 2017.;No exercício social encerrado em 31 de dezembro de 2019, a KPMG auferiu R$2.469 mil relativos a serviços de auditora externa e R$ 266 mil relativos a quaisquer outros serviços prestados.;Não aplicável, tendo em vista que não houve substituição dos auditores.;Não aplicável, tendo em vista que não houve substituição dos auditores.
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;94354;KPMG Auditores Independentes;;57755217000390;004189;Nacional;2017-06-29;;;01/07/2017 à 30/06/2020: Serviços profissionais, incluindo: Auditoria das demonstrações financeiras, para os exercícios findos em 31/12/2017, 31/12/2018 e 31/12/2019 (incluindo revisões trimestrais, para os períodos findos em 30/06/2017, 30/09/2017, 31/03/2018, 30/06/2018, 30/09/2018, 31/03/2019, 30/06/2019, 30/09/2019 e 31/03/2020) e outros serviços relacionados à auditoria, tais como tradução dos demonstrativos para inglês, relatório de covenants, fluxo de caixa de dividendos, auditoria de demonstrações regulatórias e controle patrimonial. Auditoria dos ajustes e reclassificações relativos aos exercícios findos em 31/12/2017 e 31/12/2018, bem como reemitir os relatórios de auditoria.;2019:(+) Auditoria das demonstrações financeiras (incluindo revisões trimestrais) - R$ 4.925.727,66.(+)) Outros serviços relacionados à auditoria, tais como tradução dos demonstrativos para inglês, relatório de covenants, fluxo de caixa de dividendos, auditoria de demonstrações regulatórias e controle patrimonial - R$ 810.702,67.= Total de R$ 5.736.430,33.;Não aplicável.;Não aplicável.
