CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Codigo_Conta;Descricao_Conta;Valor;Informacao_Financeira;Tipo_Moeda;Escala_Moeda
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;10623885.16000000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;67286065.00000000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);4.97101251;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;0.12460000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;0.12000000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;276625377.01000000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;b;Ativo Total;623273977.38000000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;393694655.10000000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;56574311.04000000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;-71779335.67000000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;67286065.00000000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);4.11118375;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;-1.05206000;Consolidado;Real;Unidade
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;-1.04000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;26140668000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2017-01-01;2017-12-31;b;Ativo Total;108695951000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;163169981000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;23772232000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;534202000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;2709660161.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);9.64721270;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;0.19000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;0.19000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;27946209000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2018-01-01;2018-12-31;b;Ativo Total;114145831000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;181680244000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;26340190000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;25199000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;2663099713.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);10.49386500;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;0.01000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;0.01000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;32482049000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2019-01-01;2019-12-31;b;Ativo Total;126339387000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;204523575000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;31946351000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;6068368000.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;2665040729.00000000;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);12.18819984;Consolidado;Real;Unidade
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;2.28000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;6590843000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2017-01-01;2017-12-31;b;Ativo Total;14312293000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;4406011000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;1047344000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;246946000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;726415783.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);9.07309994;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;0.39350000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;0.39000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;6458081000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2018-01-01;2018-12-31;b;Ativo Total;15166567000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;3855646000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;525253000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;-189141000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;731481274.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);8.83000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;-25.91000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;-0.25000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;6421142000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2019-01-01;2019-12-31;b;Ativo Total;15288641000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;3863499000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;797797000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;36939000.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;731481274.00000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);8.77827300;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;-5.05000000;Consolidado;Real;Unidade
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;-5.05000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;7737757627.65000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2017-01-01;2017-12-31;b;Ativo Total;10130437034.33000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;3499898120.93000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;2573152115.56000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;964942154.47000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;631846381.00000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);12.24353000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;1.53041000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;1.51000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;8267673352.65000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2018-01-01;2018-12-31;b;Ativo Total;10556982729.56000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;3724309351.02000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;2665277810.00000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;1129600981.21000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;632046622.00000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);13.08079700;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;1.78735000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;1.76000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;8710099393.48000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2019-01-01;2019-12-31;b;Ativo Total;11919475337.42000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;3294748979.19000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;2085691795.42000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;1164039883.42000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;631073103.00000000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);13.80204500;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;1.84391000;Consolidado;Real;Unidade
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;1.82000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2017-01-01;2017-12-31;a;Patrimônio Líquido;-3228360000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2017-01-01;2017-12-31;b;Ativo Total;2968869000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;458253000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2017-01-01;2017-12-31;d;Resultado Bruto;25901000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2017-01-01;2017-12-31;e;Resultado Líquido;173221000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;49192557.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2017-01-01;2017-12-31;h;Resultado Básico por Ação;3.52132000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;3.52000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2018-01-01;2018-12-31;a;Patrimônio Líquido;-3999480000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2018-01-01;2018-12-31;b;Ativo Total;2475628000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;213455000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2018-01-01;2018-12-31;d;Resultado Bruto;32503000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2018-01-01;2018-12-31;e;Resultado Líquido;-838910000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;80669550.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2018-01-01;2018-12-31;h;Resultado Básico por Ação;-16.19450000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;-16.19000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2019-01-01;2019-12-31;a;Patrimônio Líquido;-4923387000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2019-01-01;2019-12-31;b;Ativo Total;1934884000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;300222000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2019-01-01;2019-12-31;d;Resultado Bruto;17105000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2019-01-01;2019-12-31;e;Resultado Líquido;-900046000.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;8066955.00000000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2019-01-01;2019-12-31;h;Resultado Básico por Ação;-111.58517000;Consolidado;Real;Unidade
02.950.811/0001-89;2020-01-01;6;102203;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;-111.58000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;27180.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2017-01-01;2017-12-31;b;Ativo Total;27202.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;-111630.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;61815796.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);0.00044000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;-0.00181000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;9575.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2018-01-01;2018-12-31;b;Ativo Total;9796.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;-127605.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;61815796.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);0.00013100;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;-0.00175000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;209430.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2019-01-01;2019-12-31;b;Ativo Total;209468.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;-140145.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;106815796.00000000;Consolidado;Real;Unidade
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);0.00196100;Consolidado;Real;Unidade
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;1693669000.00000000;Individual;Real;Unidade
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;2017-01-01;2017-12-31;b;Ativo Total;4509694000.00000000;Individual;Real;Unidade
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;1453347000.00000000;Individual;Real;Unidade
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;395953000.00000000;Individual;Real;Unidade
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;243881000.00000000;Individual;Real;Unidade
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;94433283.00000000;Individual;Real;Unidade
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);17.93508500;Individual;Real;Unidade
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;2.58257200;Individual;Real;Unidade
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;2.58000000;Individual;Real;Unidade
