CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
02.762.115/0001-49;2020-01-01;3;103786;MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.;41788;Integrantes dos demais órgãos com funções técnicas ou consultivas da Companhia
02.762.115/0001-49;2020-01-01;3;103786;MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.;41788;Executivos e empregados que, em virtude de seu cargo, função ou posição na Companhia, nas sociedades controladoras, nas sociedades controladas e nas sociedades coligadas ou no Grupo EBX em geral, tenha conhecimento de informação privilegiada ou informação relevante sobre a Companhia
02.762.121/0001-04;2020-01-01;10;103170;SANTOS BRASIL PARTICIPACOES S.A.;41488;Acionistas Controladores
02.762.121/0001-04;2020-01-01;10;103170;SANTOS BRASIL PARTICIPACOES S.A.;41488;Membros do Conselho de Administração
02.762.121/0001-04;2020-01-01;10;103170;SANTOS BRASIL PARTICIPACOES S.A.;41488;Diretores
02.762.121/0001-04;2020-01-01;10;103170;SANTOS BRASIL PARTICIPACOES S.A.;41488;Membros do Conselho Fiscal
02.762.121/0001-04;2020-01-01;10;103170;SANTOS BRASIL PARTICIPACOES S.A.;41488;Membros de qualquer função criada por disposição estatutária
02.762.121/0001-04;2020-01-01;10;103170;SANTOS BRASIL PARTICIPACOES S.A.;41488;Funcionários e Executivos com acesso à informação privilegiada
02.762.121/0001-04;2020-01-01;10;103170;SANTOS BRASIL PARTICIPACOES S.A.;41488;Qualquer pessoa que tenha conhecimento de informação de Ato ou Fato Relevante
02.762.124/0001-30;2020-01-01;1;94926;BETAPART PARTICIPACOES S.A.;38629;Estão obrigadas à observância da Política de Negociação, as pessoas: (i) acionistas controladores, diretos e indiretos (ii) diretores (iii) membros do conselho de administração, do conselho fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária (iv) qualquer pessoa que, em virtude de seu cargo, função ou posição na companhia, sua controladora, suas controladas ou coligadas, tenha conhecimento da informação relativa ao ato ou fato relevante.
02.796.775/0001-40;2020-01-01;2;95819;GAMA PARTICIPACOES S.A.;38920;Estão obrigadas à observância da Política de Negociação, as pessoas: (i) acionistas controladores, diretos e indiretos (ii) diretores (iii) membros do conselho de administração, do conselho fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária (iv) qualquer pessoa que, em virtude de seu cargo, função ou posição na companhia, sua controladora, suas controladas ou coligadas, tenha conhecimento da informação relativa ao ato ou fato relevante.
02.800.026/0001-40;2020-01-01;9;103517;COGNA EDUCAÇÃO S.A.;41643;Acionistas controladores da Companhia (ou acionista detentor de menos de 50% do capital social que exerça o Poder de Controle, assim como grupo de acionistas que não seja signatário de acordo de votos e que não esteja sob controle comum e nem atue representando um interesse comum, que exerçam o Poder de Controle, ou acionista ou grupo de acionistas que não exerça Poder de Controle, mas que indique membro do Conselho de Administração ou membro do Conselho Fiscal), seus diretores, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e funcionários, sociedades controladas e/ou sob controle comum e seus respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais da Companhia que tenham acesso a Informações Relevantes, assim como outros que a Companhia considere necessário.
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;41339;Administradores (diretores estatutários e membros do Conselho de Administração da CCR ou de suas Sociedades Controladas)
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;41339;Conselheiros Fiscais (membros do Conselho Fiscal de sociedades do Grupo CCR)
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;41339;Integrantes de quaisquer Órgãos com Funções Técnicas ou Consultivas da Companhia (significa os órgãos das sociedades do Grupo CCR criados por seus respectivos Estatutos Sociais, com funções técnicas ou destinados a assessorar os seus Administradores
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;41339;Demais Pessoas que o Diretor de Relações com Investidores considere, a seu critério, (a) potencialmente expostas, independentemente do motivo, a informações sensíveis, cujo trato adequado seja relevante para atingir os fins estabelecidos na Política de Divulgação e Negociação (por exemplo, Colaboradores alocados na sede corporativa da CCR e em unidades de negócio e centros de serviços compartilhados do Grupo CCR) e (b) que tenham celebrado Termo de Adesão de que trata o item 5.2 da Política de Divulgação e Negociação
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;41339;Companhia
02.846.056/0001-97;2020-01-01;16;102916;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;41339;Acionistas Controladores (definição do artigo 116 da Lei das S.A.)
02.860.694/0001-62;2020-01-01;7;103752;T4F ENTRETENIMENTO S.A.;41773;Diretores, membros do Conselho de Administração, membros do Conselho Fiscal, caso seja instaurado, e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, bem como seus cônjuges não separados judicialmente, companheiro ou dependente incluído na declaração anual de imposto de renda, e sociedades por nós controladas, direta ou indiretamente.
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;42013;A JBS, seus Acionistas Controladores, diretos e indiretos, Administradores, membros do Conselho Fiscal e de quaisquer outros Órgãos com Funções Técnicas ou Consultivas da JBS, empregados e diretores da JBS que, em virtude de seu cargo ou posição na JBS, tenham acesso a qualquer Informação Privilegiada, bem como suas Sociedades Controladas e/ou sob controle comum, seus respectivos Acionistas Controladores, cônjuges, companheiros, dependentes incluídos na declaração anual do imposto de renda, que tenham aderido expressamente à Política de Divulgação e à Política de Negociação e estejam obrigados à observância das regras nelas descritas. Serão ainda consideradas Pessoas Vinculadas quaisquer outras pessoas que, a critério da JBS, tenham conhecimento de Fatos Relevantes em virtude do cargo, posição ou função na JBS, em Sociedades Controladas ou Sociedades Coligadas.
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;41561;i) a própria Companhia
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;41561;ii) acionistas controladores ou sociedades controladoras
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;41561;iii) diretores e membros do conselho de administração da Companhia
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;41561;iv) membros do conselho fiscal, titulares e suplentes
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;41561;v) integrantes dos demais órgãos com funções técnicas ou consultivas criados pelo estatuto social da Companhia
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;41561;vi) empregados e executivos da Companhia, independentemente de seu cargo, função ou posição, com acesso a informação capaz de influir de modo ponderável na cotação de valores mobiliários da Companhia, ainda não divulgada ao público investidor
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;41561;vii) qualquer pessoa que, em virtude de seu cargo, função ou posição na Companhia, nas sociedades controladoras, nas sociedades controladas e, se houver, nas sociedades coligadas, tenha conhecimento de informação relativa a ato ou fato relevante
02.919.555/0001-67;2020-01-01;7;103337;ARTERIS S.A.;41561;viii) ex-administradores da Companhia.
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;41869;(i) Companhia(ii) Acionistas Controladores(iii) Administradores (Diretores e membros do Conselho de Administração, titulares e suplentes, da Companhia)(iv) Membros titulares e suplentes do Conselho Fiscal, se instalado, ou de qualquer outro órgão técnico ou consultivo, criado por disposição estaturária (v) Funcionários da Companhia com acesso a informação privilegiada e(vi) Qualquer pessoa que, em virtude de seu cargo, função ou posição na Companhia, bem como em suas controladas, tenha aderido expressamente à Política de Negociação de Valores Mobiliários de Emissão da Companhia ("Política de Negociação").
02.992.449/0001-09;2020-01-01;3;103350;PROMPT PARTICIPACOES S.A.;41568;Estão obrigadas à observância da Política de Negociação, as pessoas:i. Acionistas controladores, diretos ou indiretosii. Diretoresiii. Membros do Conselho de Administração, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutáriaiv).Qualquer pessoa que, em virtude de seu cargo, função ou posição na Companhia, sua controladora, suas controladas ou coligadas, tenha conhecimento da informação relativa ao ato ou fato relevante.
02.998.301/0001-81;2020-01-01;4;103528;RIO PARANAPANEMA ENERGIA S.A.;41648;Membros (i) do Conselho de Administração (ii) da Diretoria e (iii) do Conselho Fiscal, bem como os membros de quaisquer outros órgãos com funções técnicas ou consultivas da Companhia ou que vierem a ser previstas no Estatuto Social da Companhia.
02.998.611/0001-04;2020-01-01;11;104350;ISA ENERGIA BRASIL;41895;(i) A própria Cia (ii)os acionistas controladores, diretos ou indiretos, os Diretores, os membros do Conselho de Administração, do Conselho Fiscal, do Comitê de Auditoria Interna, do Comitê de RH e de quaisquer órgãos com funções técnicas ou consultivas, criados ou não por disposição estatutária (iii)demais empregados que, em decorrência de seu cargo, função ou posição na Cia, tenham conhecimento de informação relevante não divulgada ao público em geral(iv)pessoas físicas e/ou jurídicas que tenham relações de confiança, profissionais ou comerciais com a Cia, tais como consultores, auditores independentes, instituições integrantes do sistema de distribuição e quaisquer outras que tenham acesso a ato ou fato relevante antes de sua publicação(v)o cônjuge, companheiro e parentes até o 2º grau, em linha reta ou colateral, consanguíneo ou por afinidade, das pessoas aderentes à Política de Negociação, bem como as sociedades controladas direta ou indiretamente por estas pessoas.
03.014.553/0001-91;2020-01-01;7;104605;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;41958;A Companhia, o Acionista Controlador, os Administradores, os Conselheiros Fiscais, os membros de quaisquer órgãos com funções técnicas ou consultivas da Companhia criados por disposição estatutária, gerentes e empregados, sociedades controladas e/ou sob controle comum e respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais que tenham aderido expressamente à Política e estejam obrigados à observância das regras nela descritas, ou, ainda, qualquer pessoa que, mesmo não tendo aderido à Política de Divulgação, tenha conhecimento da informação relativa a Ato ou Fato Relevante em virtude de seu cargo, função ou posição na Companhia, seus acionistas controladores, suas controladas ou coligadas.
03.220.438/0001-73;2020-01-01;15;104607;EQUATORIAL S.A.;41959;Em relação à Companhia seus: (i) acionistas controladores (ii) diretores (iii) membros do conselho de administração (iv) membros do conselho fiscal (v) membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária (vi) empregados da Companhia que, em virtude de seu cargo, função ou posição na Companhia tenham acesso a informações relevantes além de (vii) quem quer que, em virtude de seu cargo, função ou posição em qualquer dos acionistas controladores, nas sociedades controladas e nas sociedades coligadas, tenha acesso ou conhecimento de informações relevantes e (viii) prestadores de serviços e qualquer pessoa que tenha aderido expressamente à Política de Divulgação e de Negociação.
03.378.521/0001-75;2020-01-01;19;103698;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;41745;(i) a própria Companhia (ii) acionistas controladores, diretos ou indiretos (iii) Diretoria (iv) conselho de administração (v) conselho fiscal (vi) órgãos estatutários com funções técnicas ou consultivas (vii) empregados ("Detentores de Informação") (viii) quem em virtude de seu cargo, função ou posição na Companhia, sua controladora, suas controladas ou coligadas, tenha conhecimento da informação de ato ou fato relevante (ix) quem tenha conhecimento de informação de ato ou fato relevante, em especial, aqueles que tenham relação comercial, profissional ou de confiança com a Companhia e/ou os Detentores de Informação: aud. independ., analistas de vai. Mobiliários e e instituições integrantes do sistema de distribuição e/ou administração de carteira de valores mobiliários ou negócio fiduciário (x) aqueles que se afastarem do seu emprego e/ou vínculo com a Companhia antes da divulgação do ato ou fato relevante do qual tenham conhecimento pelo prazo de 6 meses contados do seu afastamento
