CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
61.190.096/0001-92;2022-01-01;3;122804;EUROFARMA LABORATÓRIOS S.A.;111099;KPMG - Auditores Independentes;;57755217000129;004189;Nacional;2012-02-27;;;Serviços relacionados à:2019: (i) Auditoria Externa: auditoria e emissão de relatório sobre as demonstrações financeiras individuais e consolidadas da Companhia para o exercício encerrado em 31.12.19 e auditoria e emissão de relatório sobre as demonstrações financeiras das subsidiarias internacionais, preparadas de acordo com as práticas contábeis geralmente aceitas no país de origem de cada entidade, para o exercício encerrado em 31.12.19 asseguração limitada sobre as informações ambientais, sociais (ESG) do relatório de sustentabilidade de 2019 da Companhia, segundo as diretrizes da Global Reporting Initiative e (ii) Serviços não relacionados à auditoria externa: Revisão de compliance de aspectos regulatório ou tributários.2020: (i) auditoria das demonstrações financeiras individuais e consolidadas preparadas de acordo com as práticas contábeis adotadas no Brasil e com as normas internacionais de relatório financeiro (IFRS), emitidas pelo International Accounting Standard Board  IASB referentes aos exercícios sociais findos em 31 de dezembro de 2020 revisão das informações financeiras trimestrais referentes aos exercícios de 2020, preparadas de acordo com as normas brasileiras e internacionais de revisão de informações intermediárias e auditoria e emissão de relatório sobre as demonstrações financeiras das subsidiarias internacionais, preparadas de acordo com as práticas contábeis geralmente aceitas no país de origem de cada entidade, para o exercício encerrado em 31.12.20 asseguração limitada sobre as informações ambientais, sociais (ESG) do relatório de sustentabilidade de 2020 da Companhia, segundo as diretrizes da Global Reporting Initiative e (ii) Serviços não relacionados à auditoria externa: Revisão de compliance de aspectos regulatório ou tributários.2021: (i) auditoria das demonstrações financeiras individuais e consolidadas preparadas de acordo com as práticas contábeis adotadas no Brasil e com as normas internacionais de relatório financeiro (IFRS), emitidas pelo International Accounting Standard Board  IASB referentes aos exercícios sociais findos em 31 de dezembro de 2021 revisão das informações financeiras trimestrais referentes aos exercícios de 2021, preparadas de acordo com as normas brasileiras e internacionais de revisão de informações intermediárias e auditoria e emissão de relatório sobre as demonstrações financeiras das subsidiarias internacionais, preparadas de acordo com as práticas contábeis geralmente aceitas no país de origem de cada entidade, para o exercício encerrado em 31.12.21 asseguração limitada sobre as informações ambientais, sociais (ESG) do relatório de sustentabilidade de 2021 da Companhia, segundo as diretrizes da Global Reporting Initiative e (ii) Serviços não relacionados à auditoria externa: Revisão de compliance de aspectos regulatório ou tributários.;Serão pagos aos auditores independentes como remuneração pelos serviços prestados R$ 3.535.370,40, sendo: (i) 3.429.697,44 referente aos serviços de auditoria externa relativas ao exercício social findo em 31 de dezembro de 2021 e (ii) R$ 105.672,96 referente aos serviços não relacionados à auditoria externa.;N/A;N/A
61.351.532/0001-68;2022-01-01;11;125588;AZEVEDO E TRAVASSOS S.A.;113800;BDO RCS Auditores Independentes SS;;54276936000179;010324;Nacional;2019-12-20;;;realização dos serviços de auditoria das Demonstrações Financeiras da Azevedo & Travassos S.A. e do Consolidado, compreendendo o Balanço Patrimonial, Demonstrações do Resultado, das Mutações do Patrimônio Líquido e do Fluxo de Caixa em 31/12/2019, incluindo as respectivas Notas Explicativas, Revisão das Informações Trimestrais - ITRs (31/03/19, 30/06/19 e 30/09/19), elaboração de Relatório de Recomendações para o fortalecimento de Controles Internos e melhoria dos Procedimentos Contábeis.Contrato renovado, para prestação dos mesmos serviços para os exercicios de 2020/2021.;Remuneração anual de R$ 160.000,00 para serviços de auditoria para o exercício de 2019. Não foram contratados outros serviços.Remuneração anual de R$ 165.000,00 para serviços de auditoria para o exercício de 2020. Não foram contratados outros serviços. Remuneração anual de R$ 175.000,00 para serviços de auditoria para o exercício de 2021.Não foram contratados outros serviços.;Mantido o mesmo auditor do exercicio anterior.;Não se aplica.
61.374.161/0001-30;2022-01-01;1;116420;BAUMER S.A.;105264;Coutinho & Associados Auditores Independentes S/S;;04253002000143;008974;Nacional;2012-09-01;;;auditoria das Demonstrações contabeis;ano 2018 o montante pago foi de R$ 99.220,00;TROCA OBRIGATORIA CONFORME DETERMINA A LEI;Não houve discordancia
61.374.161/0001-30;2022-01-01;1;116420;BAUMER S.A.;105265;HOLDER AUDITORES & CONSULTORES;;23894193000177;012491;Nacional;2017-10-01;;;Serviços de auditoria das demonstrações financeiras;o montante anual é de R$ 90.000,00em 2021 - o montante pago foi de R$ 108.000,00;Não houve substituição;Não houve discordancia
61.374.161/0001-30;2022-01-01;1;116420;BAUMER S.A.;105266;JPPS Auditores Independentes S/A;;06068916000160;102601;Nacional;2022-01-02;;;AUDITORIIA DAS DEMONSTRAÇÕES CONTÁBEIS;;TROCA OBRIGATORIA CONFORME DETERMINA A LEI;
61.409.892/0001-73;2022-01-01;14;127018;COMPANHIA BRASILEIRA DE ALUMÍNIO;114838;Price Waterhouse Coopers Auditores Independentes;;61562112000120;002879;Nacional;2018-05-08;;;Serviços relacionados: (i) auditoria independente das demonstrações financeiras individuais e consolidadas da Companhia relativas aos exercícios sociais encerrados em 31 de dezembro de 2021, 2020 e 2019, e das informações trimestrais da Companhia que compõem os respectivos períodos, preparadas de acordo com as práticas contábeis adotadas no Brasil ("BR GAAP") e Normas Internacionais de Relatório Financeiro ("IFRS"), emitidas pelo International Accounting Standard Board (IASB) (ii) revisão limitada das informações trimestrais da Companhia referentes ao período de 31 de março de 2021 preparadas de acordo com BR GAAP e IFRS, emitidas pelo IASB e (iii) procedimentos previamente acordados, no âmbito da oferta pública inicial de ações da Companhia.;No último exercício social foram pagos aos auditores independentes: R$ 1.008.257,47 (um milhão, oito mil, duzentos e cinquenta e sete reais e quarenta e sete centavos) referentes ao item "i" acima, com relação à auditoria das demonstrações financeiras individuais e consolidadas da Companhia relativa ao exercício social encerrado em 31 de dezembro de 2021 e ITRs R$ 1.150.814,90 (um milhão, cento e cinquenta mil, oitocentos e quatorze reais e noventa centavos) referentes ao item "ii" acima, e R$ 1.378.425,66 (um milhão, trezentos e setenta e oito mil, quatrocentos e vinte cinco reais e sessenta e seis centavos) referentes ao item "iii" acima.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.
61.486.650/0001-83;2022-01-01;17;124188;DIAGNOSTICOS DA AMERICA S.A.;112560;KPMG Auditores Independentes S/S;;57755217000129;004189;Nacional;2017-01-01;;;Os auditores independentes prestaram os seguintes serviços para a Companhia: (i) auditoria das demonstrações financeiras individuais e consolidadas da Companhia para os exercícios sociais encerrados em 31 de dezembro de 2021, 31 de dezembro de 2020 e 31 de dezembro de 2019 (ii) revisão das informações financeiras sobre os períodos encerrados em 31 de março, 30 de junho e 30 de setembro de 2019, 2020 e 2021 (iii) auditoria das demonstrações financeiras individuais e consolidadas da controlada Ímpar Serviços Hospitalares S.A. para os exercícios sociais encerrados em 31 de dezembro de 2021, 31 de dezembro de 2020 e 31 de dezembro de 2019.;A remuneração total dos auditores independentes relativa aos serviços de auditoria externa no exercício social encerrado em 31 de dezembro de 2021 foi de R$ 2.457.000,00.;Não aplicável, tendo em vista que não houve substituição dos auditores independentes.;Não aplicável.
61.486.650/0001-83;2022-01-01;17;124188;DIAGNOSTICOS DA AMERICA S.A.;112561;PricewaterhouseCoopers Auditores Independentes Ltda.;;61562112000120;002879;Nacional;2022-01-01;;;Os auditores independentes prestam os seguintes serviços para a Companhia: (i) auditoria das demonstrações financeiras individuais e consolidadas da Companhia para o exercício social de 31 de dezembro de 2022 (ii) revisão das informações financeiras sobre os períodos de 31 de março, 30 de junho e 30 de setembro de 2022.;Não aplicável, tendo em vista que nenhum valor foi pago para os atuais auditores independentes da Companhia em 2021.;Rodízio de auditores independentes regulamentado pela CVM.;Não aplicável.
61.532.644/0001-15;2022-01-01;7;127166;ITAÚSA S.A.;115034;PricewaterhouseCoopers Auditores Independentes Ltda.;;61562112000120;002879;Nacional;2019-01-01;;;Prestação de serviços de auditoria independente das demonstrações contábeis de 2019, a partir da revisão das informações trimestrais do período que se encerrou em 31 de março de 2019, de serviços de asseguração limitada e de serviços de Due Diligence.;Exercício social findo em 31.12.2019: R$ 1.333 mil (R$ 713 mil referente à prestação de serviços de auditoria independente e R$ 620 mil referente a serviços relativos à auditoria).;Não se aplica.;Não se aplica.
61.532.644/0001-15;2022-01-01;7;127166;ITAÚSA S.A.;115035;PricewaterhouseCoopers Auditores Independentes Ltda.;;61562112000120;002879;Nacional;2020-04-29;;;Prestação de serviços de auditoria independente das demonstrações contábeis de 2020, a partir da revisão das informações trimestrais do período que se encerrou em 31 de março de 2020 e de serviços de asseguração limitada (Formulário de Referência e Relato Integrado).;Exercício social findo em 31.12.2020: R$ 794 mil (R$ 673 mil referente à prestação de serviços de auditoria independente e R$ 121 mil referente a serviços de asseguração limitada).;Não se aplica.;Não se aplica.
61.532.644/0001-15;2022-01-01;7;127166;ITAÚSA S.A.;115036;PricewaterhouseCoopers Auditores Independentes Ltda.;;61562112000120;002879;Nacional;2021-04-26;;;Descrição do serviço contratado(i) Prestação de serviços de auditoria independente das demonstrações contábeis de 2021, a partir da revisão das informações trimestrais do período que se iniciou em 31 de março de 2021 (ii) Serviços de asseguração limitada do Formulário de Referência e Relato Integrado (iii) Serviços de asseguração do ajuste de preço na aquisição da Copagaz e (iv) Outros serviços.;Montante total da remuneração dos auditores independentes segregado por serviço Exercício social findo em 31.12.2021: R$ 1.091 mil (R$ 808 mil referente à auditoria das demonstrações contábeis, R$ 126 mil referente à asseguração do Formulário de Referência e Relato Integrado, R$ 152 mil referente à asseguração de ajuste de preço na aquisição da Copagaz e R$ 5 mil referente a outros serviços.;Não se aplica;Não se aplica
61.584.140/0001-49;2022-01-01;4;126923;REDE ENERGIA PARTICIPAÇÕES S.A.;114701;Ernst &Young Auditores Independentes;;61366936000125;004715;Nacional;2017-01-04;;;Auditoria das demonstrações financeiras a partir do exercício de 2017, revisão das informações financeiras trimestrais a partir do período dos três meses findos em 31 de março de 2017 e serviços específicos de consultoria.;A remuneração total Ernst & Young Auditores Independentes S.S paga pela Companhia e suas controladas em 2021 foi de R$4.662 mil, dos quais R$ 4.483 mil pelos serviços prestados de auditoria das demonstrações financeiras, revisão das informações financeiras trimestrais e R$179 mil pelos serviços específicos de consultoria tributária.;Rodízio obrigatório previsto no artigo 31 da IN CVM 308;
61.584.140/0001-49;2022-01-01;4;126923;REDE ENERGIA PARTICIPAÇÕES S.A.;114702;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA;;49928567000111;003859;Nacional;2022-01-01;;;Revisão das informações financeiras trimestrais a partir  do período dos três meses findos em 31 de março de 2022,  auditoria das demonstrações financeiras a partir do exercício de 2022 e serviços especificos de auditoria.;;Rodízio obrigatório previsto no artigo 31 da IN CVM 308;
61.585.865/0001-51;2022-01-01;8;126603;RAIA DROGASIL S.A.;114586;Ernst & Young Auditores Independentes;;61366936000125;004715;Nacional;2021-04-12;;;'(i) Realizar a auditoria e emitir relatório dos auditores independentes sobre as demonstrações financeiras individuais e consolidadas do exercício a findar-se em 31 de dezembro de 2021 da Raia Drogasil S.A. e controladas ("Raia Drogasil"), elaboradas de acordo com as práticas contábeis adotadas no Brasil e normas internacionais de relatório financeiro (IFRS) (ii) Realizar revisão e emitir relatório de revisão dos auditores independentes sobre as informações trimestrais individuais e consolidadas dos períodos a findarem-se em 31 de março, 30 de junho e 30 de setembro de 2021 da Raia Drogasil S.A. e controladas elaboradas de acordo com as práticas contábeis adotadas no Brasil e normas internacionais de relatório financeiro (IFRS) (iii) Realizar revisão e emitir relatório dos auditores independentes sobre o cumprimento de cláusulas contratuais de acordo com as condições estabelecidas, mencionadas a seguir, presentes nos contratos assinados pela Raia Drogasil S.A., dos períodos findo em 31 de março e a findarem-se em 30 de junho, 30 de setembro e 31 de dezembro de 2021.;'A remuneração total dos auditores independentes relativa ao exercício social de 2021 foi de R$ 1.299 mil relativo a (i) auditoria das demonstrações financeiras individuais e consolidadas da Companhia referentes aos exercícios sociais encerrados em 31 de dezembro de 2021 de acordo com o BRGAAP e as normas internacionais de contabilidade - International Financial Reporting Standards ("IFRS") emitidas pelo International Accounting Standards Board ("IASB")  e (ii) revisão das informações trimestrais da Companhia referentes aos períodos findos em 31 de março de 2021, 30 de junho de 2021 e 30 de setembro de 2021, assinado em 12 de Abril de 2021.;Não se aplica;Não se aplica
