CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
07.437.016/0001-05;2022-01-01;2;125663;CINESYSTEM S.A.;50478;De acordo com a Política de Negociação da Companhia ("Política"), Pessoas Vinculadas são aquelas indicadas no artigo 13 da Instrução CVM 358/2002, conforme alterada, inclusive a Companhia, os Acionistas Controladores (conforme definido na Política), diretos ou indiretos membros do conselho de administração diretores membros do conselho fiscal membros dos comitês ou de quaisquer órgãos com funções técnicas e consultivas, criados por disposição estatutária empregados da Companhia que, em virtude de seu cargo, função ou posição, ou circunstancialmente, tenham acesso a Informações Relevantes (conforme definido na Política) quem quer que, em virtude de seu cargo, função ou posição nos Acionistas Controladores, nas Sociedades Controladas (conforme definido na Política) e nas Sociedades Coligadas (conforme definido na Política), tenha acesso ou conhecimento de Informações Relevantes prestadores de serviços e qualquer pessoa que tenha aderido expressamente à Política.
07.526.557/0001-00;2022-01-01;9;128293;AMBEV S.A.;50951;O "Manual de Divulgação e Uso de Informações e Política de Negociação de Valores Mobiliários de Emissão da Ambev S.A." ("Manual"), no que diz respeito à negociação de valores mobiliários ("Política de Negociação"), vincula as seguintes pessoas: (i) administradores, conselheiros fiscais e integrantes dos demais órgãos com funções técnicas ou consultivas da Companhia (ii) funcionários das gerências de controladoria e tributos, jurídica, tesouraria, relacionamento com investidores, fusões e aquisições, novos negócios e auditoria interna (iii) funcionários e executivos com acesso à informação relevante (iv) quem quer que, em virtude de seu cargo, função ou posição na controladora da Companhia ou nas sociedades controladas e coligadas da Companhia, tenha conhecimento de informação relativa a ato ou fato relevante sobre a Companhia e (v) acionistas controladores. ("Pessoas Vinculadas").
07.594.978/0001-78;2022-01-01;6;125835;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;50544;Acionistas controladores, administradores e membros do conselho fiscal ou de qualquer outro órgão técnico ou consultivo da Companhia, bem como empregados, demais colaboradores da Companhia e terceiros que, em virtude de relação com a Companhia, tenham acesso, permanente ou eventual, a qualquer informação privilegiada.
07.628.528/0001-59;2022-06-30;5;121281;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;48814;Significa a Companhia, seus Acionistas Controladores, diretos e indiretos, membros do Conselho de Administração, da Diretoria, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, ou por quem quer que, em virtude de seu cargo, função ou posição na Companhia, na Controladora, nas Sociedades Controladas, nas Sociedades Coligadas e nas sociedades sob controle comum, tenha conhecimento de Informação Relevante, ou ainda prestadores de serviços e outros profissionais que tenham aderido expressamente à Política de Negociação e estejam obrigados à observância de suas regras.
07.689.002/0001-89;2022-01-01;10;126246;EMBRAER S.A.;50719;(iii) qualquer pessoa que, em decorrência de seu cargo, função ou posição na Companhia, junto a seus acionistas controladores ou suas controladas ou coligadas ou, ainda, por participar de projeto da Companhia ou de suas controladas ou coligadas, tenha obtido acesso a informação relativa a qualquer ato ou fato que possa influir de modo ponderável (a) na cotação dos valores mobiliários de emissão da Companhia, ou a eles referenciados ("Valores Mobiliários") (b) na decisão dos investidores em negociar com os Valores Mobiliários ou (c) na determinação de os investidores exercerem quaisquer direitos inerentes à condição de titulares de Valores Mobiliários.
07.689.002/0001-89;2022-01-01;10;126246;EMBRAER S.A.;50719;São consideradas "Pessoas Vinculadas" para os fins previstos na Política de Negociação e Divulgação: (i) a própria Companhia e (ii) em relação à Companhia, em conjunto ou individualmente, os acionistas controladores (quando existirem), sejam eles diretos ou indiretos, Diretores Estatutários, membros do Conselho de Administração, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, tais como comitês vinculados ao Conselho de Administração
07.704.246/0001-93;2022-01-01;2;126093;DATORA PARTICIPAÇÕES E SERVIÇOS S.A.;50668;São pessoas vinculadas à companhia, o acionista ou o grupo de acionistas vinculado por acordo de acionistas ou sob controle comum que exerça o poder de controle, direto ou indireto, da Companhia, nos termos da Lei nº 6.404/1976, conforme alterada ("Lei das Sociedades por Ações"), os administradores, os conselheiros fiscais, quaisquer executivos, terceirizados ou colaboradores da Companhia, de suas controladas e coligadas que, em virtude de seu cargo, função ou posição tenham acesso a qualquer informação privilegiada da Companhia, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição possam ter acesso permanente ou eventual de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
07.718.269/0001-57;2022-01-01;7;130713;SPRINGS GLOBAL PARTICIPACOES S.A.;50981;A Companhia
07.718.269/0001-57;2022-01-01;7;130713;SPRINGS GLOBAL PARTICIPACOES S.A.;50981;sociedades controladas e/ou sob controle comum e seus respectivos acionistas controladores
07.718.269/0001-57;2022-01-01;7;130713;SPRINGS GLOBAL PARTICIPACOES S.A.;50981;acionistas controladores, diretos e indiretos
07.718.269/0001-57;2022-01-01;7;130713;SPRINGS GLOBAL PARTICIPACOES S.A.;50981;administradores
07.718.269/0001-57;2022-01-01;7;130713;SPRINGS GLOBAL PARTICIPACOES S.A.;50981;membros do Conselho Fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas da Companhia
07.718.269/0001-57;2022-01-01;7;130713;SPRINGS GLOBAL PARTICIPACOES S.A.;50981;conforme identificação realizada pelo Diretor de Relações com Investidores, quem quer que, em virtude de seu cargo, função ou posição no Controlador, nas Controladas ou nas Coligadas, tenha ou possa vir a ter acesso a Ato ou Fato Relevante, incluindo empregados, colaboradores ou outros acionistas da Companhia, bem como terceiros que, em razão de relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
07.816.890/0001-53;2022-01-01;6;126119;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;50679;Os (i) acionistas controladores, administradores e conselheiros fiscais da Companhia, bem como qualquer membro de órgão com funções técnicas ou consultivas criado por disposição estatutária (ii) colaboradores com acesso a informação privilegiada (iii) qualquer pessoa que, em virtude de seu cargo, função ou posição na Controladora ou nas Controladas, tenha conhecimento de informação privilegiada sobre a Companhia (iv) qualquer acionista da Companhia que tenha um administrador ou empregado ocupando cargo na administração ou no Conselho Fiscal da Companhia ou de sociedades controladas, ou exercendo qualquer outra função na Companhia ou em sociedades controladas que lhe dê acesso a informação privilegiada e, ainda, (v) qualquer pessoa que venha a firmar o termo de adesão à Política.
07.820.907/0001-46;2022-01-01;3;127124;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;50883;Conselheiros, Diretores, Empregados, Estagiários e Parceiros.
07.857.093/0001-14;2022-01-01;9;126085;AURA MINERALS INC.;50662;(a)todos os conselheiros, diretores e funcionários da Companhia ou de suas subsidiárias(b)qualquer outra pessoa contratada ou profissionalmente engajada com a Companhia, ou agindo em nome desta, ou de qualquer de suas subsidiárias(c)parentes, cônjuge ou qualquer outra pessoa que resida com uma das pessoas referidas acima, ou filhos dependentes de tais pessoas e(d)partnerships, trusts, empresas, planos de previdência e entidades similares sobre as quais qualquer uma das pessoas supracitadas exerça controle ou direção.Para efeitos da Política, as pessoas mencionadas acima são coletivamente denominadas Company Personnel ("Colaborador").
07.857.850/0001-50;2022-01-01;5;126035;GP INVESTMENTS, LTD.;50639;(i) empregados, sócios, conselheiros, dirigentes, diretores da Companhia e das suas subsidiárias (ou outras pessoas que ocupem posição similar, que desempenhem funções similares ou que assumam atribuições similares) e (ii) todos aqueles que estejam sob a supervisão e controle da Companhia e (a) prestem consultoria de investimento em nome da Companhia (b) tenham acesso, ou venham a ter acesso, a informações confidenciais privilegiadas, inclusive acesso a informações não públicas concernentes à compra ou venda de valores mobiliários por fundos e demais veículos coletivos aos quais a Companhia preste consultoria ou informações não públicas concernentes à sua carteira de investimentos ou (c) estejam envolvidos na recomendação de valores mobiliários a tais fundos e veículos coletivos ou tenham acesso a tais recomendações que não sejam públicas (cada um, individualmente, um "Colaborador GP").
07.859.510/0001-68;2022-01-01;3;126154;JHSF MALLS S.A.;50693;Acionistas, controladores, administradores, técnicos e consultores, gerentes e empregados, sociedades controladas ou sob controle comum e seus controladores, prestadores de serviço e outros profissionais que aderiram à política e pessoas com acesso a informações sobre fato relevante
07.859.971/0001-30;2022-01-01;13;126020;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;50634;Pessoas Ligadas: são as pessoas que mantenham com as Pessoas Obrigadas ou as Pessoas Sujeitas os seguintes vínculos: a) o cônjuge de quem não esteja separado judicial ou extrajudicialmente b) o (a) companheiro (a) c) qualquer dependente incluído em sua declaração de ajuste anual do imposto sobre a renda e d) sociedades controladas direta ou indiretamente pelas Pessoas Obrigadas ou pelas pessoas mencionadas nos itens "a", "b" e "c" acima.
07.859.971/0001-30;2022-01-01;13;126020;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;50634;Pessoas Obrigadas: são os Acionistas Controladores, os Administradores, os membros do Conselho Fiscal, se instalado, e os membros dos Órgãos com Funções Técnicas ou Consultivas, que são obrigados a informar sobre a titularidade e negociações realizadas com Valores Mobiliários, nos termos da Resolução CVM 44.
07.859.971/0001-30;2022-01-01;13;126020;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;50634;Pessoas Sujeitas: (a) a própria Taesa (b) os acionistas controladores (c) os diretores estatutários, membros do Conselho de Administração, do Conselho Fiscal da Companhia ou de suas controladas (d) os integrantes de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária da Companhia e de sociedades controladas (e) todos os colaboradores e (f) outras pessoas que a Taesa considere relevantes para fins da Política, ou que, em decorrência do exercício normal de suas funções, tenham acesso a Informações Relevantes.
