CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
61.695.227/0001-93;2022-01-01;2;116972;ELETROPAULO METROP. ELET. SAO PAULO S.A.;2021-01-01;2021-12-31;Financiamento;Quirografárias;;12870745.64;18597473.28;0.00;0.00;31468218.92;Observação: As informações acima referem-se às informações contábeis da Companhia. O total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos e debêntures. A separação dos valores das obrigações da Companhia em função das garantias atreladas utilizou as categorias garantia real, garantia flutuante e quirografária, bem como outro tipo de garantia ou privilégio: Quirografárias: contemplam também as garantias fidejussórias que são as fianças e avais corporativos dados pela controladora, bem como os demais passivos sem garantia específica. Garantias Reais: referem-se a recebíveis, vinculação de receitas, direitos creditórios, vinculação de bens próprios, alienação fiduciária, cessão fiduciária e penhor de quotas Garantias Flutuantes: são aquelas que asseguram privilégio geral sobre o ativo da Companhia, mas não impedem a negociação dos bens que compõem esse ativo. A Companhia não possui obrigações com esta categoria de garantias
61.695.227/0001-93;2022-01-01;2;116972;ELETROPAULO METROP. ELET. SAO PAULO S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;715578411.74;1331459493.74;1273113591.70;1334634971.74;4654786468.92;Observação: As informações acima referem-se às informações contábeis da Companhia. O total demonstrado na tabela acima considera o saldo de empréstimos, financiamentos e debêntures. A separação dos valores das obrigações da Companhia em função das garantias atreladas utilizou as categorias garantia real, garantia flutuante e quirografária, bem como outro tipo de garantia ou privilégio: Quirografárias: contemplam também as garantias fidejussórias que são as fianças e avais corporativos dados pela controladora, bem como os demais passivos sem garantia específica. Garantias Reais: referem-se a recebíveis, vinculação de receitas, direitos creditórios, vinculação de bens próprios, alienação fiduciária, cessão fiduciária e penhor de quotas Garantias Flutuantes: são aquelas que asseguram privilégio geral sobre o ativo da Companhia, mas não impedem a negociação dos bens que compõem esse ativo. A Companhia não possui obrigações com esta categoria de garantias
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;2221489802.50;2286198634.62;145673525.55;1196467138.40;5849829101.07;Os financiamentos quirografários referem-se as debêntures e 4131.Outras garantias ou privilégio refere-se ao BNDES.  As informações prestadas neste item referem-se às demonstrações financeiras individuais. Até junho de 2020, os contratos de financiamentos com o Banco Nacional de Desenvolvimento Econômico e Social ("BNDES"), destinados a investimentos, eram garantidos por fianças bancárias, de acordo com cada contrato. Em 16 de junho de 2020, tais fianças, foram substituídas por conta garantia (Recebíveis) e liquidadas.
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;2021-01-01;2021-12-31;Financiamento;Garantia Flutuante;;0.00;0.00;0.00;0.00;0.00;Os financiamentos quirografários referem-se as debêntures e 4131.Outras garantias ou privilégio refere-se ao BNDES.  As informações prestadas neste item referem-se às demonstrações financeiras individuais. Até junho de 2020, os contratos de financiamentos com o Banco Nacional de Desenvolvimento Econômico e Social ("BNDES"), destinados a investimentos, eram garantidos por fianças bancárias, de acordo com cada contrato. Em 16 de junho de 2020, tais fianças, foram substituídas por conta garantia (Recebíveis) e liquidadas.
61.856.571/0001-17;2022-01-01;14;127282;CIA GAS DE SAO PAULO - COMGAS;2021-01-01;2021-12-31;Financiamento;Outras garantias ou privilégios;Recebíveis;67469922.12;205503526.49;205798033.90;621734642.52;1100506125.03;Os financiamentos quirografários referem-se as debêntures e 4131.Outras garantias ou privilégio refere-se ao BNDES.  As informações prestadas neste item referem-se às demonstrações financeiras individuais. Até junho de 2020, os contratos de financiamentos com o Banco Nacional de Desenvolvimento Econômico e Social ("BNDES"), destinados a investimentos, eram garantidos por fianças bancárias, de acordo com cada contrato. Em 16 de junho de 2020, tais fianças, foram substituídas por conta garantia (Recebíveis) e liquidadas.
62.144.175/0001-20;2022-01-01;24;126017;BCO PINE S.A;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;34676.00;6926.00;0.00;0.00;41602.00;em R$ mil
62.144.175/0001-20;2022-01-01;24;126017;BCO PINE S.A;2021-01-01;2021-12-31;Financiamento;Quirografárias;;2365083.00;3051168.00;3657534.00;5369082.00;14442867.00;em R$ mil
62.232.889/0001-90;2022-01-01;2;124991;BCO DAYCOVAL S.A.;2021-12-01;2021-12-31;Empréstimo;Quirografárias;;3690504696.70;5188297150.62;25340403.98;1006277.67;8905148528.97;
62.232.889/0001-90;2022-01-01;2;124991;BCO DAYCOVAL S.A.;2021-12-01;2021-12-31;Financiamento;Quirografárias;;10167358088.36;7582616395.24;422711071.69;35501945.45;18208187500.74;
62.232.889/0001-90;2022-01-01;2;124991;BCO DAYCOVAL S.A.;2021-12-01;2021-12-31;Títulos de dívida;Quirografárias;;12729277190.80;10708197145.34;1679460605.52;529344182.44;25646279124.10;
62.258.884/0001-36;2022-01-01;3;125839;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;8839000.00;17678000.00;6629000.00;0.00;33146000.00;
62.258.884/0001-36;2022-01-01;3;125839;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Financiamento;Garantia Real;;1960000.00;2509000.00;0.00;0.00;4469000.00;
62.258.884/0001-36;2022-01-01;3;125839;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Financiamento;Quirografárias;;2579000.00;11828000.00;0.00;0.00;14407000.00;
62.258.884/0001-36;2022-01-01;3;125839;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;0.00;297528000.00;1190113000.00;212520000.00;1700161000.00;
62.307.848/0001-15;2022-01-01;7;122251;BANCO RCI BRASIL S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;3372084817.72;4670160020.68;677119866.74;35080544.79;8754445249.93;
62.984.091/0001-02;2022-01-01;10;127069;CRUZEIRO DO SUL EDUCACIONAL S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;15122000.00;3761000.00;0.00;0.00;18883000.00;Os saldos apresentados acima referem-se à rubrica empréstimo, financiamentos e derivativos (circulante e não circulante), debêntures (circulante e não circulante) e passivo de arrendamento (circulante e não circulante), conforme demonstrações financeiras individuais e consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2021.
62.984.091/0001-02;2022-01-01;10;127069;CRUZEIRO DO SUL EDUCACIONAL S.A.;2021-01-01;2021-12-31;Financiamento;Quirografárias;;78326000.00;225586158.00;178259428.00;720871527.00;1203043113.00;Os saldos apresentados acima referem-se à rubrica empréstimo, financiamentos e derivativos (circulante e não circulante), debêntures (circulante e não circulante) e passivo de arrendamento (circulante e não circulante), conforme demonstrações financeiras individuais e consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2021.
62.984.091/0001-02;2022-01-01;10;127069;CRUZEIRO DO SUL EDUCACIONAL S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;115478826.00;743235342.00;299061658.00;0.00;1157775826.00;Os saldos apresentados acima referem-se à rubrica empréstimo, financiamentos e derivativos (circulante e não circulante), debêntures (circulante e não circulante) e passivo de arrendamento (circulante e não circulante), conforme demonstrações financeiras individuais e consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2021.
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;2020-03-01;2021-02-28;Empréstimo;Quirografárias;;330523905.90;240976315.60;292945571.30;22244812.40;886690605.20;Para segregação de nossas obrigações (passivo circulante mais passivo não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real, dívidas com garantia flutuante e dívidas quirografárias), levamos em consideração os seguintes critérios: (i) existência de penhor, hipoteca, alienação fiduciária ou quaisquer ônus em ativos da Companhia e suas subsidiárias para o caso de garantia real (ii) existência de cláusula estabelecendo a garantia flutuante, para o caso de garantia flutuante, (iii) inexistência de quaisquer ônus sobre os ativos da Companhia, para o caso de quirografária. O valor do item "Soma do passivo circulante e do passivo não circulante" do quadro 3.7 e o valor do item "Total das obrigações" deste item 3.8 não coincidem tendo em vista que o item 3.7 considera outros passivos que não relacionados à empréstimos, financiamentos e debêntures (circulante e não circulante) da Companhia, conforme as informações constantes de suas demonstrações financeiras.
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;2020-03-01;2021-02-28;Financiamento;Garantia Real;;9387101.80;11529239.30;2244407.70;0.00;23160748.80;Para segregação de nossas obrigações (passivo circulante mais passivo não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real, dívidas com garantia flutuante e dívidas quirografárias), levamos em consideração os seguintes critérios: (i) existência de penhor, hipoteca, alienação fiduciária ou quaisquer ônus em ativos da Companhia e suas subsidiárias para o caso de garantia real (ii) existência de cláusula estabelecendo a garantia flutuante, para o caso de garantia flutuante, (iii) inexistência de quaisquer ônus sobre os ativos da Companhia, para o caso de quirografária. O valor do item "Soma do passivo circulante e do passivo não circulante" do quadro 3.7 e o valor do item "Total das obrigações" deste item 3.8 não coincidem tendo em vista que o item 3.7 considera outros passivos que não relacionados à empréstimos, financiamentos e debêntures (circulante e não circulante) da Companhia, conforme as informações constantes de suas demonstrações financeiras.
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;2020-03-01;2021-02-28;Títulos de dívida;Quirografárias;;342223919.30;269596423.10;673649007.20;0.00;1285469349.60;Para segregação de nossas obrigações (passivo circulante mais passivo não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real, dívidas com garantia flutuante e dívidas quirografárias), levamos em consideração os seguintes critérios: (i) existência de penhor, hipoteca, alienação fiduciária ou quaisquer ônus em ativos da Companhia e suas subsidiárias para o caso de garantia real (ii) existência de cláusula estabelecendo a garantia flutuante, para o caso de garantia flutuante, (iii) inexistência de quaisquer ônus sobre os ativos da Companhia, para o caso de quirografária. O valor do item "Soma do passivo circulante e do passivo não circulante" do quadro 3.7 e o valor do item "Total das obrigações" deste item 3.8 não coincidem tendo em vista que o item 3.7 considera outros passivos que não relacionados à empréstimos, financiamentos e debêntures (circulante e não circulante) da Companhia, conforme as informações constantes de suas demonstrações financeiras.
65.654.303/0001-73;2022-01-01;9;125595;DIBENS LEASING S.A. - ARREND.MERCANTIL;2021-01-01;2021-12-31;Financiamento;Quirografárias;;0.00;0.00;0.00;229000000.00;229000000.00;
67.010.660/0001-24;2022-01-01;7;126947;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;172632956.06;203194952.73;38006238.21;10816247.00;424650394.00;Quirografária: Não oferece privilégio ou preferência sobre o ativo do emissor. O debenturista concorre em igualdade de condições com outros credores não preferenciais, em caso de falência da companhia. O valor de emissão limitado ao capital social integralizado da companhia emissora.
67.010.660/0001-24;2022-01-01;7;126947;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;6874807.00;82793572.00;0.00;0.00;89668379.00;Quirografária: Não oferece privilégio ou preferência sobre o ativo do emissor. O debenturista concorre em igualdade de condições com outros credores não preferenciais, em caso de falência da companhia. O valor de emissão limitado ao capital social integralizado da companhia emissora.
67.571.414/0001-41;2022-01-01;12;126130;VIVER INCORPORADORA E CONSTRUTORA S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;210624000.00;0.00;15602000.00;0.00;226226000.00;
67.620.377/0001-14;2022-01-01;15;126969;MINERVA S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;19127456.79;8607375.00;3065637.78;8205749.37;39006218.94;
67.620.377/0001-14;2022-01-01;15;126969;MINERVA S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;1469288488.43;2794934377.11;609208685.19;8492267244.37;13365698795.10;
68.400.225/0001-79;2022-06-30;5;120511;CLARANET TECHNOLOGY S.A.;2021-01-01;2021-06-30;Empréstimo;Garantia Real;;17028.00;15769.00;1614.00;0.00;34411.00;(1) As informações referem-se à rubrica de "Empréstimos e financiamentos (circulante e não circulante) e debêntures (circulante)" das demonstrações financeiras consolidadas da Companhia relativas a 30 de junho de 2021 e estão segregadas de acordo com o vencimento das parcelas.(2) Tendo em vista a alteração da periodicidade dos exercícios sociais da Companhia aprovada em 5 de janeiro de 2021, a partir de janeiro de 2021 os exercícios sociais da Companhia passaram a corresponder ao período de 12 meses com início em 1 de julho e término em 30 de junho do ano subsequente. Desta forma, o exercício social de 2021 da Companhia corresponde ao exercício iniciado em 01 de janeiro de 2021 e encerrado em 30 de junho de 2021.
68.400.225/0001-79;2022-06-30;5;120511;CLARANET TECHNOLOGY S.A.;2021-01-01;2021-06-30;Financiamento;Garantia Real;;4826.00;2078.00;0.00;0.00;6904.00;(1) As informações referem-se à rubrica de "Empréstimos e financiamentos (circulante e não circulante) e debêntures (circulante)" das demonstrações financeiras consolidadas da Companhia relativas a 30 de junho de 2021 e estão segregadas de acordo com o vencimento das parcelas.(2) Tendo em vista a alteração da periodicidade dos exercícios sociais da Companhia aprovada em 5 de janeiro de 2021, a partir de janeiro de 2021 os exercícios sociais da Companhia passaram a corresponder ao período de 12 meses com início em 1 de julho e término em 30 de junho do ano subsequente. Desta forma, o exercício social de 2021 da Companhia corresponde ao exercício iniciado em 01 de janeiro de 2021 e encerrado em 30 de junho de 2021.
68.400.225/0001-79;2022-06-30;5;120511;CLARANET TECHNOLOGY S.A.;2021-01-01;2021-06-30;Títulos de dívida;Garantia Real;;5161.00;0.00;0.00;0.00;5161.00;(1) As informações referem-se à rubrica de "Empréstimos e financiamentos (circulante e não circulante) e debêntures (circulante)" das demonstrações financeiras consolidadas da Companhia relativas a 30 de junho de 2021 e estão segregadas de acordo com o vencimento das parcelas.(2) Tendo em vista a alteração da periodicidade dos exercícios sociais da Companhia aprovada em 5 de janeiro de 2021, a partir de janeiro de 2021 os exercícios sociais da Companhia passaram a corresponder ao período de 12 meses com início em 1 de julho e término em 30 de junho do ano subsequente. Desta forma, o exercício social de 2021 da Companhia corresponde ao exercício iniciado em 01 de janeiro de 2021 e encerrado em 30 de junho de 2021.
71.208.516/0001-74;2022-01-01;8;127123;ALGAR TELECOM S/A;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;1507110.62;2519082.41;984597.79;0.00;5010790.82;
71.208.516/0001-74;2022-01-01;8;127123;ALGAR TELECOM S/A;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;441762500.00;1032000000.00;288237500.00;700000000.00;2462000000.00;
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;17004120.30;0.00;133333333.33;66666666.66;217004120.29;
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Flutuante;;87937630.42;120488635.60;0.00;0.00;208426266.02;
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;110020774.48;84355094.00;0.00;0.00;194375868.48;
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;117154140.96;508358333.33;141666666.67;0.00;767179140.96;
71.673.990/0001-77;2022-01-01;9;121238;NATURA COSMÉTICOS S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;279428086.00;0.00;0.00;0.00;279428086.00;As informações referem-se às nossas demonstrações financeiras consolidadas.
71.673.990/0001-77;2022-01-01;9;121238;NATURA COSMÉTICOS S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;48617.00;526694000.00;0.00;0.00;526742617.00;As informações referem-se às nossas demonstrações financeiras consolidadas.
71.673.990/0001-77;2022-01-01;9;121238;NATURA COSMÉTICOS S.A.;2021-01-01;2021-12-31;Financiamento;Outras garantias ou privilégios;Fianças Bancárias;29666033.00;14526738.00;0.00;0.00;44192771.00;As informações referem-se às nossas demonstrações financeiras consolidadas.
71.673.990/0001-77;2022-01-01;9;121238;NATURA COSMÉTICOS S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;22197637.00;0.00;0.00;5501089676.00;5523287313.00;As informações referem-se às nossas demonstrações financeiras consolidadas.
71.673.990/0001-77;2022-01-01;9;121238;NATURA COSMÉTICOS S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;350145469.00;1572586105.00;0.00;0.00;1922731574.00;As informações referem-se às nossas demonstrações financeiras consolidadas.
73.178.600/0001-18;2022-01-01;11;125767;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;147517666.65;59800117.80;42272000.00;3093000.00;252682784.45;Alinenação fiduciária de cotas de SPE e hipotecas de terrenos.
73.178.600/0001-18;2022-01-01;11;125767;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;170833333.35;281611882.20;0.00;0.00;452445215.55;Alinenação fiduciária de cotas de SPE e hipotecas de terrenos.
73.178.600/0001-18;2022-01-01;11;125767;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;2021-12-31;Financiamento;Garantia Real;;85146281.89;505886566.22;79173498.10;0.00;670206346.21;Alinenação fiduciária de cotas de SPE e hipotecas de terrenos.
73.178.600/0001-18;2022-01-01;11;125767;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;17335844.25;103843256.51;13512199.98;0.00;134691300.74;Alinenação fiduciária de cotas de SPE e hipotecas de terrenos.
73.178.600/0001-18;2022-01-01;11;125767;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;232534396.23;852990027.62;828980450.56;157075154.13;2071580028.54;Alinenação fiduciária de cotas de SPE e hipotecas de terrenos.
73.903.718/0001-61;2022-01-01;1;116142;SNB PARTICIPACOES SA;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;25195.19;1798206.08;0.00;6635431.47;8458832.74;
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;549000000.00;952000000.00;200000000.00;0.00;1701000000.00;Garantia Quirografárias - referem-se principamente a empréstimos 4131 e linhas RCF com Carrefour Finance
75.315.333/0001-09;2022-01-01;19;127401;ATACADÃO S.A.;2021-01-01;2021-12-31;Financiamento;Quirografárias;;2470000000.00;2821000000.00;0.00;0.00;5291000000.00;Garantia Quirografárias - referem-se principamente a empréstimos 4131 e linhas RCF com Carrefour Finance
75.609.123/0001-23;2022-01-01;3;119004;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;-79457413.25;404586250.00;572001249.95;249468786.58;1146598873.28;As informações desta tabela se baseiam nas informações financeiras consolidadas da Companhia. O montante total indicado corresponde à soma dos empréstimos, financiamentos e títulos de dívida da Companhia. Para fins da tabela acima, foram considerados os prazos de vencimento dos empréstimos, financiamentos e títulos de dívida. Foram considerados (i) "empréstimos" os saldos das operações contratadas de capital de giro, operação contratada sob a Lei n.º 4.131 e swap (ii) "financiamentos", as operações contratadas sob as modalidades leasing e (iii) "títulos de dívida" as emissões de debêntures da Companhia.
75.609.123/0001-23;2022-01-01;3;119004;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;10419423.78;3802585.56;0.00;0.00;14222009.34;As informações desta tabela se baseiam nas informações financeiras consolidadas da Companhia. O montante total indicado corresponde à soma dos empréstimos, financiamentos e títulos de dívida da Companhia. Para fins da tabela acima, foram considerados os prazos de vencimento dos empréstimos, financiamentos e títulos de dívida. Foram considerados (i) "empréstimos" os saldos das operações contratadas de capital de giro, operação contratada sob a Lei n.º 4.131 e swap (ii) "financiamentos", as operações contratadas sob as modalidades leasing e (iii) "títulos de dívida" as emissões de debêntures da Companhia.
75.609.123/0001-23;2022-01-01;3;119004;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;62253528.29;112827751.54;299520004.44;534495730.37;1009097014.64;As informações desta tabela se baseiam nas informações financeiras consolidadas da Companhia. O montante total indicado corresponde à soma dos empréstimos, financiamentos e títulos de dívida da Companhia. Para fins da tabela acima, foram considerados os prazos de vencimento dos empréstimos, financiamentos e títulos de dívida. Foram considerados (i) "empréstimos" os saldos das operações contratadas de capital de giro, operação contratada sob a Lei n.º 4.131 e swap (ii) "financiamentos", as operações contratadas sob as modalidades leasing e (iii) "títulos de dívida" as emissões de debêntures da Companhia.
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;319855894.55;319699246.02;0.00;0.00;639555140.57;
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;2021-01-01;2021-12-31;Financiamento;Garantia Real;;258614597.25;716125037.95;473051232.17;1440527888.97;2888318756.34;
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;2021-01-01;2021-12-31;Títulos de dívida;Garantia Flutuante;;1300743.45;149271013.87;0.00;0.00;150571757.32;
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;2021-01-01;2021-12-31;Títulos de dívida;Outras garantias ou privilégios;UBP;104962523.94;252698016.92;129085949.61;417211655.74;903958146.21;
76.483.817/0001-20;2022-01-01;6;125885;CIA PARANAENSE DE ENERGIA - COPEL;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;2144485426.80;3277913793.32;1564408127.75;1160809657.26;8147617005.13;
76.484.013/0001-45;2022-01-01;14;126125;CIA SANEAMENTO DO PARANA - SANEPAR;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;138819326.12;386521799.35;296008877.07;787718013.54;1609068016.08;Para o campo prazo de vencimento "três a cinco anos", lê-se "quatro a cinco anos"
76.484.013/0001-45;2022-01-01;14;126125;CIA SANEAMENTO DO PARANA - SANEPAR;2021-01-01;2021-12-31;Financiamento;Garantia Real;;268861316.78;478199247.77;394347679.75;1370089018.64;2511497262.94;Para o campo prazo de vencimento "três a cinco anos", lê-se "quatro a cinco anos"
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;1613908.85;221966794.22;353009171.10;9277267258.55;9853857132.72;As dívidas quirografárias incluem as dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória, bem como as dívidas garantidas com bens de terceiros. As informações contidas neste item "3.8" foram elaboradas a partir das informações contábeis consolidadas.Adicionalmente, há um saldo no valor de R$ 104.693.607,05 remanescente de operações financeiras com derivativos que foram liquidadas antecipadamente em função da entrada em recuperação judicial pela Companhia, que apesar de não constar na tabela acima, por não ter natureza de empréstimo, financiamento ou título de dívida, compõe o saldo total de dívida bruta da Companhia.
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Financiamento;Garantia Real;;0.00;166767437.51;361984617.98;4057701308.94;4586453364.43;As dívidas quirografárias incluem as dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória, bem como as dívidas garantidas com bens de terceiros. As informações contidas neste item "3.8" foram elaboradas a partir das informações contábeis consolidadas.Adicionalmente, há um saldo no valor de R$ 104.693.607,05 remanescente de operações financeiras com derivativos que foram liquidadas antecipadamente em função da entrada em recuperação judicial pela Companhia, que apesar de não constar na tabela acima, por não ter natureza de empréstimo, financiamento ou título de dívida, compõe o saldo total de dívida bruta da Companhia.
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Financiamento;Quirografárias;;0.00;517429780.91;689906374.54;7416493526.63;8623829682.08;As dívidas quirografárias incluem as dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória, bem como as dívidas garantidas com bens de terceiros. As informações contidas neste item "3.8" foram elaboradas a partir das informações contábeis consolidadas.Adicionalmente, há um saldo no valor de R$ 104.693.607,05 remanescente de operações financeiras com derivativos que foram liquidadas antecipadamente em função da entrada em recuperação judicial pela Companhia, que apesar de não constar na tabela acima, por não ter natureza de empréstimo, financiamento ou título de dívida, compõe o saldo total de dívida bruta da Companhia.
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;5380086043.36;0.00;4910840000.00;0.00;10290926043.36;As dívidas quirografárias incluem as dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória, bem como as dívidas garantidas com bens de terceiros. As informações contidas neste item "3.8" foram elaboradas a partir das informações contábeis consolidadas.Adicionalmente, há um saldo no valor de R$ 104.693.607,05 remanescente de operações financeiras com derivativos que foram liquidadas antecipadamente em função da entrada em recuperação judicial pela Companhia, que apesar de não constar na tabela acima, por não ter natureza de empréstimo, financiamento ou título de dívida, compõe o saldo total de dívida bruta da Companhia.
76.535.764/0001-43;2022-01-01;9;124658;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;2938345281.79;441454868.05;14870265439.92;6348990075.92;24599055665.68;As dívidas quirografárias incluem as dívidas sem garantia real ou flutuante, independentemente do fato de possuírem garantia fidejussória, bem como as dívidas garantidas com bens de terceiros. As informações contidas neste item "3.8" foram elaboradas a partir das informações contábeis consolidadas.Adicionalmente, há um saldo no valor de R$ 104.693.607,05 remanescente de operações financeiras com derivativos que foram liquidadas antecipadamente em função da entrada em recuperação judicial pela Companhia, que apesar de não constar na tabela acima, por não ter natureza de empréstimo, financiamento ou título de dívida, compõe o saldo total de dívida bruta da Companhia.
79.430.682/0001-22;2022-01-01;4;121210;FARMÁCIA E DROGARIA NISSEI S.A.;2021-01-01;2021-12-31;Financiamento;Garantia Real;;51621118.77;85233219.92;29017382.85;6208755.92;172080477.46;
79.430.682/0001-22;2022-01-01;4;121210;FARMÁCIA E DROGARIA NISSEI S.A.;2021-01-01;2021-12-31;Financiamento;Quirografárias;;7250000.00;0.00;0.00;0.00;7250000.00;
79.430.682/0001-22;2022-01-01;4;121210;FARMÁCIA E DROGARIA NISSEI S.A.;2021-01-01;2021-12-31;Títulos de dívida;Garantia Real;;61302084.04;111904334.81;50087786.10;0.00;223294204.95;
80.227.184/0001-66;2022-01-01;11;126159;METALGRAFICA IGUACU S.A.;2021-01-01;2021-12-31;Empréstimo;Garantia Real;;63114155.60;23215131.42;0.00;0.00;86329287.02;
80.680.093/0001-81;2022-01-01;6;125542;SENIOR SISTEMAS S.A.;2021-01-01;2021-12-31;Empréstimo;Outras garantias ou privilégios;Carta Fiança;11401000.00;0.00;0.00;0.00;11401000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos (circulante e não circulante) apresentadas nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2021. Em 31 de dezembro de 2021, o saldo descrito acima refere-se a um empréstimo junto ao BNDES. Para mais informações sobre o referido empréstimo, vide item 10.1(f) deste Formulário de Referência.
