CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Total_Remuneracao;Orgao_Administracao;Numero_Membros;Total_Remuneracao_Orgao;Numero_Membros_Remunerados;Salario;Beneficios_Diretos_Indiretos;Participacoes_Comites;Outros_Valores_Fixos;Descricao_Outros_Remuneracoes_Fixas;Bonus;Participacao_Resultados;Participacao_Reunioes;Outros_Valores_Variaveis;Comissoes;Descricao_Outros_Remuneracoes_Variaveis;Pos_emprego;Cessacao_Cargo;Baseada_Acoes;Observacao
00.080.671/0001-00;2021-01-01;4;111878;CARAMURU ALIMENTOS S.A.;2018-01-01;2018-12-31;2531305.44;Conselho de Administração;8.00;765708.52;8.00;638090.44;127618.09;0.00;0.00;N/A;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;N/A
00.080.671/0001-00;2021-01-01;4;111878;CARAMURU ALIMENTOS S.A.;2018-01-01;2018-12-31;2531305.44;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;N/A;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;N/A
00.192.769/0001-59;2021-01-01;1;105168;NEUMARKT TRADE AND FINANCIAL CENTER S/A;2020-01-01;2020-12-31;149760.00;Conselho de Administração;4.00;149760.00;4.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.242.184/0001-04;2021-01-01;10;115247;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;2020-01-01;2020-12-31;996780.00;Diretoria Estatutária;2.75;996780.00;2.33;920000.00;76780.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021
00.242.184/0001-04;2021-01-01;10;115247;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;2020-01-01;2020-12-31;996780.00;Conselho de Administração;2.92;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021
00.242.184/0001-04;2021-01-01;10;115247;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;2020-01-01;2020-12-31;996780.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021
00.242.184/0001-04;2021-01-01;10;115247;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;2019-01-01;2019-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021
00.242.184/0001-04;2021-01-01;10;115247;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;2019-01-01;2019-12-31;0.00;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021
00.242.184/0001-04;2021-01-01;10;115247;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;2019-01-01;2019-12-31;0.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021
00.242.184/0001-04;2021-01-01;10;115247;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;2018-01-01;2018-12-31;0.00;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021
00.242.184/0001-04;2021-01-01;10;115247;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;2018-01-01;2018-12-31;0.00;Conselho de Administração;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021
00.242.184/0001-04;2021-01-01;10;115247;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;2018-01-01;2018-12-31;0.00;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021
00.336.701/0001-04;2021-01-01;16;115640;TELEC BRASILEIRAS S.A. TELEBRAS;2020-01-01;2020-12-31;2785774.32;Conselho de Administração;8.00;316176.98;8.00;311399.20;4777.78;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.336.701/0001-04;2021-01-01;16;115640;TELEC BRASILEIRAS S.A. TELEBRAS;2020-01-01;2020-12-31;2785774.32;Diretoria Estatutária;5.00;2091247.30;5.00;1636419.14;454828.16;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.336.701/0001-04;2021-01-01;16;115640;TELEC BRASILEIRAS S.A. TELEBRAS;2020-01-01;2020-12-31;2785774.32;Conselho Fiscal;5.00;238220.40;5.00;238220.40;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.336.701/0001-04;2021-01-01;16;115640;TELEC BRASILEIRAS S.A. TELEBRAS;2019-01-01;2019-12-31;4093947.39;Diretoria Estatutária;5.00;3421136.38;5.00;2139143.83;0.00;0.00;1281992.55;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.336.701/0001-04;2021-01-01;16;115640;TELEC BRASILEIRAS S.A. TELEBRAS;2019-01-01;2019-12-31;4093947.39;Conselho Fiscal;5.00;267972.07;5.00;234198.15;0.00;0.00;33773.92;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.336.701/0001-04;2021-01-01;16;115640;TELEC BRASILEIRAS S.A. TELEBRAS;2019-01-01;2019-12-31;4093947.39;Conselho de Administração;8.00;368681.84;8.00;326969.16;0.00;0.00;41712.68;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.336.701/0001-04;2021-01-01;16;115640;TELEC BRASILEIRAS S.A. TELEBRAS;2018-01-01;2018-12-31;3368936.04;Conselho de Administração;8.00;413233.98;8.00;369653.85;0.00;0.00;43580.13;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.336.701/0001-04;2021-01-01;16;115640;TELEC BRASILEIRAS S.A. TELEBRAS;2018-01-01;2018-12-31;3368936.04;Conselho Fiscal;5.00;304129.17;5.00;273545.16;0.00;0.00;14246.55;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.336.701/0001-04;2021-01-01;16;115640;TELEC BRASILEIRAS S.A. TELEBRAS;2018-01-01;2018-12-31;3368936.04;Diretoria Estatutária;8.00;2921572.89;8.00;1946212.59;0.00;0.00;975360.30;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.359.742/0001-08;2021-01-01;4;113894;FICTOR ALIMENTOS S.A.;2020-01-01;2020-12-31;7.00;Diretoria Estatutária;3.00;3.00;3.00;3.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa.
00.359.742/0001-08;2021-01-01;4;113894;FICTOR ALIMENTOS S.A.;2020-01-01;2020-12-31;7.00;Conselho de Administração;4.00;4.00;4.00;4.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa.
00.359.742/0001-08;2021-01-01;4;113894;FICTOR ALIMENTOS S.A.;2019-01-01;2019-12-31;7.00;Diretoria Estatutária;3.00;3.00;0.00;3.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa.
00.359.742/0001-08;2021-01-01;4;113894;FICTOR ALIMENTOS S.A.;2019-01-01;2019-12-31;7.00;Conselho de Administração;4.00;4.00;0.00;4.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa.
00.359.742/0001-08;2021-01-01;4;113894;FICTOR ALIMENTOS S.A.;2018-01-01;2018-12-31;0.00;Diretoria Estatutária;2.00;2.00;2.00;2.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa.
00.359.742/0001-08;2021-01-01;4;113894;FICTOR ALIMENTOS S.A.;2018-01-01;2018-12-31;0.00;Conselho de Administração;4.00;4.00;4.00;4.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa.
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2021-01-01;2021-12-31;0.00;Conselho de Administração;11.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;A partir da unificação dos membros dos Conselhos de Administração e dos membros dos Conselhos Fiscais para as empresas do Sistema BNDES, ocorrida em março de 2020, os membros dos respectivos conselhos não farão jus a qualquer remuneração na BNDESPAR pelo exercício de suas funções, assim como já ocorre hoje com o Presidente e os demais Diretores.
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2021-01-01;2021-12-31;0.00;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;A partir da unificação dos membros dos Conselhos de Administração e dos membros dos Conselhos Fiscais para as empresas do Sistema BNDES, ocorrida em março de 2020, os membros dos respectivos conselhos não farão jus a qualquer remuneração na BNDESPAR pelo exercício de suas funções, assim como já ocorre hoje com o Presidente e os demais Diretores.
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2021-01-01;2021-12-31;0.00;Diretoria Estatutária;10.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conselheiros e membros da Diretoria da BNDESPAR não fazem jus à remuneração variável. No entanto, como a Diretoria da BNDESPAR é composta pelos mesmos membros da Diretoria do BNDES, estes podem receber remuneração variável pelo desempenho de suas funções no BNDES.
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2020-01-01;2020-12-31;0.00;Conselho de Administração;7.67;145001.26;6.67;145001.26;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais, exceto para os Conselhos de Administração e Fiscal no exercício de 2020, uma vez que, a partir do final de março/2020, houve a unificação na composição dos membros dos referidos conselhos para as 03 (três) empresas Sistema BNDES. Neste caso, os quantitativos de membros foram apurados pela média dos três primeiros meses de 2020. A partir da unificação dos membros dos Conselhos de Administração e dos membros dos Conselhos Fiscais para as empresas do Sistema BNDES, ocorrida em março de 2020, os membros dos respectivos conselhos não farão jus a qualquer remuneração na BNDESPAR pelo exercício de suas funções, assim como já ocorre hoje com o Presidente e os demais Diretores.
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2020-01-01;2020-12-31;0.00;Diretoria Estatutária;9.75;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conselheiros e membros da Diretoria da BNDESPAR não fazem jus à remuneração variável. No entanto, como a Diretoria da BNDESPAR é composta pelos mesmos membros da Diretoria do BNDES, estes podem receber remuneração variável pelo desempenho de suas funções no BNDES.
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2020-01-01;2020-12-31;0.00;Conselho Fiscal;3.00;65850.69;3.00;65850.69;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais, exceto para os Conselhos de Administração e Fiscal no exercício de 2020, uma vez que, a partir do final de março/2020, houve a unificação na composição dos membros dos referidos conselhos para as 03 (três) empresas Sistema BNDES. Neste caso, os quantitativos de membros foram apurados pela média dos três primeiros meses de 2020. A partir da unificação dos membros dos Conselhos de Administração e dos membros dos Conselhos Fiscais para as empresas do Sistema BNDES, ocorrida em março de 2020, os membros dos respectivos conselhos não farão jus a qualquer remuneração na BNDESPAR pelo exercício de suas funções, assim como já ocorre hoje com o Presidente e os demais Diretores.
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2019-01-01;2019-12-31;0.00;Conselho de Administração;7.67;701958.30;0.00;682502.94;19455.36;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais.
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2019-01-01;2019-12-31;0.00;Diretoria Estatutária;9.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Conselheiros e Diretores da BNDESPAR não fazem jus à remuneração variável. No entanto, como a diretoria da BNDESPAR é composta pelos mesmos membros da diretoria do BNDES, seus membros podem receber remuneração variável pelo desempenho de suas funções no BNDES.
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2019-01-01;2019-12-31;0.00;Conselho Fiscal;3.00;319988.93;0.00;291830.05;28158.88;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2018-01-01;2018-12-31;0.00;Conselho de Administração;5.67;524266.57;5.00;521407.42;2859.15;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2018-01-01;2018-12-31;0.00;Diretoria Estatutária;9.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.383.281/0001-09;2021-01-01;11;113008;BNDES PARTICIPACOES S.A. - BNDESPAR;2018-01-01;2018-12-31;0.00;Conselho Fiscal;3.00;330150.84;3.00;291309.48;38841.36;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros de cada órgão corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais.
00.389.481/0001-79;2021-01-01;3;114534;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;2021-01-01;2021-12-31;0.00;Conselho de Administração;6.00;336000.00;6.00;336000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.389.481/0001-79;2021-01-01;3;114534;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;2021-01-01;2021-12-31;0.00;Conselho de Administração;6.00;336000.00;6.00;336000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.389.481/0001-79;2021-01-01;3;114534;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;2021-01-01;2021-12-31;0.00;Diretoria Estatutária;2.00;63360.00;2.00;63360.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.389.481/0001-79;2021-01-01;3;114534;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;2020-01-01;2020-12-31;0.00;Diretoria Estatutária;2.00;60432.00;2.00;60432.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.389.481/0001-79;2021-01-01;3;114534;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;2020-01-01;2020-12-31;0.00;Conselho de Administração;6.00;336000.00;6.00;336000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.389.481/0001-79;2021-01-01;3;114534;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;2019-01-01;2019-12-31;283680.00;Diretoria Estatutária;2.00;57504.00;2.00;57504.00;0.00;0.00;13680.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.389.481/0001-79;2021-01-01;3;114534;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;2019-01-01;2019-12-31;283680.00;Conselho de Administração;6.00;134400.00;6.00;134400.00;0.00;0.00;33600.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.389.481/0001-79;2021-01-01;3;114534;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;2018-01-01;2018-12-31;82080.00;Diretoria Estatutária;2.00;54720.00;2.00;54720.00;0.00;0.00;13680.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2021-01-01;2021-12-31;26242990.15;Conselho de Administração;7.58;4000920.00;6.83;4000000.00;920.00;0.00;0.00;O montante informado no campo "Outros" refere-se aos encargos recolhidos sobre salário ou pró-labore.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2021-01-01;2021-12-31;26242990.15;Conselho Fiscal;3.58;440440.00;3.58;440000.00;440.00;0.00;0.00;O montante informado no campo "Outros" refere-se aos encargos recolhidos sobre salário ou pró-labore.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho Fiscal do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2021-01-01;2021-12-31;26242990.15;Diretoria Estatutária;16.50;21801630.15;16.50;12296900.10;1260000.00;0.00;0.00;O montante informado no campo "Outros" refere-se aos encargos recolhidos sobre salário ou pró-labore.;0.00;0.00;0.00;8244730.06;0.00;;0.00;0.00;0.00;O número de membros da Diretoria Estatutária do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2020-01-01;2020-12-31;20718860.82;Conselho de Administração;7.83;4632138.21;6.83;3781220.59;0.00;0.00;850917.62;O montante informado no campo "Outros" refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho de Administração Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2020-01-01;2020-12-31;20718860.82;Diretoria Estatutária;11.08;15793961.74;11.08;12311299.85;715884.64;0.00;2766777.25;O montante informado no campo "Outros" refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros da Diretoria Estatutária do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
00.416.968/0001-01;2021-01-01;24;114143;BANCO INTER S.A.;2020-01-01;2020-12-31;20718860.82;Conselho Fiscal;3.00;308760.87;3.00;252000.00;0.00;0.00;56760.87;O montante informado no campo "Outros" refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;O número de membros do Conselho Fiscal do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021.
