CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Lucro_Liquido_Ajustado;Taxa_Retorno_Patrimonio_Liquido_Emissor;Lucro_Liquido_Retido;Dividendo_Distribuido_Lucro_Liquido_Ajustado;Dividendo_Distribuido_Total;Data_Aprovacao_Retencao
08.795.211/0001-70;2021-01-01;1;105502;MAESTRO LOCADORA DE VEICULOS S.A.;2020-01-01;2020-12-31;1070000.00;0.00000000;0.00;0.00000000;0.00;
08.797.760/0001-83;2021-01-01;4;114521;CURY CONSTRUTORA E INCORPORADORA S.A.;2018-01-01;2018-12-31;130999461.87;61.53576239;97688428.37;25.42837430;33311033.50;2018-12-28
08.797.760/0001-83;2021-01-01;4;114521;CURY CONSTRUTORA E INCORPORADORA S.A.;2019-01-01;2019-12-31;159630199.48;74.72822709;0.00;100.00000000;159630199.48;2019-12-31
08.797.760/0001-83;2021-01-01;4;114521;CURY CONSTRUTORA E INCORPORADORA S.A.;2020-01-01;2020-12-31;152771240.34;74.72822709;37771240.34;75.27594854;115000000.00;2021-04-23
08.801.621/0001-86;2021-01-01;12;115487;SYN PROP & TECH S.A.;2018-01-01;2018-12-31;-887000.00;-0.08484600;0.00;0.00000000;0.00;2019-04-25
08.801.621/0001-86;2021-01-01;12;115487;SYN PROP & TECH S.A.;2019-01-01;2019-12-31;32809739.73;1.72319000;0.00;25.00000000;7792313.19;2020-04-30
08.801.621/0001-86;2021-01-01;12;115487;SYN PROP & TECH S.A.;2020-01-01;2020-12-31;50657562.57;3.11231900;36093513.33;25.00000000;12031171.11;2021-04-30
08.807.432/0001-10;2021-01-01;10;115625;YDUQS PARTICIPACOES S.A.;2018-01-01;2018-12-31;612629622.94;24.88503500;491715881.57;25.00000000;153157405.74;2019-04-26
08.807.432/0001-10;2021-01-01;10;115625;YDUQS PARTICIPACOES S.A.;2019-01-01;2019-12-31;613833006.79;20.82742600;492681755.45;25.00000000;153458292.64;2020-04-24
08.807.432/0001-10;2021-01-01;10;115625;YDUQS PARTICIPACOES S.A.;2020-01-01;2020-12-31;93271650.07;3.06339800;4909034.21;151.96599000;141741186.25;2021-04-28
08.810.422/0001-34;2021-01-01;3;113922;GUARARAPES PAINÉIS S.A.;2018-01-01;2018-12-31;58103455.49;21.48000000;46635522.22;25.00000000;14526009.89;2020-12-15
08.810.422/0001-34;2021-01-01;3;113922;GUARARAPES PAINÉIS S.A.;2019-01-01;2019-12-31;58717700.72;18.69000000;46030005.84;26.87000000;15778100.18;2020-12-15
08.810.422/0001-34;2021-01-01;3;113922;GUARARAPES PAINÉIS S.A.;2020-01-01;2020-12-31;81583570.14;6.58000000;65481644.72;25.00000000;20395797.53;2021-04-30
08.811.643/0001-27;2021-01-01;4;119752;TRISUL S.A.;2018-01-01;2018-12-31;71944000.00;0.11981000;51945000.00;27.79901300;20000000.00;2019-03-26
08.811.643/0001-27;2021-01-01;4;119752;TRISUL S.A.;2019-01-01;2019-12-31;140080151.72;0.21434210;100081000.00;28.55555555;40000000.00;2020-03-10
08.811.643/0001-27;2021-01-01;4;119752;TRISUL S.A.;2020-01-01;2020-12-31;170092277.15;0.87015750;125092277.15;26.45622762;45000000.00;2021-04-23
08.902.291/0001-15;2021-01-01;9;114689;CSN MINERAÇÃO S.A.;2018-01-01;2018-12-31;1008744985.10;9.76093676;53091841.32;95.00000000;1008744985.10;2019-04-01
08.902.291/0001-15;2021-01-01;9;114689;CSN MINERAÇÃO S.A.;2019-01-01;2019-12-31;3481049750.05;37.20049143;1225157670.24;66.56000000;2439105224.55;2020-07-16
08.902.291/0001-15;2021-01-01;9;114689;CSN MINERAÇÃO S.A.;2020-01-01;2020-12-31;3829174550.60;36.11850570;2116122777.96;47.50000000;1914587275.30;2021-04-30
09.041.168/0001-10;2021-01-01;10;113943;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2018-01-01;2018-12-31;41312420.54;2.01362700;30984315.41;25.00000000;10328105.13;2019-04-30
09.041.168/0001-10;2021-01-01;10;113943;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2019-01-01;2019-12-31;85691511.80;3.05331000;64268633.85;25.00000000;21422877.95;2020-04-16
09.041.168/0001-10;2021-01-01;10;113943;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2020-01-01;2020-12-31;132961370.70;4.54419200;99721028.02;25.00000000;33240342.68;2021-04-16
09.042.817/0001-05;2021-01-01;18;115635;BEMOBI MOBILE TECH S.A.;2018-01-01;2018-12-31;89103000.00;0.00000000;89103000.00;0.00000000;0.00;
09.042.817/0001-05;2021-01-01;18;115635;BEMOBI MOBILE TECH S.A.;2019-01-01;2019-12-31;36436000.00;0.00000000;36436000.00;0.00000000;0.00;
09.042.817/0001-05;2021-01-01;18;115635;BEMOBI MOBILE TECH S.A.;2020-01-01;2020-12-31;35730000.00;0.00000000;35730000.00;0.00000000;0.00;
09.053.134/0001-45;2021-01-01;7;109334;ELFA MEDICAMENTOS S.A.;2018-01-01;2018-12-31;57492000.00;14.39437900;60065956.86;0.78627100;452043.14;2019-05-17
09.053.134/0001-45;2021-01-01;7;109334;ELFA MEDICAMENTOS S.A.;2019-01-01;2019-12-31;37581000.00;8.55886200;36916000.00;1.76946400;665000.00;2020-03-27
09.053.134/0001-45;2021-01-01;7;109334;ELFA MEDICAMENTOS S.A.;2020-01-01;2020-12-31;38322000.00;2.48633100;38322000.00;0.00000000;0.00;2021-02-26
09.054.385/0001-44;2021-01-01;1;105069;INBRANDS S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
09.054.385/0001-44;2021-01-01;1;105069;INBRANDS S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
09.054.385/0001-44;2021-01-01;1;105069;INBRANDS S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
09.083.175/0001-84;2021-01-01;8;111419;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2018-01-01;2018-12-31;4829000.00;0.39000000;254000.00;100.00000000;4829000.00;2019-12-31
09.083.175/0001-84;2021-01-01;8;111419;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2019-01-01;2019-12-31;62432000.00;1.05000000;46602000.00;27.71000000;17298000.00;2020-07-31
09.083.175/0001-84;2021-01-01;8;111419;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2020-01-01;2020-12-31;57381000.00;0.52000000;46056000.00;25.00000000;14345000.00;2021-04-30
09.095.183/0001-40;2021-01-01;5;115430;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
09.095.183/0001-40;2021-01-01;5;115430;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
09.095.183/0001-40;2021-01-01;5;115430;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
09.114.805/0001-30;2021-01-01;13;116042;OCEANPACT SERVIÇOS MARITIMOS S.A.;2018-01-01;2018-12-31;-14017000.00;-9.49712700;0.00;0.00000000;0.00;
09.114.805/0001-30;2021-01-01;13;116042;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;9616000.00;6.39408500;1048000.00;89.10149750;8568000.00;2020-09-29
09.114.805/0001-30;2021-01-01;13;116042;OCEANPACT SERVIÇOS MARITIMOS S.A.;2020-01-01;2020-12-31;-22809728.00;-14.42549000;0.00;0.00000000;0.00;
09.116.278/0001-01;2021-01-01;1;105084;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;2018-12-31
09.116.278/0001-01;2021-01-01;1;105084;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
09.116.278/0001-01;2021-01-01;1;105084;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;-12031117.50;0.00000000;0.00;0.00000000;0.00;
09.146.451/0001-06;2021-01-01;10;114552;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2018-01-01;2018-12-31;5763187.32;2.91000000;6066512.97;0.00000000;0.00;2018-05-30
09.146.451/0001-06;2021-01-01;10;114552;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2019-01-01;2019-12-31;11219032.80;5.44000000;11809508.21;0.00000000;0.00;2021-02-25
09.146.451/0001-06;2021-01-01;10;114552;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2020-01-01;2020-12-31;61588665.64;10.07000000;46191499.23;25.00000000;15397166.41;2021-02-25
09.149.503/0001-06;2021-01-01;14;143729;SERENA GERAÇÃO S.A.;2018-01-01;2018-12-31;39792000.00;0.00000000;41886000.00;0.00000000;0.00;2019-04-30
09.149.503/0001-06;2021-01-01;14;143729;SERENA GERAÇÃO S.A.;2019-01-01;2019-12-31;39879000.00;0.00000000;41978000.00;0.00000000;0.00;2020-04-30
09.149.503/0001-06;2021-01-01;14;143729;SERENA GERAÇÃO S.A.;2020-01-01;2020-12-31;46885000.00;0.00000000;49353000.00;0.00000000;0.00;2021-04-30
09.229.201/0001-30;2021-01-01;7;114973;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2018-01-01;2018-12-31;190418088.61;33.57000000;150413000.00;31.51000000;60000000.00;2019-04-30
09.229.201/0001-30;2021-01-01;7;114973;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2019-01-01;2019-12-31;202654984.90;24.21000000;166614000.00;34.86000000;70652000.00;2020-04-30
09.229.201/0001-30;2021-01-01;7;114973;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020-01-01;2020-12-31;268513698.33;38.26000000;14132000.00;35.38000000;95000000.00;2021-02-19
09.257.877/0001-37;2021-01-01;1;104812;FERROVIA NORTE SUL S/A;2018-01-01;2018-12-31;271220000.00;0.02098727;0.00;18.45745580;50838000.00;
09.257.877/0001-37;2021-01-01;1;104812;FERROVIA NORTE SUL S/A;2019-01-01;2019-12-31;292099000.00;7.04000000;0.00;56.24000000;164289868.02;
09.257.877/0001-37;2021-01-01;1;104812;FERROVIA NORTE SUL S/A;2020-01-01;2020-12-31;294366000.00;2.12000000;0.00;18.50000000;54456000.00;
09.267.996/0001-70;2021-01-01;3;111429;YUNY INCORPORADORA HOLDING S.A.;2018-01-01;2018-12-31;6293000.00;6.38000000;6293000.00;0.00000000;0.00;2020-08-06
09.267.996/0001-70;2021-01-01;3;111429;YUNY INCORPORADORA HOLDING S.A.;2019-01-01;2019-12-31;35367000.00;42.08000000;35367000.00;0.00000000;0.00;2020-08-06
09.267.996/0001-70;2021-01-01;3;111429;YUNY INCORPORADORA HOLDING S.A.;2020-01-01;2020-12-31;-10854000.00;-13.71000000;0.00;0.00000000;0.00;
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;2018-01-01;2018-12-31;2138000.00;0.08027100;1604000.00;25.00000000;534000.00;2019-04-25
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;2019-01-01;2019-12-31;-9593000.00;0.00000000;0.00;0.00000000;0.00;2020-04-25
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;2020-01-01;2020-12-31;-41108000.00;0.00000000;0.00;0.00000000;0.00;2021-04-26
09.295.063/0001-97;2021-01-01;10;115591;TECHNOS S.A.;2018-01-01;2018-12-31;14369000.00;3.08554200;14369000.00;0.00000000;0.00;2019-04-30
09.295.063/0001-97;2021-01-01;10;115591;TECHNOS S.A.;2019-01-01;2019-12-31;-122654000.00;-35.60503400;0.00;0.00000000;0.00;2020-07-31
09.295.063/0001-97;2021-01-01;10;115591;TECHNOS S.A.;2020-01-01;2020-12-31;-28163000.00;-8.90402900;0.00;0.00000000;0.00;2021-04-30
09.304.427/0001-58;2021-01-01;2;113289;HABITASEC SECURITIZADORA SA;2018-01-01;2018-12-31;1510665.00;0.00000000;1510665.00;0.00000000;1431000.00;2019-04-25
09.304.427/0001-58;2021-01-01;2;113289;HABITASEC SECURITIZADORA SA;2019-01-01;2019-12-31;2199113.40;0.00000000;0.00;0.00000000;2268000.00;2020-04-30
09.304.427/0001-58;2021-01-01;2;113289;HABITASEC SECURITIZADORA SA;2020-01-01;2020-12-31;1419926.17;0.00000000;1419926.17;0.00000000;1341000.00;2021-04-30
09.346.601/0001-25;2021-01-01;19;115579;B3 S.A. - BRASIL, BOLSA, BALCÃO;2018-01-01;2018-12-31;2087444000.00;5.30000000;373233000.00;68.74000000;1435000000.00;2019-04-29
09.346.601/0001-25;2021-01-01;19;115579;B3 S.A. - BRASIL, BOLSA, BALCÃO;2019-01-01;2019-12-31;2714166000.00;10.69000000;0.00;130.00000000;3364166000.00;2020-04-30
09.346.601/0001-25;2021-01-01;19;115579;B3 S.A. - BRASIL, BOLSA, BALCÃO;2020-01-01;2020-12-31;4152304000.00;16.93000000;0.00;150.00000000;5342002000.00;2021-04-29
09.347.516/0001-81;2021-01-01;11;115493;ELETROMIDIA S.A.;2018-01-01;2018-12-31;19907729.95;0.00000000;18912343.45;0.00000000;0.00;2019-04-30
09.347.516/0001-81;2021-01-01;11;115493;ELETROMIDIA S.A.;2019-01-01;2019-12-31;28346287.89;0.00000000;26928973.50;0.00000000;0.00;2020-12-01
09.347.516/0001-81;2021-01-01;11;115493;ELETROMIDIA S.A.;2020-01-01;2020-12-31;-22419790.94;0.00000000;-22419790.94;0.00000000;0.00;2021-04-30
09.391.823/0001-60;2021-01-01;7;114391;SANTO ANTONIO ENERGIA S.A.;2018-01-01;2018-12-31;-1683997.00;-40.16000000;0.00;0.00000000;0.00;
09.391.823/0001-60;2021-01-01;7;114391;SANTO ANTONIO ENERGIA S.A.;2019-01-01;2019-12-31;-932518.00;-28.59000000;0.00;0.00000000;0.00;
09.391.823/0001-60;2021-01-01;7;114391;SANTO ANTONIO ENERGIA S.A.;2020-01-01;2020-12-31;-1425925.00;-77.70000000;0.00;0.00000000;0.00;
09.527.023/0001-23;2021-01-01;2;108948;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;268000.00;47.80000000;0.00;0.00000000;0.00;
09.527.023/0001-23;2021-01-01;2;108948;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;-210000.00;-59.80000000;0.00;0.00000000;0.00;
09.527.023/0001-23;2021-01-01;2;108948;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;-565000.00;-3.60000000;0.00;0.00000000;0.00;
09.527.023/0001-23;2021-01-01;2;108948;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;2021-01-01;2021-12-31;16377000.00;50.90000000;0.00;0.00000000;0.00;
09.611.768/0001-76;2021-01-01;7;115697;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2018-01-01;2018-12-31;44285976.02;180.70000000;3018493.00;71.60000000;31701680.04;2020-06-09
09.611.768/0001-76;2021-01-01;7;115697;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2019-01-01;2019-12-31;46567558.62;89.90000000;0.00;41.40000000;19286132.62;
09.611.768/0001-76;2021-01-01;7;115697;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;2020-01-01;2020-12-31;-40033498.00;0.00000000;0.00;0.00000000;0.00;
09.813.204/0001-16;2021-01-01;4;108129;W2W E-COMMERCE DE VINHOS S.A.;2018-01-01;2018-12-31;-21930000.00;-2.23138000;-21930000.00;0.00000000;0.00;
09.813.204/0001-16;2021-01-01;4;108129;W2W E-COMMERCE DE VINHOS S.A.;2019-01-01;2019-12-31;7549000.00;0.09901400;7549000.00;0.00000000;0.00;
09.813.204/0001-16;2021-01-01;4;108129;W2W E-COMMERCE DE VINHOS S.A.;2020-01-01;2020-12-31;-6611000.00;-0.08784100;-6611000.00;0.00000000;0.00;
10.139.870/0001-08;2021-01-01;9;115934;NEOGRID PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;11329488.14;9.15000000;11330000.00;0.00000000;0.00;2019-04-29
10.139.870/0001-08;2021-01-01;9;115934;NEOGRID PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;8220831.64;6.30000000;8221000.00;0.00000000;0.00;2020-04-22
10.139.870/0001-08;2021-01-01;9;115934;NEOGRID PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;12358735.09;0.65000000;8805886.26;23.70000000;2934962.08;2021-04-30
10.215.988/0001-60;2021-01-01;8;122058;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2018-01-01;2018-12-31;179742000.00;7.37472600;102056000.00;48.48393800;87146000.00;2019-04-26
10.215.988/0001-60;2021-01-01;8;122058;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2019-01-01;2019-12-31;321241000.00;8.66061500;174407000.00;50.97076600;163739000.00;2020-06-12
10.215.988/0001-60;2021-01-01;8;122058;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2020-01-01;2020-12-31;366366000.00;9.21217100;198515000.00;51.07815700;187133000.00;2021-04-29
10.215.988/0001-60;2021-01-01;8;122058;COMPANHIA DE LOCAÇÃO DAS AMÉRICAS;2021-01-01;2021-12-31;459032000.00;10.06599400;366070000.00;20.25169200;92961749.62;
10.285.590/0001-08;2021-01-01;21;114627;GRUPO DE MODA SOMA S.A.;2018-01-01;2018-12-31;81486000.00;22.81300500;61114000.00;25.00061400;20372000.00;2020-04-06
10.285.590/0001-08;2021-01-01;21;114627;GRUPO DE MODA SOMA S.A.;2019-01-01;2019-12-31;125714000.00;38.99039500;94285000.00;25.00039800;31429000.00;2020-04-06
10.285.590/0001-08;2021-01-01;21;114627;GRUPO DE MODA SOMA S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
10.285.590/0001-08;2021-01-01;21;114627;GRUPO DE MODA SOMA S.A.;2021-01-01;2021-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
10.324.624/0001-18;2021-01-01;4;110412;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;2018-01-01;2018-12-31;11060000.00;0.04800000;0.00;93.34000000;0.00;2019-04-29
10.338.320/0001-00;2021-01-01;8;114370;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;2018-01-01;2018-12-31;22614704.55;19.74000000;16029704.54;29.00000000;6585000.01;2019-04-15
10.338.320/0001-00;2021-01-01;8;114370;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;2019-01-01;2019-12-31;25256727.47;20.46000000;18591727.51;26.00000000;6665000.00;2020-07-29
10.338.320/0001-00;2021-01-01;8;114370;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;2020-01-01;2020-12-31;18709175.47;14.11000000;7735000.00;244.00000000;45596000.00;2021-04-07
10.440.482/0001-54;2021-01-01;11;114478;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;2018-01-01;2018-12-31;458626000.00;18.88259500;368107000.00;25.00000000;114656000.00;2019-02-28
10.440.482/0001-54;2021-01-01;11;114478;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;2019-01-01;2019-12-31;556115000.00;22.41334000;446355000.00;25.00000000;139029000.00;2020-02-28
10.440.482/0001-54;2021-01-01;11;114478;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;2020-01-01;2020-12-31;275462000.00;13.99398000;221094000.00;25.00000000;68866000.00;2021-02-26
10.464.223/0001-63;2021-01-01;3;106417;PRIVALIA BRASIL S.A.;2018-01-01;2018-12-31;0.00;-49.51000000;0.00;0.00000000;0.00;
10.464.223/0001-63;2021-01-01;3;106417;PRIVALIA BRASIL S.A.;2019-01-01;2019-12-31;0.00;-18.09000000;0.00;0.00000000;0.00;
10.464.223/0001-63;2021-01-01;3;106417;PRIVALIA BRASIL S.A.;2020-01-01;2020-12-31;0.00;-20.71000000;0.00;0.00000000;0.00;
10.464.223/0001-63;2021-01-01;3;106417;PRIVALIA BRASIL S.A.;2021-01-01;2021-12-31;0.00;-11.33000000;0.00;0.00000000;0.00;
10.488.244/0001-19;2021-01-01;1;105307;INFRASEC SECURITIZADORA S.A.;2018-01-01;2018-12-31;94411.00;0.00000000;94411.00;0.00000000;0.00;2019-04-29
10.488.244/0001-19;2021-01-01;1;105307;INFRASEC SECURITIZADORA S.A.;2019-01-01;2019-12-31;235903.00;0.00000000;235903.00;0.00000000;0.00;2020-06-30
10.488.244/0001-19;2021-01-01;1;105307;INFRASEC SECURITIZADORA S.A.;2020-01-01;2020-12-31;307923.00;0.00000000;307923.00;0.00000000;0.00;2021-04-30
10.571.175/0001-02;2021-01-01;6;115764;URBA DESENVOLVIMENTO URBANO S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;73200.26;
10.571.175/0001-02;2021-01-01;6;115764;URBA DESENVOLVIMENTO URBANO S.A.;2020-01-01;2020-12-31;10939444.62;10.94675000;8780343.70;25.00000000;2734861.15;2021-04-30
10.635.691/0001-53;2021-01-01;2;106518;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
10.635.691/0001-53;2021-01-01;2;106518;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
10.635.691/0001-53;2021-01-01;2;106518;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
10.670.314/0001-55;2021-01-01;4;115610;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
10.670.314/0001-55;2021-01-01;4;115610;VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
10.739.356/0001-03;2021-01-01;17;114742;BRBI BR PARTNERS S.A;2018-01-01;2018-12-31;47594479.05;17.80000000;4267007.24;96.36000000;45860023.84;2019-02-28
10.739.356/0001-03;2021-01-01;17;114742;BRBI BR PARTNERS S.A;2019-01-01;2019-12-31;72688902.68;24.90000000;6592822.87;96.19000000;69921811.53;2020-02-28
10.739.356/0001-03;2021-01-01;17;114742;BRBI BR PARTNERS S.A;2020-01-01;2020-12-31;84298066.18;29.50000000;4436740.33;100.00000000;84298066.18;2021-01-26
10.739.356/0001-03;2021-01-01;17;114742;BRBI BR PARTNERS S.A;2021-01-01;2021-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
10.753.164/0001-43;2021-01-01;6;113830;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;2018-01-01;2018-12-31;969000.00;89.23000000;727000.00;25.00000000;242000.00;2018-12-31
10.753.164/0001-43;2021-01-01;6;113830;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;2019-01-01;2019-12-31;427000.00;30.37000000;320250.00;25.00000000;106750.00;2020-05-06
10.753.164/0001-43;2021-01-01;6;113830;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;2020-01-01;2020-12-31;1900000.00;67.11000000;1425000.00;25.00000000;475000.00;2021-04-30
10.753.164/0001-43;2021-01-01;6;113830;ECO SECURITIZADORA DIREITOS CRED AGRONEGÓCIO S.A.;2021-01-01;2021-12-31;2055000.00;0.00000000;1541000.00;25.00000000;514000.00;2021-12-31
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2018-01-01;2018-12-31;256763000.00;17.93000000;192572000.00;25.00000000;64191000.00;2019-04-30
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2019-01-01;2019-12-31;-3904000.00;0.00000000;0.00;0.00000000;0.00;
10.760.260/0001-19;2021-01-01;7;114674;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;2020-01-01;2020-12-31;-1196627000.00;0.00000000;0.00;0.00000000;0.00;2021-04-27
10.807.374/0001-77;2021-01-01;9;114535;BOA SAFRA SEMENTES S.A.;2018-01-01;2018-12-31;7180000.00;0.50066200;7180000.00;0.00000000;0.00;
10.807.374/0001-77;2021-01-01;9;114535;BOA SAFRA SEMENTES S.A.;2019-01-01;2019-12-31;26664000.00;0.65026200;26664000.00;0.00000000;0.00;
10.807.374/0001-77;2021-01-01;9;114535;BOA SAFRA SEMENTES S.A.;2020-01-01;2020-12-31;23847000.00;0.21912700;87992000.00;10.00000000;2385000.00;
10.835.932/0001-08;2021-01-01;11;115569;CIA ENERGETICA DE PERNAMBUCO - CELPE;2018-01-01;2018-12-31;95482430.31;0.06000000;0.00;100.00000000;95482430.31;2019-04-15
10.835.932/0001-08;2021-01-01;11;115569;CIA ENERGETICA DE PERNAMBUCO - CELPE;2019-01-01;2019-12-31;169062258.95;10.38000000;0.00;100.00000000;169062258.95;2020-04-30
10.835.932/0001-08;2021-01-01;11;115569;CIA ENERGETICA DE PERNAMBUCO - CELPE;2020-01-01;2020-12-31;185250018.30;10.88000000;0.00;100.00000000;185250018.30;2021-04-08
10.851.805/0001-00;2021-01-01;2;115242;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;-3731000.00;0.00000000;0.00;0.00000000;0.00;2019-04-25
10.851.805/0001-00;2021-01-01;2;115242;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;-19024000.00;0.00000000;0.00;0.00000000;0.00;
10.851.805/0001-00;2021-01-01;2;115242;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;-23631000.00;0.00000000;0.00;0.00000000;0.00;2021-04-16
11.669.021/0001-10;2021-01-01;5;115607;ENAUTA PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;423537649.32;13.24000000;0.00;95.00000000;403961044.32;2019-04-18
11.669.021/0001-10;2021-01-01;5;115607;ENAUTA PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;183874680.47;6.39000000;0.00;95.00000000;204690710.62;2020-04-16
11.669.021/0001-10;2021-01-01;5;115607;ENAUTA PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;123953507.88;4.50000000;0.00;41.00000000;51000000.00;2021-04-30
11.716.471/0001-17;2021-01-01;2;109452;TRX SECURITIZADORA S.A.;2018-01-01;2018-12-31;126257.00;76.51290000;15014.00;10.75900000;13584.00;2019-04-30
11.716.471/0001-17;2021-01-01;2;109452;TRX SECURITIZADORA S.A.;2019-01-01;2019-12-31;141829.00;85.94968000;89474.00;57.07790000;80953.00;2020-04-30
11.716.471/0001-17;2021-01-01;2;109452;TRX SECURITIZADORA S.A.;2020-01-01;2020-12-31;135845.00;82.32332000;76443.00;50.00040000;67923.00;2021-04-30
11.721.921/0001-60;2021-01-01;10;115667;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;2018-01-01;2018-12-31;-164088627.70;0.00000000;0.00;0.00000000;0.00;2019-04-30
