CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
27.137.879/0001-74;2021-01-01;1;104887;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;94811;KPMG Auditores Independentes;;57755217002253;004189;Nacional;2019-01-01;;;Exame de demonstrações financeiras para exercício social findo em 31/12/2019, inclusive as obrigações implícitas e pela CVM, pelas demonstrações intermediárias trimestrais de 31/03/2019, 30/06/2019 e 30/09/2019. Não há prestação de serviço pelo auditor independente ou por partes relacionadas com o auditor independente, de qualquer serviço que não seja de auditoria externa.;Montante previsto em contrato para auditoria do exercício e revisões trimestrais de 2019 é de R$96.000,00;;
27.137.879/0001-74;2021-01-01;1;104887;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;94812;KPMG Auditores Independentes;;57755217002253;004189;Nacional;2021-05-14;;;Exame de demonstrações financeiras para exercício social findo em 31/12/2021, inclusive as obrigações implícitas epla CVM, pelas demonstrações intermediárias trimestrais de 31/03/2021, 30/06/2021 e 30/09/2021.;R$ 53.200,00;;
27.157.474/0001-06;2021-01-01;5;115552;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;104136;KPMG Auditores Independentes;;57755217000390;004189;Nacional;2017-02-21;;;Os auditores independentes prestaram serviços para a Companhia relativos à auditoria das demonstrações financeiras da Companhia, preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e normas internacionais de relatório financeiro (IFRS), referentes ao exercício social encerrado em 31 de dezembro de 2018. No exercício citado a Companhia contratou a KPMG Auditores Independentes apenas para realização dos serviços mencionados acima.;O montante total da remuneração pelos serviços prestados no exercício social encerrado em 31 de dezembro de 2018 foi de R$ 287,7 mil.Não houve remuneração em 2019 e 2020.;A controladora da Companhia, visando atender ao disposto no artigo 31 da Instrução CVM nº 308/99, o qual determina a rotatividade dos auditores a cada 5 Anos, fez a troca do auditor, sendo assim, a fim de equalização, a Companhia também fez a troca.;Não aplicável.
27.157.474/0001-06;2021-01-01;5;115552;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;104137;Ernst &Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2019-04-01;;;Os auditores independentes foram contratados para prestarem serviços para a Companhia relativos à auditoria das demonstrações financeiras da Companhia, preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e normas internacionais de relatório financeiro (IFRS), referentes aos exercícios sociais encerrados em 31 de dezembro de 2019 e 2020 e revisão limitada das respectivas demonstrações trimestrais (ITR). Nos exercícios e períodos citados a Companhia contratou a Ernst & Young Auditores Independentes S/S apenas para realização dos serviços mencionados acima.;O montante total da remuneração pelos serviços prestados foram de:R$ 178,8 mil referente ao exercício social encerrado em 31 de dezembro de 2019R$ 237,5 mil referente ao exercício social encerrado em 31 de dezembro de 2020.;Não aplicável;Não aplicável
27.956.690/0001-03;2021-01-01;4;114343;AUZZA SECURITIZADORA S. A.;103209;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES;;42170852000177;003158;Nacional;2022-01-04;;;Auditoria das demonstrações financeiras da companhia e individuais dos patrimônios separados. Revisão das informações trimestrais individuais.;R$12.750,00/exercício;Encerramento de contrato com a auditoria anterior;
27.967.244/0001-02;2021-01-01;1;105610;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;95753;KPMG Auditores Independentes;;57755217000129;000418;Nacional;2017-08-31;;;i) Serviços relacionados à auditoria das demonstrações financeiras da Companhia relativas aos exercícios encerrados em 31de dezembro de 2019, 2018, 2017 e 2016, de acordo com as normas brasileiras e internacionais de auditoria, com a emissão de parecer sobre referidas demonstrações financeiras e revisão das informações financeiras trimestrais - ITR com emissão de relatório de revisão sobre as referidas informações trimestrais - ITR de 2019 e Auditoria das Demonstrações Contábeis Regulatórias relativas ao exercício findo em 31 de dezembro de 2019, 2018 e 2017.;Remuneração total pela prestação de auditoria no exercício de 2019: R$ 81.900,00Remuneração total pela prestação de serviços de auditoria no exercício de 2018: R$ 84.000,00.Remuneração total pela prestação de serviços de auditoria no exercício de 2017:R$168.252,20  ;As Companhias esclarecem que a decisão para a substituição do auditor independente decorreu de análise de parâmetros comerciais.;Não aplicável.
27.967.244/0001-02;2021-01-01;1;105610;TAPAJÓS TRANSMISSORA DE ENERGIA S.A.;95755;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2020-06-08;;;Prestação de serviços de Auditoria independente e emissão de parecer das demonstrações financeiras da Companhia e suas controladas para o exercício social findo em 31 de dezembro de 2020, bem como das informações contábeis intermediárias referentes aos períodos findos em 31 de março, 30 de junho e 30 de setembro de 2020.;80.000,00;Não Aplicável.;
28.019.100/0001-89;2021-01-01;3;112022;VIAPAULISTA S.A.;101410;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2017-11-22;;;Auditoria das Demonstrações Financeiras, bem como a revisão especial das informações trimestrais emitidas dentro do mesmo período. Auditando as Demonstrações Financeiras dos exercícios de 2018 e 2019.;A remuneração bruta dos auditores Independentes, relativa ao exercício social de 2018, correspondeu ao montante de aproximadamente R$ 209.912,53 destinado exclusivamente aos serviços de auditoria externa. A remuneração bruta dos auditores Independentes, relativa ao exercício social de 2019, correspondeu ao montante de aproximadamente R$ 183.030,90 destinado exclusivamente aos serviços de auditoria externa.;;
28.019.100/0001-89;2021-01-01;3;112022;VIAPAULISTA S.A.;101411;KPMG Auditores Independentes;;57755217001958;004189;Nacional;2020-03-30;;;Auditoria das Demonstrações Financeiras, bem como a revisão especial das informações trimestrais emitidas dentro do mesmo período. Auditando as Demonstrações Financeiras do exercício de 2020 e 2021.;A remuneração bruta dos auditores Independentes, relativa ao exercício social de 2020, correspondeu ao montante de aproximadamente R$ 197.159,82 destinado exclusivamente aos serviços de auditoria externa.;Substituição ocorrida em função do previsto no Art. 31 da instrução CVM n° 308/99.;Não há.
28.127.603/0001-78;2021-01-01;18;115298;BANESTES S.A. - BCO EST ESPIRITO SANTO;103960;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2022-04-01;;;Exame das Demonstrações Financeiras individuais e consolidadas do Banco e suas controladas, relativas aos exercícios sociais de 2022, 2023, 2024, 2025 e 2026, nos respectivos períodos-base Auditoria das Informações Trimestrais - ITR e das Demonstrações Financeiras Padronizadas - DFP em conformidade com a Instrução CVM nº 480/2009, Individuais e Consolidadas, em Português Emissão de Relatório Sobre as Demonstrações Financeiras - Individuais e Consolidadas, para publicação - Conforme Lei nº 6.404/76 e Resolução CMN 4.818/2020 Emissão de Relatório Circunstanciado - normas básicas do COSIF instituído pela Resolução CMN 4.858/2020, os dispositivos da Circular BACEN 3.467/2009 e descrições amparadas pela Resolução CMN 3.198/2004 Emissão de relatório circunstanciado de revisão dos critérios adotados quanto à classificação nos níveis de risco e de avaliação do provisionamento registrado nas Demonstrações Financeiras, conforme Resolução CMN 2.682 de 21.12.1999 Emissão de relatório com sua opinião sobre a adequação com que as Demonstrações Financeiras apresentam a posição econômico-financeira das Sociedades Empresárias referidas no preâmbulo deste Edital e do Consolidado, em conformidade com os princípios contábeis emitidos pelo International Accounting Standards Board/IASB - International Financial Reporting Standards Resolução n° 4.818/2020 e BCB nº 2/2020 Orientação sobre exigibilidade de impostos e de contribuições sociais que os CONTRATANTES estão obrigados, princípios fundamentais de contabilidade, pronunciamentos, interpretações e orientações emitidos pelo Comitê de Pronunciamentos Contábeis- CPC e IASB, normas estabelecidas pelas autoridades governamentais competentes Revisão das bases mensais de cálculo de tributos Revisão das Declarações Fiscais Revisão do questionário prudencial, em atendimento à Superintendência de Seguros Privados - SUSEP conforme previsto na Resolução CNSP nº 432/2021 Parecer sobre as DFs, em atendimento à Superintendência de Seguros Privados - SUSEP conforme previsto na Resolução CNSP nº 432/2021 Relatório Circunstanciado sobre a Adequação dos Procedimentos Contábeis e das Práticas de Divulgação de Informações nas Demonstrações Financeiras, em atendimento à Superintendência de Seguros Privados - SUSEP conforme previsto na Resolução CNSP nº 432/2021 Relatório Circunstanciado sobre a Adequação dos Controles Internos aos Riscos Suportados em atendimento à Superintendência de Seguros Privados - SUSEP conforme previsto na Circular SUSEP nº 648/2021 e suas alterações e Resolução CNSP nº 432/2021 Revisar o Formulário de Referência, elaborado conforme Instrução CVM 480/09 e demais normativos, para divulgação obrigatória anual e para divulgações eventuais espontâneas e/ou obrigatórias Parecer de Auditoria Externa sobre a Regularidade das Operações Contratadas, das Solicitações de Honra e das Recuperações de Honra - Conforme previsto na Lei nº 13.999/2020 do Fundo de Garantia das Operações - FGO Parecer de Auditoria Externa sobre Relatório Conglomerado Prudencial, conforme Resolução CMN 4.911/2021 e normas posteriores que disponham sobre os prazos, a forma, o conteúdo e as condições para a elaboração desse documento Emissão de Relatório Sobre as Demonstrações Contábeis.;1.656.773,82;Atendimento ao Artigo 31-A da Resolução CVM 23/2021, que dispõe sobre a rotatividade de auditores independentes.;Não há.
28.152.650/0001-71;2021-01-01;7;114071;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;102854;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2018-01-01;;;Exercício 2020: A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) e Demonstrações Contábeis Regulatórias (DCR's) em 31 de dezembro de 2020 (ii) emissão de relatório de revisão das nossas ITR's nas respectivas datas-base 31/03/2020, 30/06/2020 e 30/09/2020 (iii) revisão dos controles de SCIRF e (iv) revisão do Relatório de Controle Patrimonial exigido pela ANEEL.. Exercício 2019: A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) e Demonstrações Contábeis Regulatórias (DCR's) em 31 de dezembro de 2019 (ii) emissão de relatório de revisão das nossas ITR's nas respectivas datas-base 31/03/2019, 30/06/2019 e 30/09/2019 (iii) revisão dos controles de SCIRF e (iv) revisão do Relatório de Controle Patrimonial exigido pela ANEEL. Exercício 2018: A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) e Demonstrações Contábeis Regulatórias (DCR's) em 31 de dezembro de 2018 (ii) emissão de relatório de revisão das nossas ITR's nas respectivas datas-base 31/03/2018, 30/06/2018 e 30/09/2018 (iii) revisão dos controles de SCIRF e (iv) revisão do Relatório de Controle Patrimonial exigido pela ANEEL.;Para o exercício social de 2020 o montante total da remuneração dos auditores independentes referente a Emissão de parecer de auditoria das DF's e DCR's de 31 de dezembro de 2020, revisão do Relatório de Controle Patrimonial, revisão das nossas ITR's para os períodos de 31/03/2020, 30/06/2020 e 30/09/2020 e revisão dos controles de SCIRF, consolidado, foi de R$569.232,22;Não aplicável;Não aplicável
