CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Numero_Membros;Numero_Membros_Remunerados;Valor_Maior_Remuneracao;Valor_Menor_Remuneracao;Valor_Medio_Remuneracao;Observacao
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Diretoria Estatutária;3.67;3.67;7489627.78;1269577.40;3191094.13;1- Para o cálculo do valor da maior e menor remuneração, foram considerados apenas os membros que tiveram 12/12 avos completos no ano de 2018.2- Para apuração do valor da média da remuneração individual anual, foram consideradas todas as remunerações apresentadas nos quadros do ítem 13.2 (remuneração fixa + remuneração variável + benefícios + encargos) dividido pelo número total de membros.
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Conselho Fiscal;3.25;3.25;178977.60;178977.60;176530.04;1- Para o cálculo do valor da maior e menor remuneração, foram considerados apenas os membros que tiveram 12/12 avos completos no ano de 2018.2- Para apuração do valor da média da remuneração individual anual, foram consideradas todas as remunerações apresentadas nos quadros do ítem 13.2 (remuneração fixa + remuneração variável + benefícios + encargos) dividido pelo número total de membros.
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;185112.00;185112.00;187543.49;1- Para o cálculo do valor da maior e menor remuneração, foram considerados apenas os membros que tiveram 12/12 avos completos no ano de 2020.2 - Para apuração do valor da média da remuneração individual anual, foram consideradas todas as remunerações apresentadas nos quadros do ítem 13.2 (remuneração fixa + remuneração variável + benefícios + encargos) dividido pelo número total de membros.
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;2142514.98;965117.71;1419838.77;1- Para o cálculo do valor da maior e menor remuneração, foram considerados apenas os membros que tiveram 12/12 avos completos no ano de 2020.2 - Para apuração do valor da média da remuneração individual anual, foram consideradas todas as remunerações apresentadas nos quadros do ítem 13.2 (remuneração fixa + remuneração variável + benefícios + encargos) dividido pelo número total de membros.
60.398.369/0004-79;2021-01-01;10;114812;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;427558.50;427558.50;464097.30;1 - Para o cálculo do valor da maior e menor remuneração, foram considerados apenas os membros que tiveram 12/12 avos completos no ano de 2020.2 - Para apuração do valor da média da remuneração individual anual, foram consideradas todas as remunerações apresentadas nos quadros do ítem 13.2 (remuneração fixa + remuneração variável + benefícios + encargos) dividido pelo número total de membros.
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;2020-01-01;2020-12-31;Conselho de Administração;8.92;8.58;477546.67;270400.00;323252.25;O número de membros equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM. Os valores da maior e da menor remuneração individual foram calculados nos termos do Ofício Circular/CVM/SEP/Nº02/2020. Para apuração da menor remuneração anual do órgão foram excluídos os membros que exerceram o cargo por menos de 12 meses. O membro com a maior remuneração exerceu suas funções por 12 meses. Para o cálculo da remuneração média, são considerados apenas os membros remunerados.
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.50;6.50;2027224.69;1357265.70;1796440.76;O número de membros equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM. Os valores da maior e da menor remuneração individual foram calculados nos termos do Ofício Circular/CVM/SEP/Nº02/2020. Para apuração da menor remuneração anual do órgão foram excluídos os membros que exerceram o cargo por menos de 12 meses. O membro com a maior remuneração exerceu suas funções por 10 meses. Para o cálculo da remuneração média, são considerados apenas os membros remunerados.
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;2020-01-01;2020-12-31;Conselho Fiscal;6.00;3.00;103708.70;103708.70;103708.70;O número de membros equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM. Os valores da maior e da menor remuneração individual foram calculados nos termos do Ofício Circular/CVM/SEP/Nº02/2020. Para apuração da menor remuneração anual do órgão foram excluídos os membros que exerceram o cargo por menos de 12 meses. O membro com a maior remuneração exerceu suas funções por 12 meses. Para o cálculo da remuneração média, são considerados apenas os membros remunerados.
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;2019-01-01;2019-12-31;Conselho Fiscal;6.25;4.75;67466.37;66908.80;84781.69;O número de membros equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM. Os valores da maior e da menor remuneração individual foram calculados nos termos do Ofício Circular/CVM/SEP/Nº02/2020. Para apuração da menor remuneração anual do órgão foram excluídos os membros que exerceram o cargo por menos de 8 meses. O membro com a maior remuneração exerceu suas funções por 8 meses. Para o cálculo da remuneração média, são considerados apenas os membros remunerados
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;6.92;6.92;1562676.66;1311321.60;1934507.78;O número de membros equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM. Os valores da maior e da menor remuneração individual foram calculados nos termos do Ofício Circular/CVM/SEP/Nº02/2020. Para apuração da menor remuneração anual do órgão foram excluídos os membros que exerceram o cargo por menos de 12 meses. O membro com a maior remuneração exerceu suas funções por 12 meses. Para o cálculo da remuneração média, são considerados apenas os membros remunerados.
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;2019-01-01;2019-12-31;Conselho de Administração;10.92;9.42;320702.31;201349.66;188232.24;O número de membros equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM. Os valores da maior e da menor remuneração individual foram calculados nos termos do Ofício Circular/CVM/SEP/Nº02/2020. Para apuração da menor remuneração anual do órgão foram excluídos os membros que exerceram o cargo por menos de 12 meses, não houve nenhum membro para cálculo de menor remuneração com os critérios exigidos. O membro com a maior remuneração exerceu suas funções por 8 meses. Para o cálculo da remuneração média, são considerados apenas os membros remunerados.
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;2018-01-01;2018-12-31;Conselho Fiscal;5.67;5.67;77013.65;32738.46;71538.03;O número de membros equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM. Os valores da maior e da menor remuneração individual foram calculados nos termos do Ofício Circular/CVM/SEP/Nº03/2019. Para apuração da menor remuneração anual do órgão foram excluídos os membros que exerceram o cargo por menos de 12 meses. O membro com a maior remuneração exerceu suas funções por 12 meses. Para o cálculo da remuneração média, são considerados apenas os membros remunerados
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;8.00;8.00;2774492.71;1882322.36;2263710.35;O número de membros equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM. Os valores da maior e da menor remuneração individual foram calculados nos termos do Ofício Circular/CVM/SEP/Nº03/2019. Para apuração da menor remuneração anual do órgão foram excluídos os membros que exerceram o cargo por menos de 12 meses. O membro com a maior remuneração exerceu suas funções por 12 meses. Para o cálculo da remuneração média, são considerados apenas os membros remunerados.
60.444.437/0001-46;2021-01-01;23;114217;LIGHT SERVICOS DE ELETRICIDADE S.A.;2018-01-01;2018-12-31;Conselho de Administração;16.58;12.75;245700.00;60560.20;107818.75;O número de membros equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM. Os valores da maior e da menor remuneração individual foram calculados nos termos do Ofício Circular/CVM/SEP/Nº03/2019. Para apuração da menor remuneração anual do órgão foram excluídos os membros que exerceram o cargo por menos de 12 meses. O membro com a maior remuneração exerceu suas funções por 12 meses. Para o cálculo da remuneração média, são considerados apenas os membros remunerados
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;221459.97;191932.07;201774.70;
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;2019-01-01;2019-12-31;Conselho de Administração;5.00;5.00;591765.70;295882.70;355046.07;Com encargos e os membros do Conselho de Administração e Diretoria Estatutária com a maior remuneração exerceram suas atividades durante todo o exercício de 2019.
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;2.00;2.00;3117819.80;2400180.92;2759000.36;Com encargos e os membros do Conselho de Administração e Diretoria Estatutária com a maior remuneração exerceram suas atividades durante todo o exercício de 2019.
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;2373359.63;2353501.75;2363430.69;(1) Com encargos.(2) Os membros do Conselho de Administração e Diretoria Estatutária com a maior remuneração exerceram suas atividades durante todo o exercício de 2020.
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;2018-01-01;2018-12-31;Conselho Fiscal;3.00;3.00;204154.64;176934.07;186007.59;Com encargos.
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;2.00;2.00;2626401.08;2120512.06;2373456.57;Com encargos.Os membros do Conselho de Administração e Diretoria Estatutária com a maior remuneração exerceram suas atividades durante todo o exercício de 2018.
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;2018-01-01;2018-12-31;Conselho de Administração;5.00;5.00;534776.00;267387.90;343539.10;Com encargos.Os membros do Conselho de Administração e Diretoria Estatutária com a maior remuneração exerceram suas atividades durante todo o exercício de 2018.
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;220044.14;190705.00;200484.71;Com encargos.
60.476.884/0001-87;2021-01-01;3;114114;MAHLE METAL LEVE S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;612309.05;306154.32;367385.27;(1) Com encargos.(2) Os membros do Conselho de Administração e Diretoria Estatutária com a maior remuneração exerceram suas atividades durante todo o exercício de 2020.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Conselho de Administração;6.00;6.00;435267.48;14400.00;282189.43;Os membros do Conselho de Administração exerceram seus cargos por 12 meses. Valores de "Menor Remuneração" apurados com exclusão de membros que exerceram o cargo por menosque 12 meses.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Diretoria Estatutária;2.00;2.00;14400.00;14400.00;14400.00;Os membros da Diretoria exerceram seus cargos por 12 meses. Valores de "Menor Remuneração" apurados com exclusão de membros que exerceram o cargo por menos que 12 meses.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho de Administração;6.00;6.00;435267.48;14400.00;282189.43;Os membros do Conselho de Administração exerceram seus cargos por 12 meses. Valores de "Menor Remuneração" apurados com exclusão de membros que exerceram o cargo por menos que 12 meses.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;14400.00;14400.00;14400.00;Os membros da Diretoria exerceram seus cargos por 12 meses. Valores de "Menor Remuneração" apurados com exclusão de membros que exerceram o cargo por menos que 12 meses.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Conselho Fiscal;5.00;5.00;129600.00;129600.00;129600.00;Os membros do Conselho Fiscal exerceram seus cargos por 12 meses. Valores de "Menor Remuneração" apurados com exclusão de membros que exerceram o cargo por menos que 12meses.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho Fiscal;5.00;5.00;129600.00;129600.00;129600.00;Os membros do Conselho Fiscal exerceram seus cargos por 12 meses. Valores de "Menor Remuneração" apurados com exclusão de membros que exerceram o cargo por menos que 12 meses.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Diretoria Estatutária;1.92;1.92;14400.00;14400.00;15026.09;Os membros da Diretoria exerceram seus cargos por 12 meses. Valores de "Menor Remuneração" apurados com exclusão de membros que exerceram o cargo por menos que 12 meses.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Conselho Fiscal;5.00;5.00;124800.00;124800.00;124800.00;Os membros do Conselho Fiscal exerceram seus cargos por 12 meses. Valores de "Menor Remuneração" apurados com exclusão de membros que exerceram o cargo por menos que 12 meses.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Conselho de Administração;6.00;6.00;421222.68;14400.00;282499.56;Os membros do Conselho de Administração exerceram seus cargos por 12 meses. Valores de "Menor Remuneração" apurados com exclusão de membros que exerceram o cargo por menos que 12 meses.
60.537.263/0001-66;2021-01-01;9;115609;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;2018-01-01;2018-12-31;Conselho de Administração;7.00;1.00;125000.00;125000.00;125000.00;A Companhia não instalou conselho fiscal nos exercícios sociais encerrados em 31 de dezembro de 2017, 2018 e 2019.
60.537.263/0001-66;2021-01-01;9;115609;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;3303786.49;1734030.30;2173234.04;A Companhia não instalou conselho fiscal nos exercícios sociais encerrados em 31 de dezembro de 2020, 2019 e 2018.
60.537.263/0001-66;2021-01-01;9;115609;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;1.00;150000.00;150000.00;150000.00;A Companhia não instalou conselho fiscal nos exercícios sociais encerrados em 31 de dezembro de 2020, 2019 e 2018.
60.537.263/0001-66;2021-01-01;9;115609;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;2.00;2.00;6258406.47;3168458.27;4713432.37;A Companhia não instalou conselho fiscal nos exercícios sociais encerrados em 31 de dezembro de 2017, 2018 e 2019.
60.537.263/0001-66;2021-01-01;9;115609;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;2019-01-01;2019-12-31;Conselho de Administração;7.00;1.00;1574119.75;1574119.75;1574119.75;A Companhia não instalou conselho fiscal nos exercícios sociais encerrados em 31 de dezembro de 2017, 2018 e 2019.
60.537.263/0001-66;2021-01-01;9;115609;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;2.00;2.00;7764267.49;2111049.77;4937658.63;A Companhia não instalou conselho fiscal nos exercícios sociais encerrados em 31 de dezembro de 2017, 2018 e 2019.
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;144000.00;115200.00;120960.00;O valor da menor remuneração anual individual foi apurado excluindo os membros que exerceram o cargo por menos de 12 meses.
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;5.00;4777446.97;232895.77;1176317.18;O valor da menor remuneração anual individual foi apurado excluindo os membros que exerceram o cargo por menos de 12 meses.
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;72000.00;72000.00;75055.04;O valor da menor remuneração anual individual foi apurado excluindo os membros que exerceram o cargo por menos de 12 meses.
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;2019-01-01;2019-12-31;Conselho de Administração;5.33;5.33;144000.00;115200.00;120600.00;O valor da menor remuneração anual individual foi apurado excluindo os membros que exerceram o cargo por menos de 12 meses.
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;5.00;5.00;3889926.73;998509.27;1462310.93;O valor da menor remuneração anual individual foi apurado excluindo os membros que exerceram o cargo por menos de 12 meses.
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;70666.67;70666.67;70666.67;O valor da menor remuneração anual individual foi apurado excluindo os membros que exerceram o cargo por menos de 12 meses.
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;2018-01-01;2018-12-31;Conselho Fiscal;3.33;3.33;60000.00;56000.00;61888.94;O valor da menor remuneração anual individual foi apurado excluindo os membros que exerceram o cargo por menos de 12 meses.
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;2018-01-01;2018-12-31;Conselho de Administração;6.00;6.00;120000.00;96000.00;120000.00;O valor da menor remuneração anual individual foi apurado excluindo os membros que exerceram o cargo por menos de 12 meses.
60.543.816/0001-93;2021-01-01;9;115393;IGUATEMI S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;5.00;5.00;3405235.11;947435.67;1076000.00;O valor da menor remuneração anual individual foi apurado excluindo os membros que exerceram o cargo por menos de 12 meses.
60.637.238/0001-54;2021-01-01;13;111022;BLUE TECH SOLUTIONS EQI S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;No Exercício de 2020, não houve remuneração aos elementos da diretoria estátutaria
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;2018-01-01;2018-12-31;Conselho Fiscal;3.00;3.00;147480.48;147480.48;147480.48;
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;2.00;2.00;4159201.10;3488805.24;3824003.17;O valor médio da remuneração anual individual da Diretoria Estatutária foi apurado com a exclusão de 01 membro não remunerado no exercício.
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;2018-01-01;2018-12-31;Conselho de Administração;5.00;5.00;100800.00;100800.00;100800.00;
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;2019-01-01;2019-12-31;Conselho Fiscal;3.00;3.00;49473.21;49473.21;49473.21;A remuneração do Conselho de Fiscal foi informada considerando a remuneração paga aos 03 membros até 28/04/2019. A partir dessa data o Conselho Fiscal deixou de ser instalado na Companhia. A remuneração dos demais órgãos foi apurada considerando todos os membros remunerados dos demais órgãos que exerceceram suas funções durante os 12 meses do ano.
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;3.00;2.00;3633755.80;2292870.02;951984.24;O valor médio da remuneração anual individual da Diretoria Estatutária foi apurado com a exclusão de 01 membro não remunerado no exercício.
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;2019-01-01;2019-12-31;Conselho de Administração;5.00;5.00;100800.00;100800.00;100800.00;
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;100800.00;100800.00;100800.00;
60.651.809/0001-05;2021-01-01;4;114327;SUZANO HOLDING S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;2.00;3846891.16;3374591.60;3610741.38;O valor médio da remuneração anual individual da Diretoria Estatutária foi apurado com a exclusão de 01 membro não remunerado no exercício
60.730.348/0001-66;2021-01-01;4;114197;CIA MELHORAMENTOS DE SAO PAULO;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;3.00;1043000.00;419000.00;687000.00;
60.730.348/0001-66;2021-01-01;4;114197;CIA MELHORAMENTOS DE SAO PAULO;2020-01-01;2020-12-31;Conselho de Administração;10.00;10.00;1296000.00;856000.00;1155000.00;
60.730.348/0001-66;2021-01-01;4;114197;CIA MELHORAMENTOS DE SAO PAULO;2019-01-01;2019-12-31;Diretoria Estatutária;3.00;2.00;1749000.00;288000.00;921000.00;O Sr. Walter Weiszflog atuou como Diretor Estatutário da Companhia, mas recebeu remuneração apenas como membro do Conselho de Administração
60.730.348/0001-66;2021-01-01;4;114197;CIA MELHORAMENTOS DE SAO PAULO;2019-01-01;2019-12-31;Conselho de Administração;10.00;10.00;1530000.00;116000.00;1080000.00;O Sr. Walter Weiszflog atuou como Diretor Estatutário da Companhia, mas recebeu remuneração apenas como membro do Conselho de Administração
60.730.348/0001-66;2021-01-01;4;114197;CIA MELHORAMENTOS DE SAO PAULO;2018-01-01;2018-12-31;Diretoria Estatutária;3.00;2.00;2233000.00;637000.00;957000.00;O Sr. Walter Weiszflog atuou como Diretor Estatutário da Companhia, mas recebeu remuneração apenas como membro do Conselho de Administração.
60.730.348/0001-66;2021-01-01;4;114197;CIA MELHORAMENTOS DE SAO PAULO;2018-01-01;2018-12-31;Conselho de Administração;5.00;5.00;4009000.00;1819000.00;3128000.00;O Sr. Walter Weiszflog atuou como Diretor Estatutário da Companhia, mas recebeu remuneração apenas como membro do Conselho de Administração.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;90.25;90.25;23764400.00;2707700.00;6821017.51;Os valores acima não contemplam as contribuições previdenciárias ao INSS.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;2020-01-01;2020-12-31;Conselho Fiscal;5.00;5.00;216000.00;216000.00;216000.00;Os valores acima não contemplam as contribuições previdenciárias ao INSS.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;94.08;94.08;27080600.00;3119200.00;7356933.96;Os valores acima não contemplam as contribuições previdenciárias ao INSS.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Conselho de Administração;7.83;7.83;29875200.00;18672000.00;23854153.26;Os valores acima não contemplam as contribuições previdenciárias ao INSS.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;2019-01-01;2019-12-31;Conselho Fiscal;5.00;5.00;216000.00;216000.00;216000.00;Os valores acima não contemplam as contribuições previdenciárias ao INSS.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Conselho de Administração;7.67;6.50;24768000.00;3870000.00;13771961.54;Os valores acima não contemplam as contribuições previdenciárias ao INSS.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;91.92;91.92;19619640.00;3074020.00;6406554.90;Os valores acima não contemplam as contribuições previdenciárias ao INSS.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;2018-01-01;2018-12-31;Conselho Fiscal;5.00;5.00;216000.00;216000.00;216000.00;Os valores acima não contemplam as contribuições previdenciárias ao INSS.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;2020-01-01;2020-12-31;Conselho de Administração;9.67;9.67;8103000.00;5205000.00;5831849.71;Os valores acima não contemplam as contribuições previdenciárias ao INSS.
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;1760000.00;60000.00;776319.00;
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;9.00;9.00;3597624.00;240000.00;1486077.00;
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2020-01-01;2020-12-31;Conselho Fiscal;8.00;8.00;176761.00;158361.00;176761.00;O Conselho Fiscal é composto por 4 membros efetivos e 4 membros suplentes.
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;Conselho de Administração;5.00;5.00;1040660.00;328289.00;580759.00;Não há.
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;Diretoria Estatutária;8.00;8.00;4676746.00;150000.00;1670276.00;Não há.
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2019-01-01;2019-12-31;Conselho Fiscal;8.00;8.00;194647.00;46435.00;194861.00;A remuneração acima tem a seguinte distribuição: 4 conselheiros efetivo R$168.601,00 e 4 conselheriso suplente R$26.046,00
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;Conselho Fiscal;8.00;8.00;198719.00;38326.00;205171.00;A remuneração acima tem a seguinte distribuição: 4 Conselheiros Fiscais Efetivos R$173.627,00 cada e 4 Conselheiros Fiscais Suplente R$25.092,00 cada.
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;Diretoria Estatutária;7.00;7.00;4382934.00;180000.00;1716982.00;Não há.
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;2018-01-01;2018-12-31;Conselho de Administração;5.00;5.00;1006907.00;317685.00;561973.00;Não há.
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2018-01-01;2018-01-31;Conselho de Administração;9.67;9.67;1216476.00;453600.00;512821.00;foram excluídos dos cálculos de remuneração mínima os administradores que exerceram o cargo por menos de 12 mesesPara o cálculo da maior remuneração o número de meses em que os respectivos membros exerceram suas funções nas entidades foram 12 meses, com exceção do conselho fiscal onde foram 9 meses
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2018-01-01;2018-01-31;Diretoria Estatutária;8.50;8.50;5143671.00;2169586.00;2705882.00;Foram excluídos dos cálculos de remuneração mínima os administradores que exerceram o cargo por menos de 12 mesesPara o cálculo da maior remuneração o número de meses em que os respectivos membros exerceram suas funções nas entidades foram 12 meses, com exceção do conselho fiscal onde foram 9 meses
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2018-01-01;2018-01-31;Conselho Fiscal;2.25;2.25;71293.00;71293.00;95058.00;foram excluídos dos cálculos de remuneração mínima os administradores que exerceram o cargo por menos de 12 mesesPara o cálculo da maior remuneração o número de meses em que os respectivos membros exerceram suas funções nas entidades foram 12 meses, com exceção do conselho fiscal onde foram 9 mesesFoi instalado Conselho Fiscal no exercício de 2018 apenas em Março
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;2019-01-01;2019-01-31;Conselho de Administração;10.00;10.00;938564.00;546072.00;611487.00;Foram excluídos dos cálculos de remuneração mínima os administradores que exerceram o cargo por menos de 12 mesesPara o cálculo da maior remuneração o número de meses em que os respectivos membros exerceram suas funções nas entidades foram 12 meses, com exceção do conselho fiscal onde foram 9 meses
